material_id,period_month,qty_consumed,movement_type,plant
157,2026-06,8,262,Gamsberg
157,2026-07,7,261,Gamsberg
157,2026-08,7,261,Gamsberg
158,2024-09,2,261,BMM
158,2024-12,13,262,BMM
158,2025-01,7,261,BMM
158,2025-02,13,261,BMM
158,2025-05,12,261,BMM
158,2025-08,4,201,BMM
158,2025-11,8,261,BMM
158,2026-01,6,262,BMM
158,2026-04,5,262,BMM
158,2026-06,13,202,BMM
159,2024-09,18,261,Gamsberg
159,2024-10,18,202,Gamsberg
159,2024-11,29,201,Gamsberg
159,2024-12,27,262,Gamsberg
159,2025-01,13,201,Gamsberg
159,2025-02,35,261,Gamsberg
159,2025-03,14,262,Gamsberg
159,2025-04,17,262,Gamsberg
159,2025-06,17,262,Gamsberg
159,2025-07,11,261,Gamsberg
159,2025-08,10,261,Gamsberg
159,2025-09,21,262,Gamsberg
159,2025-10,10,202,Gamsberg
159,2025-11,6,262,Gamsberg
159,2025-12,20,202,Gamsberg
159,2026-01,32,261,Gamsberg
159,2026-02,21,262,Gamsberg
159,2026-03,29,262,Gamsberg
159,2026-04,6,262,Gamsberg
159,2026-05,18,261,Gamsberg
159,2026-06,24,262,Gamsberg
159,2026-07,5,262,Gamsberg
159,2026-08,32,262,Gamsberg
160,2024-09,1,262,BMM
160,2024-10,1,201,BMM
160,2024-11,1,261,BMM
160,2024-12,3,202,BMM
160,2025-01,5,262,BMM
160,2025-02,4,262,BMM
160,2025-03,2,262,BMM
160,2025-04,1,262,BMM
160,2025-05,3,261,BMM
160,2025-07,3,262,BMM
160,2025-08,2,262,BMM
160,2025-09,1,262,BMM
160,2025-10,5,202,BMM
160,2025-11,4,262,BMM
160,2025-12,3,262,BMM
160,2026-01,3,262,BMM
160,2026-02,4,202,BMM
160,2026-03,5,261,BMM
160,2026-04,3,201,BMM
160,2026-05,3,261,BMM
160,2026-06,1,261,BMM
160,2026-07,4,261,BMM
160,2026-08,3,261,BMM
161,2024-09,2,262,Gamsberg
161,2024-10,1,201,Gamsberg
161,2024-12,2,261,Gamsberg
161,2025-01,1,262,Gamsberg
161,2025-02,3,262,Gamsberg
161,2025-03,1,202,Gamsberg
161,2025-04,2,201,Gamsberg
161,2025-06,1,201,Gamsberg
161,2025-07,2,261,Gamsberg
161,2025-10,1,262,Gamsberg
161,2026-02,2,261,Gamsberg
161,2026-04,3,262,Gamsberg
161,2026-05,2,262,Gamsberg
161,2026-06,1,202,Gamsberg
161,2026-07,3,262,Gamsberg
162,2024-10,16,202,BMM
162,2024-12,12,262,BMM
162,2025-01,12,261,BMM
162,2025-02,15,202,BMM
162,2025-05,15,201,BMM
162,2025-06,10,262,BMM
162,2025-07,15,262,BMM
162,2025-09,16,261,BMM
162,2025-10,17,261,BMM
162,2025-11,15,202,BMM
162,2026-01,11,262,BMM
162,2026-02,11,261,BMM
162,2026-03,9,261,BMM
162,2026-04,12,261,BMM
162,2026-06,13,261,BMM
162,2026-08,8,202,BMM
164,2024-09,20,262,BMM
164,2024-10,30,262,BMM
164,2024-12,34,262,BMM
164,2025-01,31,202,BMM
164,2025-02,30,262,BMM
164,2025-03,16,262,BMM
164,2025-04,18,262,BMM
164,2025-05,14,262,BMM
164,2025-06,6,262,BMM
164,2025-08,19,261,BMM
164,2025-09,10,261,BMM
164,2025-10,8,261,BMM
164,2025-11,18,262,BMM
164,2025-12,18,262,BMM
164,2026-01,12,261,BMM
164,2026-02,14,202,BMM
164,2026-03,12,202,BMM
164,2026-04,13,261,BMM
164,2026-05,15,202,BMM
164,2026-06,6,261,BMM
164,2026-07,29,202,BMM
164,2026-08,11,201,BMM
165,2024-09,17,261,Gamsberg
165,2024-10,16,262,Gamsberg
165,2024-11,15,262,Gamsberg
165,2024-12,14,201,Gamsberg
165,2025-02,17,261,Gamsberg
165,2025-03,15,261,Gamsberg
165,2025-04,17,202,Gamsberg
165,2025-05,13,262,Gamsberg
165,2025-06,14,261,Gamsberg
165,2025-07,16,262,Gamsberg
165,2025-08,14,261,Gamsberg
165,2025-10,13,262,Gamsberg
165,2025-11,13,262,Gamsberg
165,2025-12,13,262,Gamsberg
165,2026-01,15,262,Gamsberg
165,2026-02,16,262,Gamsberg
165,2026-03,15,201,Gamsberg
165,2026-04,14,261,Gamsberg
165,2026-05,15,262,Gamsberg
165,2026-06,14,262,Gamsberg
165,2026-07,14,262,Gamsberg
165,2026-08,14,262,Gamsberg
166,2024-10,19,261,BMM
166,2024-11,8,262,BMM
166,2024-12,14,261,BMM
166,2025-03,8,262,BMM
166,2025-05,4,262,BMM
166,2025-07,8,261,BMM
166,2025-09,8,262,BMM
166,2026-04,9,262,BMM
166,2026-06,13,262,BMM
166,2026-07,12,202,BMM
166,2026-08,11,202,BMM
168,2024-09,5,261,BMM
168,2024-10,31,261,BMM
168,2024-11,30,262,BMM
168,2025-01,15,262,BMM
168,2025-02,20,262,BMM
168,2025-03,20,261,BMM
168,2025-05,20,261,BMM
168,2025-06,35,261,BMM
168,2025-07,12,201,BMM
168,2025-08,7,262,BMM
168,2025-09,21,261,BMM
168,2025-10,28,201,BMM
168,2025-11,5,262,BMM
168,2025-12,33,261,BMM
168,2026-01,8,261,BMM
168,2026-02,35,262,BMM
168,2026-03,21,262,BMM
168,2026-04,31,261,BMM
168,2026-05,9,261,BMM
168,2026-06,25,261,BMM
168,2026-07,20,262,BMM
168,2026-08,6,261,BMM
170,2024-09,1,261,BMM
170,2024-11,1,201,BMM
170,2024-12,5,262,BMM
170,2025-01,3,261,BMM
170,2025-02,5,262,BMM
170,2025-03,6,262,BMM
170,2025-04,2,261,BMM
170,2025-06,5,261,BMM
170,2025-07,5,262,BMM
170,2025-08,5,262,BMM
170,2025-09,6,261,BMM
170,2025-10,2,262,BMM
170,2025-11,7,261,BMM
170,2025-12,7,262,BMM
170,2026-01,3,262,BMM
170,2026-02,3,202,BMM
170,2026-03,4,261,BMM
170,2026-05,1,202,BMM
170,2026-06,6,261,BMM
170,2026-07,6,261,BMM
170,2026-08,2,202,BMM
171,2024-09,5,201,Gamsberg
171,2024-10,5,261,Gamsberg
171,2024-11,5,202,Gamsberg
171,2024-12,5,261,Gamsberg
171,2025-01,6,202,Gamsberg
171,2025-02,5,202,Gamsberg
171,2025-03,5,261,Gamsberg
171,2025-04,6,261,Gamsberg
171,2025-05,5,261,Gamsberg
171,2025-06,4,261,Gamsberg
171,2025-07,6,201,Gamsberg
171,2025-08,5,262,Gamsberg
171,2025-09,5,262,Gamsberg
171,2025-10,6,202,Gamsberg
171,2025-11,5,262,Gamsberg
171,2025-12,5,202,Gamsberg
171,2026-01,5,261,Gamsberg
171,2026-02,5,262,Gamsberg
171,2026-03,5,262,Gamsberg
171,2026-04,6,261,Gamsberg
171,2026-05,4,262,Gamsberg
171,2026-06,4,262,Gamsberg
171,2026-07,4,201,Gamsberg
171,2026-08,4,202,Gamsberg
172,2024-09,3,261,BMM
172,2024-11,24,261,BMM
172,2024-12,23,262,BMM
172,2025-02,5,262,BMM
172,2025-03,10,262,BMM
172,2025-06,17,261,BMM
172,2025-08,5,262,BMM
172,2025-11,3,261,BMM
172,2026-03,12,262,BMM
172,2026-04,5,262,BMM
172,2026-08,17,262,BMM
173,2024-09,11,262,Gamsberg
173,2025-02,11,262,Gamsberg
173,2025-03,8,201,Gamsberg
173,2025-04,8,262,Gamsberg
173,2025-06,10,261,Gamsberg
173,2025-07,6,201,Gamsberg
173,2025-09,10,201,Gamsberg
173,2025-10,6,262,Gamsberg
173,2025-12,6,262,Gamsberg
173,2026-01,8,201,Gamsberg
173,2026-02,9,201,Gamsberg
173,2026-03,10,262,Gamsberg
173,2026-04,5,261,Gamsberg
173,2026-05,11,201,Gamsberg
173,2026-06,8,201,Gamsberg
174,2025-02,11,262,BMM
174,2025-08,14,261,BMM
174,2025-09,2,262,BMM
174,2025-10,3,202,BMM
174,2026-01,4,261,BMM
174,2026-02,17,261,BMM
174,2026-03,11,261,BMM
174,2026-06,12,261,BMM
174,2026-07,13,261,BMM
174,2026-08,9,261,BMM
175,2024-09,15,262,Gamsberg
175,2024-10,13,202,Gamsberg
175,2024-11,15,261,Gamsberg
175,2024-12,13,261,Gamsberg
175,2025-01,15,262,Gamsberg
175,2025-02,16,201,Gamsberg
175,2025-03,15,262,Gamsberg
175,2025-04,12,201,Gamsberg
175,2025-05,13,262,Gamsberg
175,2025-06,15,262,Gamsberg
175,2025-07,14,262,Gamsberg
175,2025-08,15,202,Gamsberg
175,2025-09,15,261,Gamsberg
175,2025-10,14,262,Gamsberg
175,2025-11,15,262,Gamsberg
175,2025-12,15,261,Gamsberg
175,2026-01,12,262,Gamsberg
175,2026-02,15,261,Gamsberg
175,2026-03,15,202,Gamsberg
175,2026-04,15,202,Gamsberg
175,2026-05,15,262,Gamsberg
175,2026-08,14,261,Gamsberg
176,2024-09,5,201,BMM
176,2024-10,6,261,BMM
176,2025-01,4,262,BMM
176,2025-02,8,202,BMM
176,2025-04,8,262,BMM
176,2025-07,10,202,BMM
176,2025-08,5,201,BMM
176,2025-09,8,202,BMM
176,2025-11,4,262,BMM
176,2025-12,8,262,BMM
176,2026-02,5,262,BMM
176,2026-04,4,261,BMM
176,2026-08,9,262,BMM
177,2024-09,5,262,Gamsberg
177,2024-11,5,261,Gamsberg
177,2024-12,5,201,Gamsberg
177,2025-01,5,201,Gamsberg
177,2025-02,4,261,Gamsberg
177,2025-03,5,202,Gamsberg
177,2025-04,5,202,Gamsberg
177,2025-05,4,261,Gamsberg
177,2025-06,5,261,Gamsberg
177,2025-08,6,202,Gamsberg
177,2025-09,5,261,Gamsberg
177,2025-10,5,261,Gamsberg
177,2025-11,5,262,Gamsberg
177,2025-12,5,262,Gamsberg
177,2026-01,6,202,Gamsberg
177,2026-02,5,261,Gamsberg
177,2026-03,6,202,Gamsberg
177,2026-04,5,261,Gamsberg
177,2026-05,5,202,Gamsberg
177,2026-06,5,261,Gamsberg
177,2026-07,5,262,Gamsberg
177,2026-08,6,261,Gamsberg
178,2024-09,2,202,BMM
178,2024-12,3,262,BMM
178,2025-01,3,262,BMM
178,2025-02,3,262,BMM
178,2025-04,2,261,BMM
178,2025-05,2,262,BMM
178,2025-06,1,202,BMM
178,2025-10,2,262,BMM
178,2025-11,2,262,BMM
178,2026-03,3,261,BMM
178,2026-06,2,261,BMM
178,2026-07,1,262,BMM
178,2026-08,2,202,BMM
179,2024-09,2,262,Gamsberg
179,2024-10,4,261,Gamsberg
179,2024-11,4,262,Gamsberg
179,2024-12,9,262,Gamsberg
179,2025-01,3,262,Gamsberg
179,2025-02,4,201,Gamsberg
179,2025-03,7,201,Gamsberg
179,2025-05,4,262,Gamsberg
179,2025-07,10,262,Gamsberg
179,2025-08,3,261,Gamsberg
179,2025-09,4,262,Gamsberg
179,2025-10,10,202,Gamsberg
179,2025-11,11,262,Gamsberg
179,2025-12,8,262,Gamsberg
179,2026-01,3,262,Gamsberg
179,2026-02,10,262,Gamsberg
179,2026-03,3,262,Gamsberg
179,2026-04,7,262,Gamsberg
179,2026-05,7,202,Gamsberg
179,2026-06,9,262,Gamsberg
179,2026-08,7,262,Gamsberg
180,2024-10,9,262,BMM
180,2024-11,8,262,BMM
180,2024-12,9,261,BMM
180,2025-01,8,262,BMM
180,2025-02,9,202,BMM
180,2025-03,10,261,BMM
180,2025-04,9,201,BMM
180,2025-05,8,261,BMM
180,2025-06,10,262,BMM
180,2025-07,8,201,BMM
180,2025-08,9,262,BMM
180,2025-09,8,261,BMM
180,2025-10,8,262,BMM
180,2025-11,9,202,BMM
180,2025-12,9,261,BMM
180,2026-02,9,202,BMM
180,2026-03,8,261,BMM
180,2026-04,8,262,BMM
180,2026-05,8,202,BMM
180,2026-06,9,262,BMM
180,2026-07,10,261,BMM
180,2026-08,9,262,BMM
181,2024-09,3,261,Gamsberg
181,2024-11,3,262,Gamsberg
181,2025-04,3,201,Gamsberg
181,2025-06,3,261,Gamsberg
181,2025-11,3,261,Gamsberg
181,2025-12,3,262,Gamsberg
181,2026-01,3,262,Gamsberg
181,2026-07,4,262,Gamsberg
181,2026-08,3,262,Gamsberg
182,2024-09,31,261,BMM
182,2025-02,11,262,BMM
182,2025-04,8,202,BMM
182,2025-06,29,202,BMM
182,2025-10,22,262,BMM
182,2025-11,24,201,BMM
182,2026-03,29,262,BMM
182,2026-04,32,261,BMM
182,2026-06,7,201,BMM
182,2026-07,19,201,BMM
183,2024-09,10,201,Gamsberg
183,2024-10,10,202,Gamsberg
183,2024-11,10,261,Gamsberg
183,2024-12,12,262,Gamsberg
183,2025-01,12,262,Gamsberg
183,2025-02,10,202,Gamsberg
183,2025-03,11,202,Gamsberg
183,2025-04,12,262,Gamsberg
183,2025-05,11,261,Gamsberg
183,2025-06,11,262,Gamsberg
183,2025-07,12,202,Gamsberg
183,2025-08,11,261,Gamsberg
183,2025-09,12,262,Gamsberg
183,2025-11,10,201,Gamsberg
183,2025-12,11,202,Gamsberg
183,2026-01,11,261,Gamsberg
183,2026-03,9,202,Gamsberg
183,2026-04,11,201,Gamsberg
183,2026-05,10,261,Gamsberg
183,2026-06,12,261,Gamsberg
183,2026-07,11,261,Gamsberg
183,2026-08,12,261,Gamsberg
184,2024-09,6,261,BMM
184,2024-11,6,262,BMM
184,2024-12,10,202,BMM
184,2025-04,8,261,BMM
184,2025-05,9,261,BMM
184,2025-06,9,201,BMM
184,2025-07,5,262,BMM
184,2025-10,9,262,BMM
184,2025-11,8,202,BMM
184,2026-01,6,261,BMM
184,2026-03,7,261,BMM
184,2026-08,9,202,BMM
185,2024-10,4,201,Gamsberg
185,2025-01,5,262,Gamsberg
185,2025-02,9,262,Gamsberg
185,2025-03,4,261,Gamsberg
185,2025-04,4,261,Gamsberg
185,2025-05,4,261,Gamsberg
185,2025-06,9,201,Gamsberg
185,2025-09,8,201,Gamsberg
185,2025-11,6,261,Gamsberg
185,2026-01,8,262,Gamsberg
185,2026-03,9,262,Gamsberg
185,2026-05,4,262,Gamsberg
185,2026-06,8,261,Gamsberg
185,2026-07,6,262,Gamsberg
185,2026-08,5,262,Gamsberg
186,2024-09,5,202,BMM
186,2024-10,4,261,BMM
186,2024-11,4,262,BMM
186,2025-02,4,261,BMM
186,2025-03,4,261,BMM
186,2025-04,4,262,BMM
186,2025-05,4,261,BMM
186,2025-06,4,201,BMM
186,2025-07,4,261,BMM
186,2025-08,4,262,BMM
186,2025-09,4,201,BMM
186,2025-10,4,261,BMM
186,2026-01,3,202,BMM
186,2026-02,4,262,BMM
186,2026-03,4,202,BMM
186,2026-04,4,202,BMM
186,2026-05,4,202,BMM
186,2026-06,4,262,BMM
186,2026-07,4,201,BMM
186,2026-08,4,202,BMM
187,2024-09,12,261,Gamsberg
187,2024-10,11,262,Gamsberg
187,2024-11,12,261,Gamsberg
187,2024-12,12,262,Gamsberg
187,2025-01,12,201,Gamsberg
187,2025-02,11,262,Gamsberg
187,2025-03,10,201,Gamsberg
187,2025-04,12,262,Gamsberg
187,2025-05,11,261,Gamsberg
187,2025-06,12,262,Gamsberg
187,2025-07,11,202,Gamsberg
187,2025-08,10,202,Gamsberg
187,2025-09,10,262,Gamsberg
187,2025-10,10,261,Gamsberg
187,2025-11,12,201,Gamsberg
187,2025-12,10,261,Gamsberg
187,2026-01,10,261,Gamsberg
187,2026-02,11,261,Gamsberg
187,2026-03,9,261,Gamsberg
187,2026-06,12,201,Gamsberg
187,2026-07,12,262,Gamsberg
187,2026-08,11,261,Gamsberg
188,2024-09,4,262,BMM
188,2025-07,6,201,BMM
188,2025-08,7,201,BMM
188,2025-09,5,262,BMM
188,2025-12,5,261,BMM
188,2026-01,8,262,BMM
188,2026-04,8,261,BMM
188,2026-05,5,201,BMM
188,2026-06,7,261,BMM
188,2026-08,6,262,BMM
189,2024-10,11,262,Gamsberg
189,2024-12,15,261,Gamsberg
189,2025-02,14,202,Gamsberg
189,2025-05,3,262,Gamsberg
189,2025-11,17,202,Gamsberg
189,2025-12,5,262,Gamsberg
189,2026-02,14,262,Gamsberg
189,2026-04,13,261,Gamsberg
189,2026-05,24,262,Gamsberg
189,2026-07,15,201,Gamsberg
189,2026-08,7,202,Gamsberg
191,2024-10,15,261,Gamsberg
191,2024-11,32,262,Gamsberg
191,2024-12,26,262,Gamsberg
191,2025-01,23,261,Gamsberg
191,2025-03,14,262,Gamsberg
191,2025-04,19,261,Gamsberg
191,2025-06,28,201,Gamsberg
191,2025-07,35,261,Gamsberg
191,2025-08,28,262,Gamsberg
191,2025-09,31,201,Gamsberg
191,2025-10,5,261,Gamsberg
191,2025-11,14,262,Gamsberg
191,2025-12,23,262,Gamsberg
191,2026-01,20,261,Gamsberg
191,2026-02,34,262,Gamsberg
191,2026-03,10,261,Gamsberg
191,2026-04,33,262,Gamsberg
191,2026-05,19,201,Gamsberg
191,2026-06,4,202,Gamsberg
191,2026-07,11,262,Gamsberg
192,2024-09,11,261,BMM
192,2024-10,11,261,BMM
192,2024-11,15,201,BMM
192,2024-12,31,261,BMM
192,2025-01,22,201,BMM
192,2025-02,32,261,BMM
192,2025-04,13,261,BMM
192,2025-05,30,261,BMM
192,2025-06,16,261,BMM
192,2025-07,11,201,BMM
192,2025-08,18,201,BMM
192,2025-09,16,261,BMM
192,2025-10,21,262,BMM
192,2025-11,27,202,BMM
192,2025-12,23,262,BMM
192,2026-01,32,202,BMM
192,2026-02,29,201,BMM
192,2026-03,22,261,BMM
192,2026-04,14,262,BMM
192,2026-05,23,202,BMM
192,2026-06,9,262,BMM
192,2026-07,18,261,BMM
192,2026-08,8,202,BMM
193,2024-09,2,202,Gamsberg
193,2024-10,2,262,Gamsberg
193,2024-11,2,261,Gamsberg
193,2024-12,2,261,Gamsberg
193,2025-01,2,261,Gamsberg
193,2025-02,2,262,Gamsberg
193,2025-04,2,262,Gamsberg
193,2025-05,2,261,Gamsberg
193,2025-06,2,201,Gamsberg
193,2025-07,2,261,Gamsberg
193,2025-08,2,262,Gamsberg
193,2025-09,2,262,Gamsberg
193,2025-10,2,262,Gamsberg
193,2025-11,2,261,Gamsberg
193,2025-12,2,261,Gamsberg
193,2026-01,2,261,Gamsberg
193,2026-02,2,202,Gamsberg
193,2026-03,2,261,Gamsberg
193,2026-04,2,201,Gamsberg
193,2026-05,2,201,Gamsberg
193,2026-06,2,261,Gamsberg
193,2026-07,2,201,Gamsberg
193,2026-08,2,261,Gamsberg
194,2024-09,34,261,BMM
194,2025-05,15,261,BMM
194,2025-10,5,261,BMM
194,2025-11,30,261,BMM
194,2025-12,31,261,BMM
194,2026-01,20,262,BMM
194,2026-02,31,262,BMM
194,2026-07,24,261,BMM
195,2024-09,10,202,Gamsberg
195,2024-10,3,201,Gamsberg
195,2024-11,3,202,Gamsberg
195,2024-12,6,202,Gamsberg
195,2025-01,7,262,Gamsberg
195,2025-02,9,261,Gamsberg
195,2025-04,6,262,Gamsberg
195,2025-05,4,261,Gamsberg
195,2025-06,1,201,Gamsberg
195,2025-07,8,201,Gamsberg
195,2025-08,1,262,Gamsberg
195,2025-09,5,262,Gamsberg
195,2025-10,9,201,Gamsberg
195,2025-11,10,262,Gamsberg
195,2025-12,6,262,Gamsberg
195,2026-01,5,202,Gamsberg
195,2026-02,6,201,Gamsberg
195,2026-03,6,262,Gamsberg
195,2026-04,4,261,Gamsberg
195,2026-05,7,201,Gamsberg
195,2026-06,3,262,Gamsberg
195,2026-07,7,201,Gamsberg
195,2026-08,3,262,Gamsberg
196,2024-09,9,262,BMM
196,2024-10,11,262,BMM
196,2024-11,11,202,BMM
196,2024-12,11,201,BMM
196,2025-01,11,261,BMM
196,2025-02,10,201,BMM
196,2025-03,10,261,BMM
196,2025-04,9,262,BMM
196,2025-05,10,261,BMM
196,2025-06,10,262,BMM
196,2025-07,11,202,BMM
196,2025-08,11,262,BMM
196,2025-09,11,262,BMM
196,2025-10,9,262,BMM
196,2025-11,9,261,BMM
196,2025-12,11,262,BMM
196,2026-01,9,201,BMM
196,2026-03,11,202,BMM
196,2026-04,11,261,BMM
196,2026-05,9,201,BMM
196,2026-06,10,201,BMM
196,2026-07,9,202,BMM
196,2026-08,10,261,BMM
197,2024-09,26,202,Gamsberg
197,2024-10,17,262,Gamsberg
197,2024-11,20,202,Gamsberg
197,2024-12,7,262,Gamsberg
197,2025-01,8,261,Gamsberg
197,2025-02,25,201,Gamsberg
197,2025-03,9,262,Gamsberg
197,2025-04,27,262,Gamsberg
197,2025-05,14,262,Gamsberg
197,2025-06,18,261,Gamsberg
197,2025-07,18,261,Gamsberg
197,2025-08,4,262,Gamsberg
197,2025-09,12,261,Gamsberg
197,2025-10,20,261,Gamsberg
197,2025-11,19,202,Gamsberg
197,2025-12,15,262,Gamsberg
197,2026-03,20,262,Gamsberg
197,2026-05,23,261,Gamsberg
197,2026-06,23,261,Gamsberg
197,2026-07,7,202,Gamsberg
197,2026-08,23,261,Gamsberg
198,2024-09,9,261,BMM
198,2024-10,3,262,BMM
198,2024-11,14,261,BMM
198,2024-12,8,202,BMM
198,2025-01,14,202,BMM
198,2025-02,5,261,BMM
198,2025-03,15,202,BMM
198,2025-04,4,261,BMM
198,2025-05,14,201,BMM
198,2025-06,9,262,BMM
198,2025-07,9,201,BMM
198,2025-08,11,262,BMM
198,2025-09,13,201,BMM
198,2025-10,7,261,BMM
198,2025-11,7,262,BMM
198,2025-12,11,262,BMM
198,2026-01,13,262,BMM
198,2026-03,14,262,BMM
198,2026-04,12,262,BMM
198,2026-05,6,262,BMM
198,2026-06,13,262,BMM
198,2026-07,9,262,BMM
198,2026-08,6,262,BMM
199,2024-09,8,261,Gamsberg
199,2025-08,7,201,Gamsberg
199,2025-10,6,201,Gamsberg
199,2025-11,8,262,Gamsberg
199,2025-12,6,262,Gamsberg
199,2026-02,9,262,Gamsberg
199,2026-03,6,262,Gamsberg
199,2026-04,6,261,Gamsberg
199,2026-05,4,262,Gamsberg
199,2026-06,7,262,Gamsberg
199,2026-07,7,201,Gamsberg
200,2024-09,8,262,BMM
200,2024-10,6,262,BMM
200,2024-11,8,262,BMM
200,2024-12,8,262,BMM
200,2025-01,6,202,BMM
200,2025-02,8,262,BMM
200,2025-03,7,201,BMM
200,2025-04,7,201,BMM
200,2025-05,7,261,BMM
200,2025-06,6,202,BMM
200,2025-07,6,262,BMM
200,2025-08,7,262,BMM
200,2025-09,8,261,BMM
200,2025-10,8,201,BMM
200,2025-11,6,261,BMM
200,2025-12,8,202,BMM
200,2026-02,6,262,BMM
200,2026-03,7,202,BMM
200,2026-04,6,262,BMM
200,2026-05,6,261,BMM
200,2026-06,8,261,BMM
200,2026-07,8,262,BMM
200,2026-08,6,261,BMM
201,2024-09,7,262,Gamsberg
201,2024-10,26,262,Gamsberg
201,2024-11,19,262,Gamsberg
201,2024-12,17,262,Gamsberg
201,2025-01,27,261,Gamsberg
201,2025-02,13,262,Gamsberg
201,2025-03,26,261,Gamsberg
201,2025-04,7,201,Gamsberg
201,2025-05,10,261,Gamsberg
201,2025-06,5,261,Gamsberg
201,2025-08,18,201,Gamsberg
201,2025-09,4,202,Gamsberg
201,2025-10,4,201,Gamsberg
201,2025-11,12,202,Gamsberg
201,2025-12,25,262,Gamsberg
201,2026-01,16,262,Gamsberg
201,2026-02,13,261,Gamsberg
201,2026-03,17,261,Gamsberg
201,2026-04,12,202,Gamsberg
201,2026-05,22,262,Gamsberg
201,2026-06,25,262,Gamsberg
201,2026-07,21,262,Gamsberg
201,2026-08,22,201,Gamsberg
202,2025-05,7,201,BMM
202,2025-06,8,261,BMM
202,2025-08,7,202,BMM
202,2025-09,12,262,BMM
202,2025-10,6,262,BMM
202,2025-11,9,261,BMM
202,2025-12,10,261,BMM
202,2026-01,12,261,BMM
202,2026-02,8,202,BMM
202,2026-03,6,261,BMM
202,2026-06,7,261,BMM
202,2026-07,12,262,BMM
202,2026-08,5,261,BMM
203,2024-09,21,202,Gamsberg
203,2024-10,11,261,Gamsberg
203,2024-11,23,261,Gamsberg
203,2024-12,28,262,Gamsberg
203,2025-01,12,261,Gamsberg
203,2025-02,16,261,Gamsberg
203,2025-03,4,262,Gamsberg
203,2025-04,16,202,Gamsberg
203,2025-05,30,201,Gamsberg
203,2025-06,7,201,Gamsberg
203,2025-07,7,261,Gamsberg
203,2025-08,4,201,Gamsberg
203,2025-09,17,262,Gamsberg
203,2025-10,22,261,Gamsberg
203,2025-11,28,261,Gamsberg
203,2025-12,15,262,Gamsberg
203,2026-01,7,261,Gamsberg
203,2026-02,27,261,Gamsberg
203,2026-03,22,262,Gamsberg
203,2026-04,21,262,Gamsberg
203,2026-05,31,202,Gamsberg
203,2026-06,21,261,Gamsberg
203,2026-07,20,261,Gamsberg
203,2026-08,21,261,Gamsberg
204,2024-10,35,201,BMM
204,2024-11,24,261,BMM
204,2025-02,15,261,BMM
204,2025-04,18,262,BMM
204,2025-05,10,262,BMM
204,2025-09,16,262,BMM
204,2025-11,19,202,BMM
204,2025-12,33,202,BMM
204,2026-06,20,262,BMM
204,2026-08,30,201,BMM
205,2024-09,2,201,Gamsberg
205,2024-10,2,262,Gamsberg
205,2024-11,2,262,Gamsberg
205,2024-12,2,261,Gamsberg
205,2025-01,2,262,Gamsberg
205,2025-02,2,262,Gamsberg
205,2025-03,2,261,Gamsberg
205,2025-04,2,262,Gamsberg
205,2025-05,2,261,Gamsberg
205,2025-06,2,202,Gamsberg
205,2025-07,2,262,Gamsberg
205,2025-08,2,201,Gamsberg
205,2025-09,2,201,Gamsberg
205,2025-10,2,262,Gamsberg
205,2025-11,2,262,Gamsberg
205,2025-12,2,201,Gamsberg
205,2026-01,2,201,Gamsberg
205,2026-02,2,262,Gamsberg
205,2026-03,2,262,Gamsberg
205,2026-04,2,202,Gamsberg
205,2026-05,2,201,Gamsberg
205,2026-06,2,202,Gamsberg
205,2026-07,2,261,Gamsberg
205,2026-08,2,261,Gamsberg
2,2025-10,3,262,BMM
2,2026-08,1,262,BMM
2,2025-06,1,262,BMM
2,2026-05,1,261,BMM
36,2025-04,2,262,BMM
67,2026-02,3,262,Gamsberg
67,2024-11,2,202,Gamsberg
70,2025-01,3,202,BMM
70,2024-10,2,262,BMM
70,2025-09,1,261,BMM
82,2025-10,1,261,BMM
82,2026-08,1,261,BMM
84,2024-11,3,261,BMM
84,2026-06,2,202,BMM
84,2026-01,3,202,BMM
85,2025-09,2,261,Gamsberg
85,2026-08,3,261,Gamsberg
85,2026-05,1,262,Gamsberg
87,2026-01,1,202,Gamsberg
87,2025-11,2,262,Gamsberg
87,2024-10,2,262,Gamsberg
87,2025-12,2,261,Gamsberg
91,2025-01,3,201,Gamsberg
91,2025-04,3,261,Gamsberg
100,2026-01,2,202,BMM
100,2025-05,1,201,BMM
100,2026-05,3,261,BMM
111,2025-04,2,261,Gamsberg
111,2025-09,2,261,Gamsberg
111,2026-06,1,261,Gamsberg
112,2025-10,2,261,BMM
112,2026-07,1,202,BMM
123,2025-02,3,261,Gamsberg
123,2026-05,3,261,Gamsberg
132,2026-02,2,202,BMM
132,2025-05,1,261,BMM
132,2025-08,1,261,BMM
132,2026-05,2,261,BMM
163,2025-03,2,202,Gamsberg
163,2024-10,2,202,Gamsberg
163,2025-02,2,202,Gamsberg
167,2025-09,3,201,Gamsberg
169,2025-03,3,262,Gamsberg
169,2026-03,2,261,Gamsberg
169,2025-11,1,262,Gamsberg
190,2024-09,2,201,BMM
190,2026-02,2,261,BMM
190,2025-12,2,262,BMM
190,2025-03,3,262,BMM
