Rsnum,Rspos,Xloek,Kzear,Matnr,Werks,Lgort,Bdter,Bdmng,Meins,Enmng,Enwrt,Banfn,Bnfpo,Aufnr,Bwart,Umwrk,Umlgo,Wempf,Zzaisession
1000000487,0001,false,false,000000000030000207,1000,SP01,2026-08-31T00:00:00,2.000,EA,0.000,0.00,2000008380,00010,413189258,261,,,VZIREQ01,SESS-000460
1000000488,0001,false,false,000000000030000207,1000,SP01,2026-07-15T00:00:00,3.000,EA,0.000,0.00,2000008381,00010,412374318,261,,,VZIREQ02,SESS-000461
1000000489,0001,false,false,000000000030000207,3000,SP03,2026-04-26T00:00:00,1.000,EA,0.000,0.00,2000008382,00010,439879243,261,,,VZIREQ03,SESS-000462
1000000490,0001,false,false,000000000030000207,3000,SP03,2026-03-20T00:00:00,4.000,EA,0.000,0.00,2000008383,00010,432245028,261,,,VZIREQ01,SESS-000463
1000000491,0001,false,false,000000000030000207,3000,SP03,2026-03-15T00:00:00,1.000,EA,0.000,0.00,2000008384,00010,431897083,261,,,VZIREQ05,SESS-000464
1000000492,0001,false,true,000000000030000208,1000,SP01,2025-12-09T00:00:00,4.000,EA,4.000,402624.64,2000008385,00010,416269574,261,,,VZIREQ02,SESS-000465
1000000493,0001,false,false,000000000030000209,3000,SP03,2026-06-02T00:00:00,1.000,EA,0.000,0.00,2000008386,00010,436706644,261,,,VZIREQ04,SESS-000466
1000000494,0001,false,false,000000000030000209,3000,SP03,2026-07-18T00:00:00,3.000,EA,0.000,0.00,2000008387,00010,433366618,261,,,VZIREQ05,SESS-000467
1000000495,0001,false,true,000000000030000209,3000,SP03,2025-11-17T00:00:00,4.000,EA,2.000,43841.98,2000008388,00010,439923736,261,,,VZIREQ05,SESS-000468
1000000496,0001,false,false,000000000030000210,1000,SP01,2026-02-26T00:00:00,2.000,EA,0.000,0.00,2000008389,00010,416685769,261,,,VZIREQ01,SESS-000469
1000000497,0001,false,true,000000000030000211,4000,SP04,2026-02-17T00:00:00,2.000,EA,1.000,157277.51,2000008390,00010,448684023,261,,,VZIREQ05,SESS-000470
1000000498,0001,false,true,000000000030000211,4000,SP04,2026-04-26T00:00:00,3.000,EA,3.000,471832.53,2000008391,00010,443781896,261,,,VZIREQ01,SESS-000471
1000000499,0001,false,false,000000000030000211,4000,SP04,2026-01-01T00:00:00,1.000,EA,1.000,157277.51,2000008392,00010,442157880,261,,,VZIREQ01,SESS-000472
1000000500,0001,false,true,000000000030000212,2000,SP02,2026-05-31T00:00:00,4.000,EA,2.000,173388.58,2000008393,00010,421426616,261,,,VZIREQ03,SESS-000473
1000000501,0001,false,false,000000000030000212,2000,SP02,2026-05-13T00:00:00,3.000,EA,0.000,0.00,2000008394,00010,428690299,261,,,VZIREQ04,SESS-000474
1000000502,0001,false,true,000000000030000213,2000,SP02,2026-07-22T00:00:00,1.000,EA,1.000,175360.29,2000008395,00010,421973914,261,,,VZIREQ03,
1000000503,0001,false,true,000000000030000213,2000,SP02,2026-01-11T00:00:00,3.000,EA,3.000,526080.87,2000008396,00010,424029971,261,,,VZIREQ05,SESS-000475
1000000504,0001,false,false,000000000030000213,2000,SP02,2026-01-08T00:00:00,4.000,EA,2.000,350720.58,2000008397,00010,421255958,261,,,VZIREQ04,SESS-000476
1000000505,0001,false,false,000000000030000214,2000,SP02,2025-10-04T00:00:00,4.000,EA,2.000,390154.74,2000008398,00010,423737114,261,,,VZIREQ02,SESS-000477
1000000506,0001,false,true,000000000030000214,2000,SP02,2026-02-08T00:00:00,2.000,EA,2.000,390154.74,2000008399,00010,422069638,261,,,VZIREQ04,SESS-000478
1000000507,0001,false,false,000000000030000215,3000,SP03,2025-10-13T00:00:00,3.000,EA,2.000,25244.32,2000008400,00010,438175410,261,,,VZIREQ04,SESS-000479
1000000508,0001,false,true,000000000030000215,3000,SP03,2025-12-05T00:00:00,1.000,EA,1.000,12622.16,2000008401,00010,431436632,261,,,VZIREQ03,SESS-000480
1000000509,0001,false,false,000000000030000215,4000,SP04,2025-12-09T00:00:00,4.000,EA,2.000,25244.32,2000008402,00010,444263687,261,,,VZIREQ05,SESS-000481
1000000510,0001,false,true,000000000030000215,4000,SP04,2025-12-15T00:00:00,2.000,EA,1.000,12622.16,2000008403,00010,443712765,261,,,VZIREQ01,SESS-000482
1000000511,0001,false,true,000000000030000216,2000,SP02,2025-11-12T00:00:00,2.000,EA,1.000,201202.39,2000008404,00010,425551403,261,,,VZIREQ05,SESS-000483
1000000512,0001,false,true,000000000030000217,4000,SP04,2025-11-02T00:00:00,2.000,EA,2.000,10420.68,2000008405,00010,446697401,261,,,VZIREQ03,SESS-000484
1000000513,0001,false,true,000000000030000217,4000,SP04,2025-12-06T00:00:00,3.000,EA,3.000,15631.02,2000008406,00010,444423697,261,,,VZIREQ02,SESS-000485
1000000514,0001,false,true,000000000030000217,3000,SP03,2026-01-09T00:00:00,3.000,EA,3.000,15631.02,2000008407,00010,436615665,261,,,VZIREQ05,SESS-000486
1000000515,0001,false,false,000000000030000217,3000,SP03,2025-11-06T00:00:00,4.000,EA,0.000,0.00,2000008408,00010,434870633,261,,,VZIREQ03,SESS-000487
1000000516,0001,false,true,000000000030000218,4000,SP04,2026-04-04T00:00:00,2.000,EA,2.000,52577.60,2000008409,00010,443020909,261,,,VZIREQ01,
1000000517,0001,false,true,000000000030000219,4000,SP04,2025-09-02T00:00:00,2.000,EA,2.000,119407.18,2000008410,00010,448945973,261,,,VZIREQ01,SESS-000488
1000000518,0001,false,false,000000000030000220,2000,SP02,2026-01-26T00:00:00,2.000,EA,0.000,0.00,2000008411,00010,424386427,261,,,VZIREQ01,SESS-000489
1000000519,0001,false,true,000000000030000220,2000,SP02,2026-01-14T00:00:00,3.000,EA,3.000,324910.14,2000008412,00010,427191081,261,,,VZIREQ03,SESS-000490
1000000520,0001,false,true,000000000030000220,2000,SP02,2026-05-28T00:00:00,4.000,EA,4.000,433213.52,2000008413,00010,426069199,261,,,VZIREQ04,SESS-000491
1000000521,0001,false,false,000000000030000221,3000,SP03,2026-04-17T00:00:00,1.000,EA,0.000,0.00,2000008414,00010,439551119,261,,,VZIREQ05,SESS-000492
1000000522,0001,false,true,000000000030000221,3000,SP03,2025-12-28T00:00:00,2.000,EA,2.000,203619.76,2000008415,00010,436767472,261,,,VZIREQ01,SESS-000493
1000000523,0001,false,true,000000000030000221,3000,SP03,2025-09-25T00:00:00,2.000,EA,2.000,203619.76,2000008416,00010,435508706,261,,,VZIREQ02,SESS-000494
1000000524,0001,false,false,000000000030000222,3000,SP03,2025-10-04T00:00:00,3.000,EA,0.000,0.00,2000008417,00010,438970628,261,,,VZIREQ01,SESS-000495
1000000525,0001,false,true,000000000030000222,3000,SP03,2025-11-19T00:00:00,1.000,EA,1.000,40987.65,2000008418,00010,434092548,261,,,VZIREQ03,SESS-000496
1000000526,0001,false,false,000000000030000223,4000,SP04,2026-02-18T00:00:00,3.000,EA,0.000,0.00,2000008419,00010,446614755,261,,,VZIREQ05,SESS-000497
1000000527,0001,false,false,000000000030000223,4000,SP04,2025-10-25T00:00:00,4.000,EA,2.000,1253405.92,2000008420,00010,441795781,261,,,VZIREQ02,SESS-000498
1000000528,0001,false,true,000000000030000224,3000,SP03,2026-04-04T00:00:00,4.000,EA,4.000,667319.80,2000008421,00010,436533562,261,,,VZIREQ01,SESS-000499
1000000529,0001,false,false,000000000030000225,4000,SP04,2025-12-03T00:00:00,2.000,EA,0.000,0.00,2000008422,00010,444913025,261,,,VZIREQ04,SESS-000500
1000000530,0001,false,true,000000000030000225,1000,SP01,2026-03-14T00:00:00,3.000,EA,2.000,728986.84,2000008423,00010,418042814,261,,,VZIREQ04,SESS-000501
1000000531,0001,false,false,000000000030000225,1000,SP01,2026-04-22T00:00:00,1.000,EA,0.000,0.00,2000008424,00010,415017084,261,,,VZIREQ01,SESS-000502
1000000532,0001,false,false,000000000030000226,2000,SP02,2026-06-17T00:00:00,3.000,EA,0.000,0.00,2000008425,00010,427178087,261,,,VZIREQ05,SESS-000503
1000000533,0001,false,true,000000000030000226,2000,SP02,2026-08-01T00:00:00,3.000,EA,3.000,334287.42,2000008426,00010,424877387,261,,,VZIREQ02,SESS-000504
1000000534,0001,false,true,000000000030000226,2000,SP02,2025-12-03T00:00:00,4.000,EA,4.000,445716.56,2000008427,00010,427189268,261,,,VZIREQ05,SESS-000505
1000000535,0001,false,true,000000000030000227,4000,SP04,2026-01-21T00:00:00,2.000,EA,2.000,183873.46,2000008428,00010,445459809,261,,,VZIREQ02,SESS-000506
1000000536,0001,false,false,000000000030000227,4000,SP04,2025-12-11T00:00:00,1.000,EA,0.000,0.00,2000008429,00010,446189115,261,,,VZIREQ01,SESS-000507
1000000537,0001,false,true,000000000030000227,4000,SP04,2026-03-05T00:00:00,1.000,EA,1.000,91936.73,2000008430,00010,442506260,261,,,VZIREQ03,SESS-000508
1000000538,0001,false,false,000000000030000227,2000,SP02,2026-06-13T00:00:00,3.000,EA,0.000,0.00,2000008431,00010,428888134,261,,,VZIREQ02,SESS-000509
1000000539,0001,false,true,000000000030000228,1000,SP01,2026-02-04T00:00:00,2.000,EA,2.000,8145.94,2000008432,00010,418145226,261,,,VZIREQ05,SESS-000510
1000000540,0001,false,true,000000000030000228,1000,SP01,2026-05-12T00:00:00,1.000,EA,1.000,4072.97,2000008433,00010,417683905,261,,,VZIREQ02,SESS-000511
1000000541,0001,false,false,000000000030000229,1000,SP01,2026-07-04T00:00:00,3.000,EA,2.000,138948.42,2000008434,00010,416601119,261,,,VZIREQ02,SESS-000512
1000000542,0001,false,true,000000000030000229,1000,SP01,2026-08-06T00:00:00,1.000,EA,1.000,69474.21,2000008435,00010,419240805,261,,,VZIREQ04,SESS-000513
1000000543,0001,false,true,000000000030000230,3000,SP03,2026-01-27T00:00:00,3.000,EA,3.000,312115.89,2000008436,00010,438507846,261,,,VZIREQ05,
1000000544,0001,false,false,000000000030000231,2000,SP02,2025-12-16T00:00:00,3.000,EA,0.000,0.00,2000008437,00010,423793505,261,,,VZIREQ03,SESS-000514
1000000545,0001,false,false,000000000030000231,2000,SP02,2026-03-04T00:00:00,3.000,EA,2.000,57990.96,2000008438,00010,423203696,261,,,VZIREQ01,SESS-000515
1000000546,0001,false,true,000000000030000232,3000,SP03,2026-01-05T00:00:00,2.000,EA,2.000,121457.98,2000008439,00010,431765809,261,,,VZIREQ01,SESS-000516
1000000547,0001,false,false,000000000030000232,3000,SP03,2026-02-07T00:00:00,3.000,EA,2.000,121457.98,2000008440,00010,438754406,261,,,VZIREQ03,SESS-000517
1000000548,0001,false,false,000000000030000232,3000,SP03,2025-12-19T00:00:00,2.000,EA,0.000,0.00,2000008441,00010,432612975,261,,,VZIREQ04,SESS-000518
1000000549,0001,false,false,000000000030000233,1000,SP01,2025-09-18T00:00:00,2.000,EA,0.000,0.00,2000008442,00010,411122046,261,,,VZIREQ02,SESS-000519
1000000550,0001,false,true,000000000030000233,4000,SP04,2026-01-07T00:00:00,2.000,EA,2.000,691756.26,2000008443,00010,441294728,261,,,VZIREQ03,SESS-000520
1000000551,0001,false,false,000000000030000233,4000,SP04,2026-04-25T00:00:00,3.000,EA,0.000,0.00,2000008444,00010,441413907,261,,,VZIREQ01,SESS-000521
1000000552,0001,false,true,000000000030000233,4000,SP04,2025-12-30T00:00:00,4.000,EA,4.000,1383512.52,2000008445,00010,445332394,261,,,VZIREQ02,
1000000553,0001,false,false,000000000030000234,1000,SP01,2025-11-08T00:00:00,1.000,EA,1.000,33888.85,2000008446,00010,412050211,261,,,VZIREQ05,SESS-000522
1000000554,0001,false,true,000000000030000235,4000,SP04,2026-01-22T00:00:00,1.000,EA,1.000,26940.97,2000008447,00010,443067239,261,,,VZIREQ03,SESS-000523
1000000555,0001,false,false,000000000030000236,1000,SP01,2026-02-27T00:00:00,1.000,EA,0.000,0.00,2000008448,00010,413118291,261,,,VZIREQ03,SESS-000524
1000000556,0001,false,false,000000000030000236,3000,SP03,2025-12-31T00:00:00,3.000,EA,2.000,331100.98,2000008449,00010,433858915,261,,,VZIREQ04,SESS-000525
1000000557,0001,false,true,000000000030000237,2000,SP02,2026-02-12T00:00:00,2.000,EA,2.000,57152.30,2000008450,00010,426501459,261,,,VZIREQ01,SESS-000526
1000000558,0001,false,true,000000000030000237,2000,SP02,2026-03-28T00:00:00,2.000,EA,2.000,57152.30,2000008451,00010,423287483,261,,,VZIREQ05,
1000000559,0001,false,true,000000000030000237,2000,SP02,2026-05-04T00:00:00,2.000,EA,1.000,28576.15,2000008452,00010,425442724,261,,,VZIREQ05,SESS-000527
1000000560,0001,false,false,000000000030000237,1000,SP01,2026-07-27T00:00:00,4.000,EA,0.000,0.00,2000008453,00010,419045653,261,,,VZIREQ03,SESS-000528
1000000561,0001,false,true,000000000030000237,1000,SP01,2026-04-09T00:00:00,2.000,EA,1.000,28576.15,2000008454,00010,419320994,261,,,VZIREQ01,SESS-000529
1000000562,0001,false,true,000000000030000237,1000,SP01,2026-02-16T00:00:00,3.000,EA,3.000,85728.45,2000008455,00010,418248156,261,,,VZIREQ03,
1000000563,0001,false,false,000000000030000238,4000,SP04,2026-06-19T00:00:00,1.000,EA,0.000,0.00,2000008456,00010,442545282,261,,,VZIREQ03,SESS-000530
1000000564,0001,false,false,000000000030000239,3000,SP03,2025-10-22T00:00:00,3.000,EA,0.000,0.00,2000008457,00010,435554677,261,,,VZIREQ01,SESS-000531
1000000565,0001,false,false,000000000030000239,3000,SP03,2025-12-06T00:00:00,1.000,EA,0.000,0.00,2000008458,00010,432777812,261,,,VZIREQ02,SESS-000532
1000000566,0001,false,false,000000000030000240,4000,SP04,2026-07-04T00:00:00,4.000,EA,0.000,0.00,2000008459,00010,448850622,261,,,VZIREQ05,SESS-000533
1000000567,0001,false,true,000000000030000240,4000,SP04,2026-06-21T00:00:00,1.000,EA,1.000,95650.52,2000008460,00010,446862028,261,,,VZIREQ03,SESS-000534
1000000568,0001,false,false,000000000030000240,4000,SP04,2025-11-27T00:00:00,4.000,EA,0.000,0.00,2000008461,00010,442389708,261,,,VZIREQ03,SESS-000535
1000000569,0001,false,false,000000000030000241,2000,SP02,2026-06-09T00:00:00,2.000,EA,0.000,0.00,2000008462,00010,425751168,261,,,VZIREQ02,SESS-000536
1000000570,0001,false,false,000000000030000241,2000,SP02,2025-10-24T00:00:00,3.000,EA,0.000,0.00,2000008463,00010,427987281,261,,,VZIREQ05,SESS-000537
1000000571,0001,false,false,000000000030000242,3000,SP03,2026-04-20T00:00:00,1.000,EA,1.000,16958.33,2000008464,00010,439269369,261,,,VZIREQ04,SESS-000538
1000000572,0001,false,true,000000000030000242,3000,SP03,2025-11-20T00:00:00,4.000,EA,4.000,67833.32,2000008465,00010,432511903,261,,,VZIREQ01,SESS-000539
1000000573,0001,false,true,000000000030000242,1000,SP01,2025-11-19T00:00:00,1.000,EA,1.000,16958.33,2000008466,00010,416032357,261,,,VZIREQ02,SESS-000540
1000000574,0001,false,false,000000000030000243,3000,SP03,2025-12-07T00:00:00,3.000,EA,0.000,0.00,2000008467,00010,432452519,261,,,VZIREQ01,SESS-000541
1000000575,0001,false,false,000000000030000243,4000,SP04,2026-01-10T00:00:00,3.000,EA,0.000,0.00,2000008468,00010,446079637,261,,,VZIREQ01,SESS-000542
1000000576,0001,false,false,000000000030000244,3000,SP03,2026-02-12T00:00:00,2.000,EA,0.000,0.00,2000008469,00010,433636135,261,,,VZIREQ03,SESS-000543
1000000577,0001,false,false,000000000030000244,3000,SP03,2026-01-27T00:00:00,3.000,EA,0.000,0.00,2000008470,00010,431923363,261,,,VZIREQ03,SESS-000544
1000000578,0001,false,true,000000000030000244,3000,SP03,2026-04-21T00:00:00,3.000,EA,3.000,365819.43,2000008471,00010,436593369,261,,,VZIREQ03,SESS-000545
1000000579,0001,false,false,000000000030000245,3000,SP03,2026-04-13T00:00:00,4.000,EA,0.000,0.00,2000008472,00010,433606213,261,,,VZIREQ04,SESS-000546
1000000580,0001,false,false,000000000030000245,3000,SP03,2026-03-28T00:00:00,1.000,EA,0.000,0.00,2000008473,00010,432145878,261,,,VZIREQ03,SESS-000547
1000000581,0001,false,true,000000000030000245,3000,SP03,2026-06-12T00:00:00,1.000,EA,1.000,192850.48,2000008474,00010,438268111,261,,,VZIREQ02,SESS-000548
1000000582,0001,false,false,000000000030000246,1000,SP01,2026-01-16T00:00:00,2.000,EA,0.000,0.00,2000008475,00010,414336457,261,,,VZIREQ03,SESS-000549
1000000583,0001,false,true,000000000030000246,1000,SP01,2026-05-12T00:00:00,1.000,EA,1.000,233621.11,2000008476,00010,414003203,261,,,VZIREQ01,SESS-000550
1000000584,0001,false,false,000000000030000247,3000,SP03,2026-02-13T00:00:00,4.000,EA,0.000,0.00,2000008477,00010,437911716,261,,,VZIREQ04,SESS-000551
1000000585,0001,false,false,000000000030000247,3000,SP03,2025-10-19T00:00:00,2.000,EA,0.000,0.00,2000008478,00010,438379314,261,,,VZIREQ05,SESS-000552
1000000586,0001,false,false,000000000030000247,3000,SP03,2026-04-26T00:00:00,1.000,EA,0.000,0.00,2000008479,00010,433527736,261,,,VZIREQ02,SESS-000553
1000000587,0001,false,false,000000000030000248,1000,SP01,2026-09-02T00:00:00,4.000,EA,0.000,0.00,2000008480,00010,412128446,261,,,VZIREQ03,SESS-000554
1000000588,0001,false,true,000000000030000248,1000,SP01,2026-05-28T00:00:00,4.000,EA,4.000,1531753.76,2000008481,00010,418272126,261,,,VZIREQ04,SESS-000555
1000000589,0001,false,true,000000000030000249,2000,SP02,2026-01-13T00:00:00,3.000,EA,3.000,107687.58,2000008482,00010,421547623,261,,,VZIREQ03,SESS-000556
1000000590,0001,false,true,000000000030000249,2000,SP02,2026-09-13T00:00:00,1.000,EA,1.000,35895.86,2000008483,00010,429843343,261,,,VZIREQ02,SESS-000557
1000000591,0001,false,false,000000000030000249,2000,SP02,2026-05-22T00:00:00,3.000,EA,0.000,0.00,2000008484,00010,429684018,261,,,VZIREQ04,SESS-000558
1000000592,0001,false,false,000000000030000250,4000,SP04,2025-09-19T00:00:00,3.000,EA,0.000,0.00,2000008485,00010,449252561,261,,,VZIREQ01,SESS-000559
1000000593,0001,false,false,000000000030000251,1000,SP01,2026-03-22T00:00:00,3.000,EA,0.000,0.00,2000008486,00010,412809029,261,,,VZIREQ01,SESS-000560
1000000594,0001,false,true,000000000030000252,4000,SP04,2026-07-21T00:00:00,4.000,EA,4.000,435905.44,2000008487,00010,441526718,261,,,VZIREQ01,SESS-000561
1000000595,0001,false,true,000000000030000252,4000,SP04,2026-01-29T00:00:00,3.000,EA,2.000,217952.72,2000008488,00010,441480528,261,,,VZIREQ03,SESS-000562
1000000596,0001,false,false,000000000030000253,3000,SP03,2025-12-28T00:00:00,2.000,EA,0.000,0.00,2000008489,00010,433323519,261,,,VZIREQ03,SESS-000563
1000000597,0001,false,false,000000000030000253,3000,SP03,2026-09-04T00:00:00,2.000,EA,0.000,0.00,2000008490,00010,432582008,261,,,VZIREQ02,SESS-000564
1000000598,0001,false,false,000000000030000253,2000,SP02,2026-08-23T00:00:00,2.000,EA,0.000,0.00,2000008491,00010,425035335,261,,,VZIREQ01,SESS-000565
1000000599,0001,false,false,000000000030000253,2000,SP02,2026-07-21T00:00:00,2.000,EA,0.000,0.00,2000008492,00010,421319750,261,,,VZIREQ05,SESS-000566
1000000600,0001,false,true,000000000030000253,2000,SP02,2026-04-09T00:00:00,2.000,EA,2.000,307932.02,2000008493,00010,428111867,261,,,VZIREQ04,SESS-000567
1000000601,0001,false,true,000000000030000254,3000,SP03,2026-03-22T00:00:00,1.000,EA,1.000,94898.27,2000008494,00010,431189092,261,,,VZIREQ01,
1000000602,0001,false,true,000000000030000255,4000,SP04,2026-01-02T00:00:00,4.000,EA,4.000,456512.32,2000008495,00010,442139935,261,,,VZIREQ05,SESS-000568
1000000603,0001,false,true,000000000030000256,3000,SP03,2025-12-20T00:00:00,4.000,EA,4.000,515791.96,2000008496,00010,431664450,261,,,VZIREQ05,SESS-000569
1000000604,0001,false,true,000000000030000256,3000,SP03,2026-03-15T00:00:00,2.000,EA,2.000,257895.98,2000008497,00010,431373687,261,,,VZIREQ03,SESS-000570
1000000605,0001,false,false,000000000030000257,2000,SP02,2026-04-27T00:00:00,4.000,EA,0.000,0.00,2000008498,00010,428517906,261,,,VZIREQ04,SESS-000571
1000000606,0001,false,true,000000000030000257,2000,SP02,2026-06-06T00:00:00,4.000,EA,4.000,58189.96,2000008499,00010,425346087,261,,,VZIREQ04,SESS-000572
1000000607,0001,false,true,000000000030000258,3000,SP03,2026-01-03T00:00:00,4.000,EA,4.000,709901.64,2000008500,00010,437639380,261,,,VZIREQ03,SESS-000573
1000000608,0001,false,false,000000000030000258,3000,SP03,2025-10-11T00:00:00,1.000,EA,1.000,177475.41,2000008501,00010,433391163,261,,,VZIREQ01,SESS-000574
1000000609,0001,false,false,000000000030000259,2000,SP02,2026-03-03T00:00:00,2.000,EA,0.000,0.00,2000008502,00010,422668772,261,,,VZIREQ03,SESS-000575
1000000610,0001,false,true,000000000030000259,2000,SP02,2026-04-06T00:00:00,4.000,EA,4.000,105978.24,2000008503,00010,428434838,261,,,VZIREQ01,SESS-000576
1000000611,0001,false,false,000000000030000260,4000,SP04,2026-08-15T00:00:00,4.000,EA,0.000,0.00,2000008504,00010,442937362,261,,,VZIREQ03,SESS-000577
1000000612,0001,false,true,000000000030000260,3000,SP03,2026-02-03T00:00:00,3.000,EA,3.000,23270.07,2000008505,00010,439551077,261,,,VZIREQ05,SESS-000578
1000000613,0001,false,true,000000000030000261,4000,SP04,2025-09-30T00:00:00,1.000,EA,1.000,562315.15,2000008506,00010,449865280,261,,,VZIREQ05,SESS-000579
1000000614,0001,false,true,000000000030000261,4000,SP04,2026-02-08T00:00:00,2.000,EA,2.000,1124630.30,2000008507,00010,449182861,261,,,VZIREQ02,SESS-000580
1000000615,0001,false,true,000000000030000262,1000,SP01,2025-09-24T00:00:00,2.000,EA,2.000,1422825.86,2000008508,00010,411148132,261,,,VZIREQ03,SESS-000581
1000000616,0001,false,true,000000000030000262,1000,SP01,2025-10-19T00:00:00,4.000,EA,4.000,2845651.72,2000008509,00010,419448166,261,,,VZIREQ05,SESS-000582
1000000617,0001,false,false,000000000030000262,3000,SP03,2026-01-01T00:00:00,2.000,EA,0.000,0.00,2000008510,00010,432289344,261,,,VZIREQ03,SESS-000583
1000000618,0001,false,false,000000000030000262,3000,SP03,2025-12-17T00:00:00,4.000,EA,2.000,1422825.86,2000008511,00010,432146151,261,,,VZIREQ02,SESS-000584
1000000619,0001,false,true,000000000030000262,3000,SP03,2025-06-29T00:00:00,4.000,EA,3.000,2134238.79,2000008512,00010,436678425,261,,,VZIREQ02,SESS-000585
1000000620,0001,false,false,000000000030000263,4000,SP04,2025-10-03T00:00:00,2.000,EA,0.000,0.00,2000008513,00010,442881195,261,,,VZIREQ04,SESS-000586
1000000621,0001,false,true,000000000030000263,4000,SP04,2026-06-09T00:00:00,2.000,EA,2.000,1128491.84,2000008514,00010,447455240,261,,,VZIREQ02,SESS-000587
1000000622,0001,false,false,000000000030000264,1000,SP01,2026-06-29T00:00:00,4.000,EA,0.000,0.00,2000008515,00010,418866541,261,,,VZIREQ05,SESS-000588
1000000623,0001,false,true,000000000030000264,1000,SP01,2026-01-01T00:00:00,3.000,EA,3.000,347129.61,2000008516,00010,416983439,261,,,VZIREQ03,SESS-000589
1000000624,0001,false,false,000000000030000264,1000,SP01,2026-01-19T00:00:00,3.000,EA,0.000,0.00,2000008517,00010,412851282,261,,,VZIREQ02,SESS-000590
1000000625,0001,false,true,000000000030000265,3000,SP03,2025-10-10T00:00:00,4.000,EA,4.000,3186482.16,2000008518,00010,435060876,261,,,VZIREQ03,SESS-000591
1000000626,0001,false,true,000000000030000265,3000,SP03,2026-05-17T00:00:00,1.000,EA,1.000,796620.54,2000008519,00010,436673712,261,,,VZIREQ05,SESS-000592
1000000627,0001,false,true,000000000030000265,2000,SP02,2026-01-13T00:00:00,2.000,EA,2.000,1593241.08,2000008520,00010,424903507,261,,,VZIREQ05,SESS-000593
1000000628,0001,false,false,000000000030000265,2000,SP02,2026-03-26T00:00:00,3.000,EA,0.000,0.00,2000008521,00010,422622321,261,,,VZIREQ03,SESS-000594
1000000629,0001,false,true,000000000030000266,3000,SP03,2025-12-13T00:00:00,3.000,EA,3.000,435247.02,2000008522,00010,431495962,261,,,VZIREQ01,SESS-000595
1000000630,0001,false,true,000000000030000267,1000,SP01,2026-08-28T00:00:00,4.000,EA,4.000,448210.36,2000008523,00010,416440407,261,,,VZIREQ04,SESS-000596
1000000631,0001,false,true,000000000030000267,1000,SP01,2026-03-25T00:00:00,2.000,EA,2.000,224105.18,2000008524,00010,417283883,261,,,VZIREQ01,SESS-000597
1000000632,0001,false,false,000000000030000268,1000,SP01,2026-01-23T00:00:00,3.000,EA,0.000,0.00,2000008525,00010,414305226,261,,,VZIREQ02,SESS-000598
1000000633,0001,false,true,000000000030000268,1000,SP01,2026-02-15T00:00:00,4.000,EA,4.000,2368394.56,2000008526,00010,411940521,261,,,VZIREQ05,SESS-000599
1000000634,0001,false,false,000000000030000269,2000,SP02,2026-06-03T00:00:00,1.000,EA,0.000,0.00,2000008527,00010,425210066,261,,,VZIREQ03,SESS-000600
1000000635,0001,false,false,000000000030000269,2000,SP02,2025-12-08T00:00:00,2.000,EA,1.000,149296.66,2000008528,00010,423929026,261,,,VZIREQ02,SESS-000601
1000000636,0001,false,false,000000000030000270,4000,SP04,2025-12-18T00:00:00,4.000,EA,0.000,0.00,2000008529,00010,448243935,261,,,VZIREQ01,SESS-000602
1000000637,0001,false,false,000000000030000270,4000,SP04,2025-12-26T00:00:00,3.000,EA,0.000,0.00,2000008530,00010,442094810,261,,,VZIREQ03,SESS-000603
1000000638,0001,false,true,000000000030000270,4000,SP04,2025-12-21T00:00:00,4.000,EA,4.000,486990.76,2000008531,00010,446146020,261,,,VZIREQ02,SESS-000604
1000000639,0001,false,false,000000000030000271,4000,SP04,2025-12-12T00:00:00,3.000,EA,2.000,167234.36,2000008532,00010,449143382,261,,,VZIREQ04,SESS-000605
1000000640,0001,false,true,000000000030000271,4000,SP04,2026-01-09T00:00:00,3.000,EA,3.000,250851.54,2000008533,00010,441759877,261,,,VZIREQ04,SESS-000606
1000000641,0001,false,false,000000000030000271,4000,SP04,2026-03-04T00:00:00,2.000,EA,0.000,0.00,2000008534,00010,445601710,261,,,VZIREQ04,SESS-000607
1000000642,0001,false,false,000000000030000272,2000,SP02,2025-10-02T00:00:00,4.000,EA,0.000,0.00,2000008535,00010,423075488,261,,,VZIREQ05,SESS-000608
1000000643,0001,false,false,000000000030000272,2000,SP02,2025-12-11T00:00:00,3.000,EA,0.000,0.00,2000008536,00010,422472730,261,,,VZIREQ05,SESS-000609
1000000644,0001,false,false,000000000030000273,2000,SP02,2025-11-18T00:00:00,4.000,EA,2.000,384648.00,2000008537,00010,429757410,261,,,VZIREQ03,SESS-000610
1000000645,0001,false,true,000000000030000273,2000,SP02,2026-06-07T00:00:00,2.000,EA,2.000,384648.00,2000008538,00010,426526117,261,,,VZIREQ05,SESS-000611
1000000646,0001,false,false,000000000030000273,2000,SP02,2026-05-20T00:00:00,1.000,EA,1.000,192324.00,2000008539,00010,426067842,261,,,VZIREQ03,SESS-000612
1000000647,0001,false,true,000000000030000274,2000,SP02,2025-08-01T00:00:00,2.000,EA,1.000,110433.56,2000008540,00010,424574733,261,,,VZIREQ03,SESS-000613
1000000648,0001,false,false,000000000030000274,2000,SP02,2025-09-19T00:00:00,1.000,EA,0.000,0.00,2000008541,00010,422280178,261,,,VZIREQ02,SESS-000614
