Ebeln,Ebelp,Loekz,Txz01,Matnr,Werks,Lgort,Bednr,Menge,Meins,Netpr,Peinh,Netwr,Elikz,Pstyp,Knttp,Plifz,Banfn,Bnfpo
4500007004,00010,,SPARE FOR FL-310,000000000010001130,2000,SP02,,67.000,EA,1146.38,1.000,76807.46,true,0,,76.000,2000007004,00010
4500007005,00010,,SPARE FOR CV-501,000000000010001130,2000,SP02,,58.000,EA,1146.38,1.000,66490.04,false,0,,76.000,2000007005,00010
4500007006,00010,,SPARE FOR ML-201,000000000010001130,2000,SP02,,53.000,EA,1146.38,1.000,60758.14,true,0,,76.000,2000007006,00010
4500007007,00010,,SPARE FOR ML-201,000000000010001130,2000,SP02,,52.000,EA,1146.38,1.000,59611.76,false,0,,76.000,2000007007,00010
4500007008,00010,,SPARE FOR PU-611,000000000010001130,1000,SP01,,193.000,EA,1146.38,1.000,221251.34,true,0,,76.000,2000007008,00010
4500007009,00010,,SPARE FOR ML-201,000000000010001130,1000,SP01,,191.000,EA,1146.38,1.000,218958.58,true,0,,76.000,2000007009,00010
4500007010,00010,,SPARE FOR SC-701,000000000010001130,1000,SP01,,200.000,EA,1146.38,1.000,229276.00,false,0,,76.000,2000007010,00010
4500007011,00010,,SPARE FOR CV-502,000000000010001130,1000,SP01,,214.000,EA,1146.38,1.000,245325.32,true,0,,76.000,2000007011,00010
4500007012,00010,,SPARE FOR CR-102,000000000080000275,1000,SP01,,13.000,EA,279825.62,1.000,3637733.06,true,0,,133.000,2000007012,00010
4500007013,00010,,SPARE FOR PU-611,000000000080000275,1000,SP01,,9.000,EA,279825.62,1.000,2518430.58,false,0,,133.000,2000007013,00010
4500007014,00010,,SPARE FOR SC-701,000000000080000275,1000,SP01,,14.000,EA,279825.62,1.000,3917558.68,true,0,,133.000,2000007014,00010
4500007015,00010,,SPARE FOR CR-101,000000000080000275,1000,SP01,,9.000,EA,279825.62,1.000,2518430.58,false,0,,133.000,2000007015,00010
4500007016,00010,,SPARE FOR CV-501,000000000010001132,4000,SP04,,1.000,EA,722440.85,1.000,722440.85,false,0,,102.000,2000007016,00010
4500007017,00010,,SPARE FOR CV-501,000000000010001132,4000,SP04,,1.000,EA,722440.85,1.000,722440.85,true,0,,102.000,2000007017,00010
4500007018,00010,,SPARE FOR FA-810,000000000010001132,4000,SP04,,2.000,EA,722440.85,1.000,1444881.70,true,0,,102.000,2000007018,00010
4500007019,00010,,SPARE FOR SC-701,000000000010001133,3000,SP03,,33.000,EA,10627.48,1.000,350706.84,false,0,,57.000,2000007019,00010
4500007020,00010,,SPARE FOR FL-310,000000000010001133,3000,SP03,,49.000,EA,10627.48,1.000,520746.52,true,0,,57.000,2000007020,00010
4500007021,00010,,SPARE FOR CR-102,000000000010001133,3000,SP03,,33.000,EA,10627.48,1.000,350706.84,true,0,,57.000,2000007021,00010
4500007022,00010,,SPARE FOR ML-202,000000000010001133,3000,SP03,,37.000,EA,10627.48,1.000,393216.76,true,0,,57.000,2000007022,00010
4500007023,00010,,SPARE FOR PU-611,000000000010001133,3000,SP03,,65.000,EA,10627.48,1.000,690786.20,false,0,,57.000,2000007023,00010
4500007024,00010,,SPARE FOR PU-610,000000000010001133,3000,SP03,,39.000,EA,10627.48,1.000,414471.72,true,0,,57.000,2000007024,00010
4500007025,00010,,SPARE FOR TH-401,000000000010001133,3000,SP03,,71.000,EA,10627.48,1.000,754551.08,true,0,,57.000,2000007025,00010
4500007026,00010,,SPARE FOR SC-701,000000000010001133,3000,SP03,,29.000,EA,10627.48,1.000,308196.92,true,0,,57.000,2000007026,00010
4500007027,00010,,SPARE FOR CV-502,000000000010001133,3000,SP03,,54.000,EA,10627.48,1.000,573883.92,true,0,,57.000,2000007027,00010
4500007028,00010,,SPARE FOR PU-610,000000000010001133,3000,SP03,,29.000,EA,10627.48,1.000,308196.92,false,0,,57.000,2000007028,00010
4500007029,00010,,SPARE FOR PU-610,000000000010001134,3000,SP03,,12.000,EA,101273.01,1.000,1215276.12,true,0,,35.000,2000007029,00010
4500007030,00010,,SPARE FOR TH-401,000000000010001134,3000,SP03,,11.000,EA,101273.01,1.000,1114003.11,false,0,,35.000,2000007030,00010
4500007031,00010,,SPARE FOR FA-810,000000000010001134,3000,SP03,,11.000,EA,101273.01,1.000,1114003.11,false,0,,35.000,2000007031,00010
4500007032,00010,,SPARE FOR FL-310,000000000010001134,3000,SP03,,11.000,EA,101273.01,1.000,1114003.11,true,0,,35.000,2000007032,00010
4500007033,00010,,SPARE FOR FL-310,000000000010001134,3000,SP03,,12.000,EA,101273.01,1.000,1215276.12,true,0,,35.000,2000007033,00010
4500007034,00010,,SPARE FOR ML-201,000000000010001135,1000,SP01,,4.000,EA,18973.50,1.000,75894.00,true,0,,30.000,2000007034,00010
4500007035,00010,,SPARE FOR ML-201,000000000010001135,1000,SP01,,4.000,EA,18973.50,1.000,75894.00,true,0,,30.000,2000007035,00010
4500007036,00010,,SPARE FOR PU-611,000000000010001135,1000,SP01,,6.000,EA,18973.50,1.000,113841.00,true,0,,30.000,2000007036,00010
4500007037,00010,,SPARE FOR PU-611,000000000010001135,1000,SP01,,4.000,EA,18973.50,1.000,75894.00,true,0,,30.000,2000007037,00010
4500007038,00010,,SPARE FOR CR-101,000000000010001135,1000,SP01,,4.000,EA,18973.50,1.000,75894.00,false,0,,30.000,2000007038,00010
4500007039,00010,,SPARE FOR TH-401,000000000010001135,1000,SP01,,7.000,EA,18973.50,1.000,132814.50,false,0,,30.000,2000007039,00010
4500007040,00010,,SPARE FOR ML-201,000000000010001135,1000,SP01,,7.000,EA,18973.50,1.000,132814.50,true,0,,30.000,2000007040,00010
4500007041,00010,,SPARE FOR ML-201,000000000010001135,1000,SP01,,6.000,EA,18973.50,1.000,113841.00,true,0,,30.000,2000007041,00010
4500007042,00010,,SPARE FOR CR-101,000000000010001135,3000,SP03,,7.000,EA,18973.50,1.000,132814.50,false,0,,30.000,2000007042,00010
4500007043,00010,,SPARE FOR CV-502,000000000010001135,3000,SP03,,8.000,EA,18973.50,1.000,151788.00,true,0,,30.000,2000007043,00010
4500007044,00010,,SPARE FOR SC-701,000000000010001135,3000,SP03,,6.000,EA,18973.50,1.000,113841.00,true,0,,30.000,2000007044,00010
4500007045,00010,,SPARE FOR SC-701,000000000010001135,3000,SP03,,5.000,EA,18973.50,1.000,94867.50,true,0,,30.000,2000007045,00010
4500007046,00010,,SPARE FOR ML-202,000000000010001135,3000,SP03,,6.000,EA,18973.50,1.000,113841.00,true,0,,30.000,2000007046,00010
4500007047,00010,,SPARE FOR CV-502,000000000080000276,4000,SP04,,14.000,EA,264699.45,1.000,3705792.30,true,0,,80.000,2000007047,00010
4500007048,00010,,SPARE FOR SC-701,000000000080000276,4000,SP04,,12.000,EA,264699.45,1.000,3176393.40,true,0,,80.000,2000007048,00010
4500007049,00010,,SPARE FOR CV-501,000000000080000276,4000,SP04,,12.000,EA,264699.45,1.000,3176393.40,true,0,,80.000,2000007049,00010
4500007050,00010,,SPARE FOR ML-202,000000000080000276,4000,SP04,,10.000,EA,264699.45,1.000,2646994.50,false,0,,80.000,2000007050,00010
4500007051,00010,,SPARE FOR PU-611,000000000080000276,4000,SP04,,15.000,EA,264699.45,1.000,3970491.75,true,0,,80.000,2000007051,00010
4500007052,00010,,SPARE FOR CR-101,000000000080000276,2000,SP02,,16.000,EA,264699.45,1.000,4235191.20,true,0,,80.000,2000007052,00010
4500007053,00010,,SPARE FOR CR-102,000000000080000276,2000,SP02,,18.000,EA,264699.45,1.000,4764590.10,true,0,,80.000,2000007053,00010
4500007054,00010,,SPARE FOR CR-102,000000000080000276,2000,SP02,,19.000,EA,264699.45,1.000,5029289.55,true,0,,80.000,2000007054,00010
4500007055,00010,,SPARE FOR PU-611,000000000080000276,2000,SP02,,18.000,EA,264699.45,1.000,4764590.10,false,0,,80.000,2000007055,00010
4500007056,00010,,SPARE FOR TH-401,000000000010001136,2000,SP02,,10.000,EA,88695.81,1.000,886958.10,false,0,,18.000,2000007056,00010
4500007057,00010,,SPARE FOR CR-101,000000000010001136,2000,SP02,,11.000,EA,88695.81,1.000,975653.91,false,0,,18.000,2000007057,00010
4500007058,00010,,SPARE FOR ML-201,000000000010001136,2000,SP02,,11.000,EA,88695.81,1.000,975653.91,true,0,,18.000,2000007058,00010
4500007059,00010,,SPARE FOR SC-701,000000000010001136,2000,SP02,,10.000,EA,88695.81,1.000,886958.10,true,0,,18.000,2000007059,00010
4500007060,00010,,SPARE FOR ML-202,000000000010001136,2000,SP02,,11.000,EA,88695.81,1.000,975653.91,false,0,,18.000,2000007060,00010
4500007061,00010,,SPARE FOR ML-202,000000000010001136,4000,SP04,,2.000,EA,88695.81,1.000,177391.62,true,0,,18.000,2000007061,00010
4500007062,00010,,SPARE FOR CR-102,000000000010001136,4000,SP04,,2.000,EA,88695.81,1.000,177391.62,true,0,,18.000,2000007062,00010
4500007063,00010,,SPARE FOR FA-810,000000000010001136,4000,SP04,,4.000,EA,88695.81,1.000,354783.24,false,0,,18.000,2000007063,00010
4500007064,00010,,SPARE FOR FL-310,000000000010001136,4000,SP04,,4.000,EA,88695.81,1.000,354783.24,true,0,,18.000,2000007064,00010
4500007065,00010,,SPARE FOR TH-401,000000000010001136,4000,SP04,,4.000,EA,88695.81,1.000,354783.24,true,0,,18.000,2000007065,00010
4500007066,00010,,SPARE FOR FL-310,000000000010001136,4000,SP04,,4.000,EA,88695.81,1.000,354783.24,false,0,,18.000,2000007066,00010
4500007067,00010,,SPARE FOR FA-810,000000000010001136,4000,SP04,,2.000,EA,88695.81,1.000,177391.62,true,0,,18.000,2000007067,00010
4500007068,00010,,SPARE FOR CR-102,000000000010001136,4000,SP04,,2.000,EA,88695.81,1.000,177391.62,true,0,,18.000,2000007068,00010
4500007069,00010,,SPARE FOR CR-102,000000000010001136,4000,SP04,,3.000,EA,88695.81,1.000,266087.43,true,0,,18.000,2000007069,00010
4500007070,00010,,SPARE FOR SC-701,000000000010001136,4000,SP04,,2.000,EA,88695.81,1.000,177391.62,true,0,,18.000,2000007070,00010
4500007071,00010,,SPARE FOR FL-310,000000000010001136,4000,SP04,,2.000,EA,88695.81,1.000,177391.62,true,0,,18.000,2000007071,00010
4500007072,00010,,SPARE FOR CR-102,000000000010001137,3000,SP03,,4.000,EA,19546.77,1.000,78187.08,true,0,,38.000,2000007072,00010
4500007073,00010,,SPARE FOR ML-201,000000000010001137,3000,SP03,,4.000,EA,19546.77,1.000,78187.08,false,0,,38.000,2000007073,00010
4500007074,00010,,SPARE FOR TH-401,000000000010001137,3000,SP03,,4.000,EA,19546.77,1.000,78187.08,true,0,,38.000,2000007074,00010
4500007075,00010,,SPARE FOR ML-202,000000000010001137,3000,SP03,,5.000,EA,19546.77,1.000,97733.85,true,0,,38.000,2000007075,00010
4500007076,00010,,SPARE FOR CR-102,000000000010001137,3000,SP03,,3.000,EA,19546.77,1.000,58640.31,true,0,,38.000,2000007076,00010
4500007077,00010,,SPARE FOR FL-310,000000000010001138,2000,SP02,,7.000,EA,69777.85,1.000,488444.95,true,0,,94.000,2000007077,00010
4500007078,00010,,SPARE FOR ML-201,000000000010001138,2000,SP02,,14.000,EA,69777.85,1.000,976889.90,true,0,,94.000,2000007078,00010
4500007079,00010,,SPARE FOR FL-310,000000000010001138,2000,SP02,,9.000,EA,69777.85,1.000,628000.65,false,0,,94.000,2000007079,00010
4500007080,00010,,SPARE FOR ML-201,000000000010001138,2000,SP02,,9.000,EA,69777.85,1.000,628000.65,false,0,,94.000,2000007080,00010
4500007081,00010,,SPARE FOR CR-101,000000000010001138,2000,SP02,,9.000,EA,69777.85,1.000,628000.65,false,0,,94.000,2000007081,00010
4500007082,00010,,SPARE FOR PU-610,000000000010001139,2000,SP02,,95.000,EA,3950.56,1.000,375303.20,true,0,,40.000,2000007082,00010
4500007083,00010,,SPARE FOR FL-310,000000000010001139,2000,SP02,,121.000,EA,3950.56,1.000,478017.76,false,0,,40.000,2000007083,00010
4500007084,00010,,SPARE FOR CV-502,000000000010001139,2000,SP02,,133.000,EA,3950.56,1.000,525424.48,true,0,,40.000,2000007084,00010
4500007085,00010,,SPARE FOR CR-101,000000000010001139,2000,SP02,,105.000,EA,3950.56,1.000,414808.80,false,0,,40.000,2000007085,00010
4500007086,00010,,SPARE FOR FL-310,000000000010001139,2000,SP02,,96.000,EA,3950.56,1.000,379253.76,true,0,,40.000,2000007086,00010
4500007087,00010,,SPARE FOR FL-310,000000000010001139,2000,SP02,,104.000,EA,3950.56,1.000,410858.24,true,0,,40.000,2000007087,00010
4500007088,00010,,SPARE FOR PU-611,000000000010001139,2000,SP02,,110.000,EA,3950.56,1.000,434561.60,true,0,,40.000,2000007088,00010
4500007089,00010,,SPARE FOR SC-701,000000000010001139,2000,SP02,,105.000,EA,3950.56,1.000,414808.80,false,0,,40.000,2000007089,00010
4500007090,00010,,SPARE FOR PU-610,000000000010001140,2000,SP02,,37.000,EA,17364.10,1.000,642471.70,false,0,,78.000,2000007090,00010
4500007091,00010,,SPARE FOR FL-310,000000000010001140,2000,SP02,,50.000,EA,17364.10,1.000,868205.00,false,0,,78.000,2000007091,00010
4500007092,00010,,SPARE FOR ML-201,000000000010001140,2000,SP02,,56.000,EA,17364.10,1.000,972389.60,true,0,,78.000,2000007092,00010
4500007093,00010,,SPARE FOR PU-611,000000000010001140,2000,SP02,,33.000,EA,17364.10,1.000,573015.30,true,0,,78.000,2000007093,00010
4500007094,00010,,SPARE FOR FL-310,000000000010001140,2000,SP02,,65.000,EA,17364.10,1.000,1128666.50,true,0,,78.000,2000007094,00010
4500007095,00010,,SPARE FOR CR-101,000000000010001140,2000,SP02,,29.000,EA,17364.10,1.000,503558.90,true,0,,78.000,2000007095,00010
4500007096,00010,,SPARE FOR CR-101,000000000010001140,2000,SP02,,68.000,EA,17364.10,1.000,1180758.80,false,0,,78.000,2000007096,00010
4500007097,00010,,SPARE FOR TH-401,000000000010001140,2000,SP02,,27.000,EA,17364.10,1.000,468830.70,false,0,,78.000,2000007097,00010
4500007098,00010,,SPARE FOR SC-701,000000000010001140,2000,SP02,,53.000,EA,17364.10,1.000,920297.30,false,0,,78.000,2000007098,00010
4500007099,00010,,SPARE FOR CV-502,000000000010001140,1000,SP01,,115.000,EA,17364.10,1.000,1996871.50,true,0,,78.000,2000007099,00010
4500007100,00010,,SPARE FOR CV-501,000000000010001140,1000,SP01,,120.000,EA,17364.10,1.000,2083692.00,true,0,,78.000,2000007100,00010
4500007101,00010,,SPARE FOR FL-310,000000000010001141,3000,SP03,,2.000,EA,27945.01,1.000,55890.02,true,0,,37.000,2000007101,00010
4500007102,00010,,SPARE FOR CR-101,000000000010001141,3000,SP03,,2.000,EA,27945.01,1.000,55890.02,false,0,,37.000,2000007102,00010
4500007103,00010,,SPARE FOR ML-202,000000000010001141,3000,SP03,,2.000,EA,27945.01,1.000,55890.02,false,0,,37.000,2000007103,00010
4500007104,00010,,SPARE FOR CR-102,000000000010001141,3000,SP03,,3.000,EA,27945.01,1.000,83835.03,true,0,,37.000,2000007104,00010
4500007105,00010,,SPARE FOR CR-101,000000000010001141,3000,SP03,,3.000,EA,27945.01,1.000,83835.03,false,0,,37.000,2000007105,00010
4500007106,00010,,SPARE FOR SC-701,000000000010001141,3000,SP03,,3.000,EA,27945.01,1.000,83835.03,false,0,,37.000,2000007106,00010
4500007107,00010,,SPARE FOR TH-401,000000000010001141,1000,SP01,,5.000,EA,27945.01,1.000,139725.05,true,0,,37.000,2000007107,00010
4500007108,00010,,SPARE FOR PU-610,000000000010001141,1000,SP01,,5.000,EA,27945.01,1.000,139725.05,false,0,,37.000,2000007108,00010
4500007109,00010,,SPARE FOR FA-810,000000000010001141,1000,SP01,,5.000,EA,27945.01,1.000,139725.05,false,0,,37.000,2000007109,00010
4500007110,00010,,SPARE FOR PU-611,000000000010001141,1000,SP01,,7.000,EA,27945.01,1.000,195615.07,true,0,,37.000,2000007110,00010
4500007111,00010,,SPARE FOR CR-101,000000000010001141,1000,SP01,,6.000,EA,27945.01,1.000,167670.06,true,0,,37.000,2000007111,00010
4500007112,00010,,SPARE FOR TH-401,000000000080000277,3000,SP03,,6.000,EA,376836.74,1.000,2261020.44,true,0,,54.000,2000007112,00010
4500007113,00010,,SPARE FOR PU-610,000000000080000277,3000,SP03,,7.000,EA,376836.74,1.000,2637857.18,true,0,,54.000,2000007113,00010
4500007114,00010,,SPARE FOR SC-701,000000000080000277,3000,SP03,,7.000,EA,376836.74,1.000,2637857.18,true,0,,54.000,2000007114,00010
4500007115,00010,,SPARE FOR FA-810,000000000080000277,3000,SP03,,6.000,EA,376836.74,1.000,2261020.44,true,0,,54.000,2000007115,00010
4500007116,00010,,SPARE FOR TH-401,000000000080000277,3000,SP03,,11.000,EA,376836.74,1.000,4145204.14,true,0,,54.000,2000007116,00010
4500007117,00010,,SPARE FOR TH-401,000000000010001145,1000,SP01,,87.000,EA,12511.13,1.000,1088468.31,true,0,,147.000,2000007117,00010
4500007118,00010,,SPARE FOR CR-102,000000000010001145,1000,SP01,,181.000,EA,12511.13,1.000,2264514.53,true,0,,147.000,2000007118,00010
4500007119,00010,,SPARE FOR FL-310,000000000010001145,1000,SP01,,78.000,EA,12511.13,1.000,975868.14,false,0,,147.000,2000007119,00010
4500007120,00010,,SPARE FOR ML-201,000000000010001145,1000,SP01,,101.000,EA,12511.13,1.000,1263624.13,false,0,,147.000,2000007120,00010
4500007121,00010,,SPARE FOR PU-611,000000000010001145,1000,SP01,,117.000,EA,12511.13,1.000,1463802.21,true,0,,147.000,2000007121,00010
4500007122,00010,,SPARE FOR ML-202,000000000010001145,1000,SP01,,196.000,EA,12511.13,1.000,2452181.48,false,0,,147.000,2000007122,00010
4500007123,00010,,SPARE FOR CV-502,000000000080000278,2000,SP02,,5.000,EA,288260.47,1.000,1441302.35,true,0,,97.000,2000007123,00010
4500007124,00010,,SPARE FOR CV-501,000000000080000278,2000,SP02,,10.000,EA,288260.47,1.000,2882604.70,true,0,,97.000,2000007124,00010
4500007125,00010,,SPARE FOR CR-102,000000000080000279,2000,SP02,,7.000,EA,352275.51,1.000,2465928.57,false,0,,56.000,2000007125,00010
4500007126,00010,,SPARE FOR CR-101,000000000080000279,2000,SP02,,6.000,EA,352275.51,1.000,2113653.06,false,0,,56.000,2000007126,00010
4500007127,00010,,SPARE FOR CV-501,000000000080000279,2000,SP02,,9.000,EA,352275.51,1.000,3170479.59,false,0,,56.000,2000007127,00010
4500007128,00010,,SPARE FOR FL-310,000000000080000279,2000,SP02,,4.000,EA,352275.51,1.000,1409102.04,false,0,,56.000,2000007128,00010
4500007129,00010,,SPARE FOR FA-810,000000000080000279,2000,SP02,,7.000,EA,352275.51,1.000,2465928.57,true,0,,56.000,2000007129,00010
4500007130,00010,,SPARE FOR CV-501,000000000080000279,2000,SP02,,4.000,EA,352275.51,1.000,1409102.04,true,0,,56.000,2000007130,00010
4500007131,00010,,SPARE FOR CR-101,000000000010001151,2000,SP02,,1.000,EA,552895.37,1.000,552895.37,true,0,,39.000,2000007131,00010
4500007132,00010,,SPARE FOR SC-701,000000000010001152,4000,SP04,,76.000,EA,16017.28,1.000,1217313.28,false,0,,16.000,2000007132,00010
4500007133,00010,,SPARE FOR PU-611,000000000010001152,4000,SP04,,80.000,EA,16017.28,1.000,1281382.40,false,0,,16.000,2000007133,00010
4500007134,00010,,SPARE FOR PU-610,000000000010001152,4000,SP04,,80.000,EA,16017.28,1.000,1281382.40,true,0,,16.000,2000007134,00010
4500007135,00010,,SPARE FOR PU-611,000000000010001152,4000,SP04,,73.000,EA,16017.28,1.000,1169261.44,true,0,,16.000,2000007135,00010
4500007136,00010,,SPARE FOR PU-611,000000000010001152,4000,SP04,,80.000,EA,16017.28,1.000,1281382.40,false,0,,16.000,2000007136,00010
4500007137,00010,,SPARE FOR FA-810,000000000010001152,4000,SP04,,80.000,EA,16017.28,1.000,1281382.40,true,0,,16.000,2000007137,00010
4500007138,00010,,SPARE FOR ML-201,000000000010001152,4000,SP04,,78.000,EA,16017.28,1.000,1249347.84,true,0,,16.000,2000007138,00010
4500007139,00010,,SPARE FOR SC-701,000000000010001152,4000,SP04,,70.000,EA,16017.28,1.000,1121209.60,true,0,,16.000,2000007139,00010
4500007140,00010,,SPARE FOR CR-101,000000000010001153,2000,SP02,,5.000,EA,31958.65,1.000,159793.25,false,0,,86.000,2000007140,00010
4500007141,00010,,SPARE FOR PU-610,000000000010001153,2000,SP02,,8.000,EA,31958.65,1.000,255669.20,true,0,,86.000,2000007141,00010
4500007142,00010,,SPARE FOR CV-502,000000000010001153,2000,SP02,,5.000,EA,31958.65,1.000,159793.25,true,0,,86.000,2000007142,00010
4500007143,00010,,SPARE FOR CV-502,000000000010001153,2000,SP02,,6.000,EA,31958.65,1.000,191751.90,true,0,,86.000,2000007143,00010
4500007144,00010,,SPARE FOR ML-202,000000000010001154,3000,SP03,,8.000,EA,105409.06,1.000,843272.48,false,0,,18.000,2000007144,00010
4500007145,00010,,SPARE FOR PU-610,000000000010001154,3000,SP03,,8.000,EA,105409.06,1.000,843272.48,false,0,,18.000,2000007145,00010
4500007146,00010,,SPARE FOR CV-501,000000000010001154,3000,SP03,,9.000,EA,105409.06,1.000,948681.54,false,0,,18.000,2000007146,00010
4500007147,00010,,SPARE FOR PU-611,000000000010001154,3000,SP03,,7.000,EA,105409.06,1.000,737863.42,true,0,,18.000,2000007147,00010
4500007148,00010,,SPARE FOR CV-501,000000000010001154,3000,SP03,,7.000,EA,105409.06,1.000,737863.42,true,0,,18.000,2000007148,00010
4500007149,00010,,SPARE FOR ML-202,000000000010001154,3000,SP03,,7.000,EA,105409.06,1.000,737863.42,true,0,,18.000,2000007149,00010
4500007150,00010,,SPARE FOR CR-102,000000000010001155,3000,SP03,,68.000,EA,8031.16,1.000,546118.88,true,0,,72.000,2000007150,00010
4500007151,00010,,SPARE FOR CV-502,000000000010001155,3000,SP03,,120.000,EA,8031.16,1.000,963739.20,true,0,,72.000,2000007151,00010
4500007152,00010,,SPARE FOR PU-610,000000000010001155,3000,SP03,,61.000,EA,8031.16,1.000,489900.76,false,0,,72.000,2000007152,00010
4500007153,00010,,SPARE FOR CV-502,000000000010001155,3000,SP03,,89.000,EA,8031.16,1.000,714773.24,true,0,,72.000,2000007153,00010
4500007154,00010,,SPARE FOR CV-501,000000000010001155,3000,SP03,,67.000,EA,8031.16,1.000,538087.72,false,0,,72.000,2000007154,00010
4500007155,00010,,SPARE FOR TH-401,000000000010001155,3000,SP03,,90.000,EA,8031.16,1.000,722804.40,true,0,,72.000,2000007155,00010
4500007156,00010,,SPARE FOR ML-201,000000000010001155,3000,SP03,,150.000,EA,8031.16,1.000,1204674.00,true,0,,72.000,2000007156,00010
4500007157,00010,,SPARE FOR TH-401,000000000010001155,3000,SP03,,57.000,EA,8031.16,1.000,457776.12,false,0,,72.000,2000007157,00010
4500007158,00010,,SPARE FOR TH-401,000000000010001155,3000,SP03,,75.000,EA,8031.16,1.000,602337.00,false,0,,72.000,2000007158,00010
4500007159,00010,,SPARE FOR FL-310,000000000010001156,4000,SP04,,6.000,EA,12894.22,1.000,77365.32,true,0,,23.000,2000007159,00010
4500007160,00010,,SPARE FOR FA-810,000000000010001156,4000,SP04,,6.000,EA,12894.22,1.000,77365.32,false,0,,23.000,2000007160,00010
4500007161,00010,,SPARE FOR FL-310,000000000010001156,4000,SP04,,8.000,EA,12894.22,1.000,103153.76,true,0,,23.000,2000007161,00010
4500007162,00010,,SPARE FOR CV-501,000000000010001156,4000,SP04,,8.000,EA,12894.22,1.000,103153.76,false,0,,23.000,2000007162,00010
4500007163,00010,,SPARE FOR CR-102,000000000010001156,4000,SP04,,8.000,EA,12894.22,1.000,103153.76,false,0,,23.000,2000007163,00010
4500007164,00010,,SPARE FOR FL-310,000000000010001156,1000,SP01,,7.000,EA,12894.22,1.000,90259.54,true,0,,23.000,2000007164,00010
4500007165,00010,,SPARE FOR ML-201,000000000010001156,1000,SP01,,7.000,EA,12894.22,1.000,90259.54,false,0,,23.000,2000007165,00010
4500007166,00010,,SPARE FOR FA-810,000000000010001156,1000,SP01,,8.000,EA,12894.22,1.000,103153.76,true,0,,23.000,2000007166,00010
4500007167,00010,,SPARE FOR CR-101,000000000010001156,1000,SP01,,8.000,EA,12894.22,1.000,103153.76,false,0,,23.000,2000007167,00010
4500007168,00010,,SPARE FOR PU-611,000000000010001156,1000,SP01,,7.000,EA,12894.22,1.000,90259.54,true,0,,23.000,2000007168,00010
4500007169,00010,,SPARE FOR PU-610,000000000010001157,4000,SP04,,146.000,EA,394335.73,1.000,57573016.58,false,0,,41.000,2000007169,00010
4500007170,00010,,SPARE FOR CR-102,000000000010001157,4000,SP04,,177.000,EA,394335.73,1.000,69797424.21,true,0,,41.000,2000007170,00010
4500007171,00010,,SPARE FOR ML-202,000000000010001157,4000,SP04,,142.000,EA,394335.73,1.000,55995673.66,true,0,,41.000,2000007171,00010
4500007172,00010,,SPARE FOR ML-201,000000000010001157,4000,SP04,,152.000,EA,394335.73,1.000,59939030.96,true,0,,41.000,2000007172,00010
4500007173,00010,,SPARE FOR FA-810,000000000010001157,4000,SP04,,173.000,EA,394335.73,1.000,68220081.29,true,0,,41.000,2000007173,00010
4500007174,00010,,SPARE FOR FA-810,000000000080000280,2000,SP02,,3.000,EA,153586.49,1.000,460759.47,true,0,,47.000,2000007174,00010
4500007175,00010,,SPARE FOR CV-502,000000000080000280,2000,SP02,,4.000,EA,153586.49,1.000,614345.96,true,0,,47.000,2000007175,00010
4500007176,00010,,SPARE FOR CV-501,000000000080000280,2000,SP02,,4.000,EA,153586.49,1.000,614345.96,true,0,,47.000,2000007176,00010
4500007177,00010,,SPARE FOR FL-310,000000000080000280,2000,SP02,,4.000,EA,153586.49,1.000,614345.96,false,0,,47.000,2000007177,00010
4500007178,00010,,SPARE FOR CV-502,000000000080000280,2000,SP02,,4.000,EA,153586.49,1.000,614345.96,false,0,,47.000,2000007178,00010
4500007179,00010,,SPARE FOR CV-501,000000000080000280,2000,SP02,,6.000,EA,153586.49,1.000,921518.94,true,0,,47.000,2000007179,00010
4500007180,00010,,SPARE FOR SC-701,000000000010001158,2000,SP02,,4.000,EA,150164.11,1.000,600656.44,false,0,,130.000,2000007180,00010
4500007181,00010,,SPARE FOR PU-611,000000000010001158,2000,SP02,,4.000,EA,150164.11,1.000,600656.44,true,0,,130.000,2000007181,00010
4500007182,00010,,SPARE FOR FL-310,000000000010001158,2000,SP02,,4.000,EA,150164.11,1.000,600656.44,false,0,,130.000,2000007182,00010
4500007183,00010,,SPARE FOR CR-101,000000000010001158,2000,SP02,,4.000,EA,150164.11,1.000,600656.44,false,0,,130.000,2000007183,00010
4500007184,00010,,SPARE FOR CR-102,000000000010001158,2000,SP02,,6.000,EA,150164.11,1.000,900984.66,false,0,,130.000,2000007184,00010
4500007185,00010,,SPARE FOR PU-611,000000000010001160,3000,SP03,,91.000,EA,12143.41,1.000,1105050.31,false,0,,53.000,2000007185,00010
4500007186,00010,,SPARE FOR FA-810,000000000010001160,3000,SP03,,90.000,EA,12143.41,1.000,1092906.90,true,0,,53.000,2000007186,00010
4500007187,00010,,SPARE FOR ML-201,000000000010001160,3000,SP03,,98.000,EA,12143.41,1.000,1190054.18,true,0,,53.000,2000007187,00010
4500007188,00010,,SPARE FOR TH-401,000000000080000281,2000,SP02,,10.000,EA,268705.00,1.000,2687050.00,false,0,,39.000,2000007188,00010
4500007189,00010,,SPARE FOR ML-201,000000000080000281,2000,SP02,,11.000,EA,268705.00,1.000,2955755.00,false,0,,39.000,2000007189,00010
4500007190,00010,,SPARE FOR CR-101,000000000080000281,2000,SP02,,10.000,EA,268705.00,1.000,2687050.00,false,0,,39.000,2000007190,00010
