Ebeln,Ebelp,Zekkn,Vgabe,Gjahr,Belnr,Buzei,Bewtp,Bwart,Budat,Menge,Dmbtr,Shkzg,Cpudt,Matnr,Werks
4500007311,00010,01,2,2024,5100003763,0001,Q,,2025-01-16T00:00:00,6.000,381662.40,S,2025-01-19T00:00:00,000000000080000286,1000
4500007312,00010,01,1,2025,4900023227,0001,E,101,2025-04-16T00:00:00,4.000,254441.60,S,2025-04-16T00:00:00,000000000080000286,1000
4500007312,00010,01,2,2025,5100003764,0001,Q,,2025-05-13T00:00:00,4.000,254441.60,S,2025-04-25T00:00:00,000000000080000286,1000
4500007313,00010,01,1,2025,4900023232,0001,E,101,2025-09-13T00:00:00,3.000,190831.20,S,2025-09-13T00:00:00,000000000080000286,1000
4500007313,00010,01,2,2025,5100003765,0001,Q,,2025-09-24T00:00:00,3.000,190831.20,S,2025-10-12T00:00:00,000000000080000286,1000
4500007314,00010,01,1,2025,4900023233,0001,E,101,2025-11-11T00:00:00,6.000,381662.40,S,2025-11-11T00:00:00,000000000080000286,1000
4500007314,00010,01,2,2025,5100003766,0001,Q,,2025-12-08T00:00:00,6.000,381662.40,S,2025-11-25T00:00:00,000000000080000286,1000
4500007317,00010,01,1,2025,4900023238,0001,E,101,2025-03-08T00:00:00,8.000,508883.20,S,2025-03-08T00:00:00,000000000080000286,3000
4500007317,00010,01,2,2025,5100003767,0001,Q,,2025-03-27T00:00:00,8.000,508883.20,S,2025-03-25T00:00:00,000000000080000286,3000
4500007318,00010,01,1,2026,4900023243,0001,E,101,2026-01-19T00:00:00,7.000,445272.80,S,2026-01-19T00:00:00,000000000080000286,3000
4500007319,00010,01,1,2026,4900023248,0001,E,101,2026-06-12T00:00:00,7.000,445272.80,S,2026-06-12T00:00:00,000000000080000286,3000
4500007319,00010,01,2,2026,5100003768,0001,Q,,2026-07-04T00:00:00,7.000,445272.80,S,2026-07-03T00:00:00,000000000080000286,3000
4500007321,00010,01,1,2025,4900023252,0001,E,101,2025-02-06T00:00:00,5.000,167234.15,S,2025-02-06T00:00:00,000000000080000287,2000
4500007321,00010,01,2,2025,5100003769,0001,Q,,2025-02-09T00:00:00,5.000,167234.15,S,2025-03-04T00:00:00,000000000080000287,2000
4500007323,00010,01,1,2025,4900023255,0001,E,101,2025-06-25T00:00:00,13.000,434808.79,S,2025-06-25T00:00:00,000000000080000287,2000
4500007323,00010,01,2,2025,5100003770,0001,Q,,2025-07-16T00:00:00,13.000,434808.79,S,2025-07-25T00:00:00,000000000080000287,2000
4500007325,00010,01,1,2025,4900023256,0001,E,101,2025-11-02T00:00:00,12.000,401361.96,S,2025-11-02T00:00:00,000000000080000287,2000
4500007325,00010,01,2,2025,5100003771,0001,Q,,2025-11-21T00:00:00,12.000,401361.96,S,2025-12-01T00:00:00,000000000080000287,2000
4500007326,00010,01,1,2026,4900023260,0001,E,101,2026-05-11T00:00:00,11.000,367915.13,S,2026-05-11T00:00:00,000000000080000287,2000
4500007326,00010,01,2,2026,5100003772,0001,Q,,2026-05-27T00:00:00,11.000,367915.13,S,2026-05-20T00:00:00,000000000080000287,2000
4500007327,00010,01,1,2025,4900023268,0001,E,101,2025-01-30T00:00:00,24.000,97860.00,S,2025-01-30T00:00:00,000000000010001192,4000
4500007327,00010,01,2,2025,5100003773,0001,Q,,2025-02-16T00:00:00,24.000,97860.00,S,2025-02-25T00:00:00,000000000010001192,4000
4500007328,00010,01,1,2025,4900023272,0001,E,101,2025-04-29T00:00:00,25.000,101937.50,S,2025-04-29T00:00:00,000000000010001192,4000
4500007328,00010,01,2,2025,5100003774,0001,Q,,2025-05-02T00:00:00,25.000,101937.50,S,2025-05-25T00:00:00,000000000010001192,4000
4500007329,00010,01,1,2025,4900023275,0001,E,101,2025-07-08T00:00:00,21.000,85627.50,S,2025-07-08T00:00:00,000000000010001192,4000
4500007329,00010,01,2,2025,5100003775,0001,Q,,2025-07-21T00:00:00,21.000,85627.50,S,2025-07-21T00:00:00,000000000010001192,4000
4500007330,00010,01,1,2025,4900023279,0001,E,101,2025-10-02T00:00:00,26.000,106015.00,S,2025-10-02T00:00:00,000000000010001192,4000
4500007331,00010,01,1,2026,4900023283,0001,E,101,2026-02-14T00:00:00,26.000,106015.00,S,2026-02-14T00:00:00,000000000010001192,4000
4500007332,00010,01,1,2026,4900023287,0001,E,101,2026-04-22T00:00:00,20.000,81550.00,S,2026-04-22T00:00:00,000000000010001192,4000
4500007332,00010,01,2,2026,5100003776,0001,Q,,2026-05-18T00:00:00,20.000,81550.00,S,2026-05-06T00:00:00,000000000010001192,4000
4500007334,00010,01,1,2026,4900023290,0001,E,101,2026-06-25T00:00:00,26.000,106015.00,S,2026-06-25T00:00:00,000000000010001192,4000
4500007334,00010,01,2,2026,5100003777,0001,Q,,2026-07-16T00:00:00,26.000,106015.00,S,2026-06-29T00:00:00,000000000010001192,4000
4500007336,00010,01,1,2025,4900023297,0001,E,101,2025-01-21T00:00:00,50.000,203875.00,S,2025-01-21T00:00:00,000000000010001192,1000
4500007337,00010,01,1,2025,4900023301,0001,E,101,2025-04-02T00:00:00,44.000,179410.00,S,2025-04-02T00:00:00,000000000010001192,1000
4500007338,00010,01,1,2025,4900023305,0001,E,101,2025-06-28T00:00:00,43.000,175332.50,S,2025-06-28T00:00:00,000000000010001192,1000
4500007339,00010,01,1,2025,4900023310,0001,E,101,2025-10-28T00:00:00,49.000,199797.50,S,2025-10-28T00:00:00,000000000010001192,1000
4500007339,00010,01,2,2025,5100003778,0001,Q,,2025-11-10T00:00:00,49.000,199797.50,S,2025-11-13T00:00:00,000000000010001192,1000
4500007340,00010,01,1,2026,4900023315,0001,E,101,2026-02-20T00:00:00,50.000,203875.00,S,2026-02-20T00:00:00,000000000010001192,1000
4500007340,00010,01,2,2026,5100003779,0001,Q,,2026-02-26T00:00:00,50.000,203875.00,S,2026-03-18T00:00:00,000000000010001192,1000
4500007341,00010,01,1,2026,4900023319,0001,E,101,2026-06-14T00:00:00,48.000,195720.00,S,2026-06-14T00:00:00,000000000010001192,1000
4500007342,00010,01,1,2025,4900023325,0001,E,101,2025-07-25T00:00:00,1.000,29820.91,S,2025-07-25T00:00:00,000000000010001193,3000
4500007344,00010,01,1,2025,4900023327,0001,E,101,2025-09-19T00:00:00,1.000,29820.91,S,2025-09-19T00:00:00,000000000010001193,3000
4500007344,00010,01,2,2025,5100003780,0001,Q,,2025-09-27T00:00:00,1.000,29820.91,S,2025-10-12T00:00:00,000000000010001193,3000
4500007345,00010,01,1,2025,4900023329,0001,E,101,2025-12-24T00:00:00,1.000,29820.91,S,2025-12-24T00:00:00,000000000010001193,3000
4500007345,00010,01,2,2025,5100003781,0001,Q,,2026-01-16T00:00:00,1.000,29820.91,S,2026-01-14T00:00:00,000000000010001193,3000
4500007346,00010,01,1,2026,4900023331,0001,E,101,2026-06-26T00:00:00,1.000,29820.91,S,2026-06-26T00:00:00,000000000010001193,3000
4500007347,00010,01,1,2026,4900023333,0001,E,101,2026-08-20T00:00:00,1.000,29820.91,S,2026-08-20T00:00:00,000000000010001193,3000
4500007347,00010,01,2,2026,5100003782,0001,Q,,2026-09-07T00:00:00,1.000,29820.91,S,2026-08-31T00:00:00,000000000010001193,3000
4500007348,00010,01,1,2025,4900023340,0001,E,101,2025-02-01T00:00:00,215.000,42341257.20,S,2025-02-01T00:00:00,000000000010001195,1000
4500007349,00010,01,1,2025,4900023347,0001,E,101,2025-07-14T00:00:00,188.000,37023983.04,S,2025-07-14T00:00:00,000000000010001195,1000
4500007350,00010,01,1,2025,4900023351,0001,E,101,2025-11-02T00:00:00,186.000,36630110.88,S,2025-11-02T00:00:00,000000000010001195,1000
4500007350,00010,01,2,2025,5100003783,0001,Q,,2025-11-26T00:00:00,186.000,36630110.88,S,2025-11-16T00:00:00,000000000010001195,1000
4500007351,00010,01,1,2026,4900023358,0001,E,101,2026-04-11T00:00:00,187.000,36827046.96,S,2026-04-11T00:00:00,000000000010001195,1000
4500007351,00010,01,2,2026,5100003784,0001,Q,,2026-04-23T00:00:00,187.000,36827046.96,S,2026-05-03T00:00:00,000000000010001195,1000
4500007353,00010,01,1,2025,4900023369,0001,E,101,2025-09-28T00:00:00,5.000,719089.45,S,2025-09-28T00:00:00,000000000010001196,3000
4500007353,00010,01,2,2025,5100003785,0001,Q,,2025-10-20T00:00:00,5.000,719089.45,S,2025-10-25T00:00:00,000000000010001196,3000
4500007354,00010,01,1,2026,4900023373,0001,E,101,2026-05-30T00:00:00,10.000,1438178.90,S,2026-05-30T00:00:00,000000000010001196,3000
4500007355,00010,01,1,2025,4900023379,0001,E,101,2025-06-27T00:00:00,16.000,2301086.24,S,2025-06-27T00:00:00,000000000010001196,4000
4500007355,00010,01,2,2025,5100003786,0001,Q,,2025-07-05T00:00:00,16.000,2301086.24,S,2025-07-23T00:00:00,000000000010001196,4000
4500007356,00010,01,1,2026,4900023387,0001,E,101,2026-03-18T00:00:00,7.000,1006725.23,S,2026-03-18T00:00:00,000000000010001196,4000
4500007358,00010,01,1,2026,4900023388,0001,E,101,2026-06-25T00:00:00,24.000,3451629.36,S,2026-06-25T00:00:00,000000000010001196,4000
4500007358,00010,01,2,2026,5100003787,0001,Q,,2026-07-10T00:00:00,24.000,3451629.36,S,2026-07-06T00:00:00,000000000010001196,4000
4500007359,00010,01,1,2025,4900023393,0001,E,101,2025-01-02T00:00:00,57.000,1217491.50,S,2025-01-02T00:00:00,000000000010001197,1000
4500007359,00010,01,2,2025,5100003788,0001,Q,,2025-01-14T00:00:00,57.000,1217491.50,S,2025-01-10T00:00:00,000000000010001197,1000
4500007360,00010,01,1,2025,4900023399,0001,E,101,2025-05-14T00:00:00,51.000,1089334.50,S,2025-05-14T00:00:00,000000000010001197,1000
4500007360,00010,01,2,2025,5100003789,0001,Q,,2025-05-19T00:00:00,51.000,1089334.50,S,2025-06-08T00:00:00,000000000010001197,1000
4500007361,00010,01,1,2025,4900023405,0001,E,101,2025-11-05T00:00:00,60.000,1281570.00,S,2025-11-05T00:00:00,000000000010001197,1000
4500007361,00010,01,2,2025,5100003790,0001,Q,,2025-11-26T00:00:00,60.000,1281570.00,S,2025-11-19T00:00:00,000000000010001197,1000
4500007362,00010,01,1,2026,4900023411,0001,E,101,2026-03-30T00:00:00,51.000,1089334.50,S,2026-03-30T00:00:00,000000000010001197,1000
4500007362,00010,01,2,2026,5100003791,0001,Q,,2026-04-20T00:00:00,51.000,1089334.50,S,2026-04-24T00:00:00,000000000010001197,1000
4500007363,00010,01,1,2026,4900023415,0001,E,101,2026-07-22T00:00:00,54.000,1153413.00,S,2026-07-22T00:00:00,000000000010001197,1000
4500007363,00010,01,2,2026,5100003792,0001,Q,,2026-08-15T00:00:00,54.000,1153413.00,S,2026-07-31T00:00:00,000000000010001197,1000
4500007364,00010,01,1,2024,4900023421,0001,E,101,2024-11-15T00:00:00,85.000,1928226.70,S,2024-11-15T00:00:00,000000000010001198,1000
4500007364,00010,01,2,2024,5100003793,0001,Q,,2024-11-28T00:00:00,85.000,1928226.70,S,2024-12-01T00:00:00,000000000010001198,1000
4500007365,00010,01,1,2025,4900023427,0001,E,101,2025-06-12T00:00:00,122.000,2767572.44,S,2025-06-12T00:00:00,000000000010001198,1000
4500007366,00010,01,1,2026,4900023436,0001,E,101,2026-02-21T00:00:00,124.000,2812942.48,S,2026-02-21T00:00:00,000000000010001198,1000
4500007366,00010,01,2,2026,5100003794,0001,Q,,2026-03-03T00:00:00,124.000,2812942.48,S,2026-03-21T00:00:00,000000000010001198,1000
4500007367,00010,01,1,2026,4900023448,0001,E,101,2026-01-01T00:00:00,2.000,217317.06,S,2026-01-01T00:00:00,000000000010001199,2000
4500007367,00010,01,2,2026,5100003795,0001,Q,,2026-01-18T00:00:00,2.000,217317.06,S,2026-01-26T00:00:00,000000000010001199,2000
4500007368,00010,01,1,2026,4900023451,0001,E,101,2026-06-29T00:00:00,2.000,217317.06,S,2026-06-29T00:00:00,000000000010001199,2000
4500007368,00010,01,2,2026,5100003796,0001,Q,,2026-07-10T00:00:00,2.000,217317.06,S,2026-07-20T00:00:00,000000000010001199,2000
4500007369,00010,01,1,2024,4900023455,0001,E,101,2024-11-26T00:00:00,285.000,5853113.40,S,2024-11-26T00:00:00,000000000010001200,3000
4500007369,00010,01,2,2024,5100003797,0001,Q,,2024-12-08T00:00:00,285.000,5853113.40,S,2024-12-05T00:00:00,000000000010001200,3000
4500007370,00010,01,1,2025,4900023465,0001,E,101,2025-09-22T00:00:00,290.000,5955799.60,S,2025-09-22T00:00:00,000000000010001200,3000
4500007370,00010,01,2,2025,5100003798,0001,Q,,2025-10-12T00:00:00,290.000,5955799.60,S,2025-10-11T00:00:00,000000000010001200,3000
4500007371,00010,01,1,2026,4900023473,0001,E,101,2026-05-15T00:00:00,191.000,3922612.84,S,2026-05-15T00:00:00,000000000010001200,3000
4500007371,00010,01,2,2026,5100003799,0001,Q,,2026-05-28T00:00:00,191.000,3922612.84,S,2026-06-02T00:00:00,000000000010001200,3000
4500007372,00010,01,1,2024,4900023478,0001,E,101,2024-11-10T00:00:00,3.000,539076.48,S,2024-11-10T00:00:00,000000000010001201,3000
4500007372,00010,01,2,2024,5100003800,0001,Q,,2024-12-04T00:00:00,3.000,539076.48,S,2024-11-26T00:00:00,000000000010001201,3000
4500007373,00010,01,1,2025,4900023481,0001,E,101,2025-02-13T00:00:00,2.000,359384.32,S,2025-02-13T00:00:00,000000000010001201,3000
4500007373,00010,01,2,2025,5100003801,0001,Q,,2025-03-07T00:00:00,2.000,359384.32,S,2025-02-16T00:00:00,000000000010001201,3000
4500007374,00010,01,1,2025,4900023483,0001,E,101,2025-05-26T00:00:00,3.000,539076.48,S,2025-05-26T00:00:00,000000000010001201,3000
4500007374,00010,01,2,2025,5100003802,0001,Q,,2025-06-04T00:00:00,3.000,539076.48,S,2025-06-01T00:00:00,000000000010001201,3000
4500007375,00010,01,1,2026,4900023487,0001,E,101,2026-03-30T00:00:00,2.000,359384.32,S,2026-03-30T00:00:00,000000000010001201,3000
4500007375,00010,01,2,2026,5100003803,0001,Q,,2026-04-18T00:00:00,2.000,359384.32,S,2026-04-09T00:00:00,000000000010001201,3000
4500007378,00010,01,1,2025,4900023492,0001,E,101,2025-02-10T00:00:00,342.000,1181168.82,S,2025-02-10T00:00:00,000000000010001202,2000
4500007378,00010,01,2,2025,5100003804,0001,Q,,2025-02-19T00:00:00,342.000,1181168.82,S,2025-03-06T00:00:00,000000000010001202,2000
4500007379,00010,01,1,2026,4900023504,0001,E,101,2026-01-06T00:00:00,287.000,991214.77,S,2026-01-06T00:00:00,000000000010001202,2000
4500007381,00010,01,1,2024,4900023524,0001,E,101,2024-11-30T00:00:00,128.000,1497652.48,S,2024-11-30T00:00:00,000000000010001204,1000
4500007383,00010,01,1,2025,4900023531,0001,E,101,2025-06-20T00:00:00,136.000,1591255.76,S,2025-06-20T00:00:00,000000000010001204,1000
4500007384,00010,01,1,2026,4900023538,0001,E,101,2026-01-03T00:00:00,116.000,1357247.56,S,2026-01-03T00:00:00,000000000010001204,1000
4500007384,00010,01,2,2026,5100003805,0001,Q,,2026-01-09T00:00:00,116.000,1357247.56,S,2026-01-15T00:00:00,000000000010001204,1000
4500007386,00010,01,1,2026,4900023544,0001,E,101,2026-08-06T00:00:00,136.000,1591255.76,S,2026-08-06T00:00:00,000000000010001204,1000
4500007387,00010,01,1,2025,4900023549,0001,E,101,2025-10-08T00:00:00,1.000,505967.06,S,2025-10-08T00:00:00,000000000010001207,1000
4500007388,00010,01,1,2025,4900023551,0001,E,101,2025-12-22T00:00:00,1.000,505967.06,S,2025-12-22T00:00:00,000000000010001207,1000
4500007389,00010,01,1,2026,4900023553,0001,E,101,2026-04-14T00:00:00,1.000,505967.06,S,2026-04-14T00:00:00,000000000010001207,1000
4500007389,00010,01,2,2026,5100003806,0001,Q,,2026-04-21T00:00:00,1.000,505967.06,S,2026-04-18T00:00:00,000000000010001207,1000
4500007390,00010,01,1,2026,4900023558,0001,E,101,2026-09-01T00:00:00,2.000,1011934.12,S,2026-09-01T00:00:00,000000000010001207,4000
4500007391,00010,01,1,2024,4900023562,0001,E,101,2024-11-09T00:00:00,152.000,1826866.72,S,2024-11-09T00:00:00,000000000010001209,1000
4500007391,00010,01,2,2024,5100003807,0001,Q,,2024-12-05T00:00:00,152.000,1826866.72,S,2024-12-06T00:00:00,000000000010001209,1000
4500007392,00010,01,1,2025,4900023567,0001,E,101,2025-02-27T00:00:00,152.000,1826866.72,S,2025-02-27T00:00:00,000000000010001209,1000
4500007392,00010,01,2,2025,5100003808,0001,Q,,2025-03-22T00:00:00,152.000,1826866.72,S,2025-03-04T00:00:00,000000000010001209,1000
4500007393,00010,01,1,2025,4900023573,0001,E,101,2025-08-21T00:00:00,167.000,2007149.62,S,2025-08-21T00:00:00,000000000010001209,1000
4500007394,00010,01,1,2025,4900023578,0001,E,101,2025-12-07T00:00:00,138.000,1658602.68,S,2025-12-07T00:00:00,000000000010001209,1000
4500007394,00010,01,2,2025,5100003809,0001,Q,,2025-12-25T00:00:00,138.000,1658602.68,S,2026-01-02T00:00:00,000000000010001209,1000
4500007395,00010,01,1,2026,4900023583,0001,E,101,2026-04-11T00:00:00,165.000,1983111.90,S,2026-04-11T00:00:00,000000000010001209,1000
4500007395,00010,01,2,2026,5100003810,0001,Q,,2026-04-28T00:00:00,165.000,1983111.90,S,2026-04-29T00:00:00,000000000010001209,1000
4500007398,00010,01,1,2024,4900023591,0001,E,101,2024-12-08T00:00:00,20.000,1429098.80,S,2024-12-08T00:00:00,000000000010001210,2000
4500007398,00010,01,2,2024,5100003811,0001,Q,,2025-01-04T00:00:00,20.000,1429098.80,S,2025-01-07T00:00:00,000000000010001210,2000
4500007399,00010,01,1,2025,4900023597,0001,E,101,2025-07-13T00:00:00,18.000,1286188.92,S,2025-07-13T00:00:00,000000000010001210,2000
4500007399,00010,01,2,2025,5100003812,0001,Q,,2025-07-18T00:00:00,18.000,1286188.92,S,2025-07-16T00:00:00,000000000010001210,2000
4500007401,00010,01,1,2026,4900023605,0001,E,101,2026-04-11T00:00:00,21.000,1500553.74,S,2026-04-11T00:00:00,000000000010001210,2000
4500007401,00010,01,2,2026,5100003813,0001,Q,,2026-04-30T00:00:00,21.000,1500553.74,S,2026-04-21T00:00:00,000000000010001210,2000
4500007405,00010,01,1,2025,4900023613,0001,E,101,2025-04-17T00:00:00,11.000,1183394.96,S,2025-04-17T00:00:00,000000000010001211,4000
4500007405,00010,01,2,2025,5100003814,0001,Q,,2025-05-08T00:00:00,11.000,1183394.96,S,2025-05-16T00:00:00,000000000010001211,4000
4500007406,00010,01,1,2025,4900023617,0001,E,101,2025-10-28T00:00:00,6.000,645488.16,S,2025-10-28T00:00:00,000000000010001211,4000
4500007406,00010,01,2,2025,5100003815,0001,Q,,2025-11-18T00:00:00,6.000,645488.16,S,2025-11-02T00:00:00,000000000010001211,4000
4500007407,00010,01,1,2026,4900023621,0001,E,101,2026-03-09T00:00:00,6.000,645488.16,S,2026-03-09T00:00:00,000000000010001211,4000
4500007407,00010,01,2,2026,5100003816,0001,Q,,2026-03-31T00:00:00,6.000,645488.16,S,2026-03-19T00:00:00,000000000010001211,4000
4500007408,00010,01,1,2026,4900023625,0001,E,101,2026-07-17T00:00:00,6.000,645488.16,S,2026-07-17T00:00:00,000000000010001211,4000
4500007408,00010,01,2,2026,5100003817,0001,Q,,2026-08-14T00:00:00,6.000,645488.16,S,2026-08-14T00:00:00,000000000010001211,4000
4500007412,00010,01,1,2024,4900023631,0001,E,101,2024-12-11T00:00:00,187.000,805549.25,S,2024-12-11T00:00:00,000000000010001212,1000
4500007413,00010,01,1,2025,4900023640,0001,E,101,2025-08-24T00:00:00,162.000,697855.50,S,2025-08-24T00:00:00,000000000010001212,1000
4500007413,00010,01,2,2025,5100003818,0001,Q,,2025-09-10T00:00:00,162.000,697855.50,S,2025-08-28T00:00:00,000000000010001212,1000
4500007414,00010,01,1,2026,4900023648,0001,E,101,2026-03-16T00:00:00,91.000,392005.25,S,2026-03-16T00:00:00,000000000010001212,1000
4500007414,00010,01,2,2026,5100003819,0001,Q,,2026-04-02T00:00:00,91.000,392005.25,S,2026-03-26T00:00:00,000000000010001212,1000
4500007415,00010,01,1,2026,4900023653,0001,E,101,2026-07-05T00:00:00,172.000,740933.00,S,2026-07-05T00:00:00,000000000010001212,1000
4500007415,00010,01,2,2026,5100003820,0001,Q,,2026-07-10T00:00:00,172.000,740933.00,S,2026-07-13T00:00:00,000000000010001212,1000
4500007416,00010,01,1,2025,4900023661,0001,E,101,2025-02-09T00:00:00,145.000,79447061.65,S,2025-02-09T00:00:00,000000000010001213,3000
4500007416,00010,01,2,2025,5100003821,0001,Q,,2025-03-10T00:00:00,145.000,79447061.65,S,2025-03-06T00:00:00,000000000010001213,3000
4500007417,00010,01,1,2025,4900023667,0001,E,101,2025-08-04T00:00:00,268.000,146840086.36,S,2025-08-04T00:00:00,000000000010001213,3000
4500007417,00010,01,2,2025,5100003822,0001,Q,,2025-08-20T00:00:00,268.000,146840086.36,S,2025-08-09T00:00:00,000000000010001213,3000
4500007418,00010,01,1,2026,4900023680,0001,E,101,2026-08-06T00:00:00,89.000,48764058.53,S,2026-08-06T00:00:00,000000000010001213,3000
4500007418,00010,01,2,2026,5100003823,0001,Q,,2026-08-29T00:00:00,89.000,48764058.53,S,2026-08-16T00:00:00,000000000010001213,3000
4500007420,00010,01,1,2024,4900023685,0001,E,101,2024-12-02T00:00:00,94.000,1594261.62,S,2024-12-02T00:00:00,000000000010001215,3000
4500007420,00010,01,2,2024,5100003824,0001,Q,,2024-12-13T00:00:00,94.000,1594261.62,S,2024-12-24T00:00:00,000000000010001215,3000
4500007421,00010,01,1,2025,4900023692,0001,E,101,2025-08-14T00:00:00,94.000,1594261.62,S,2025-08-14T00:00:00,000000000010001215,3000
4500007421,00010,01,2,2025,5100003825,0001,Q,,2025-08-23T00:00:00,94.000,1594261.62,S,2025-09-07T00:00:00,000000000010001215,3000
4500007422,00010,01,1,2026,4900023699,0001,E,101,2026-01-28T00:00:00,82.000,1390738.86,S,2026-01-28T00:00:00,000000000010001215,3000
4500007422,00010,01,2,2026,5100003826,0001,Q,,2026-02-22T00:00:00,82.000,1390738.86,S,2026-02-14T00:00:00,000000000010001215,3000
4500007423,00010,01,1,2026,4900023705,0001,E,101,2026-07-01T00:00:00,87.000,1475540.01,S,2026-07-01T00:00:00,000000000010001215,3000
4500007423,00010,01,2,2026,5100003827,0001,Q,,2026-07-22T00:00:00,87.000,1475540.01,S,2026-07-05T00:00:00,000000000010001215,3000
4500007424,00010,01,1,2025,4900023712,0001,E,101,2025-01-03T00:00:00,74.000,1255057.02,S,2025-01-03T00:00:00,000000000010001215,2000
4500007424,00010,01,2,2025,5100003828,0001,Q,,2025-01-12T00:00:00,74.000,1255057.02,S,2025-01-08T00:00:00,000000000010001215,2000
4500007425,00010,01,1,2025,4900023717,0001,E,101,2025-05-23T00:00:00,65.000,1102414.95,S,2025-05-23T00:00:00,000000000010001215,2000
4500007425,00010,01,2,2025,5100003829,0001,Q,,2025-06-10T00:00:00,65.000,1102414.95,S,2025-06-18T00:00:00,000000000010001215,2000
4500007427,00010,01,1,2025,4900023723,0001,E,101,2025-10-04T00:00:00,74.000,1255057.02,S,2025-10-04T00:00:00,000000000010001215,2000
4500007427,00010,01,2,2025,5100003830,0001,Q,,2025-10-14T00:00:00,74.000,1255057.02,S,2025-10-08T00:00:00,000000000010001215,2000
4500007428,00010,01,1,2026,4900023728,0001,E,101,2026-01-31T00:00:00,74.000,1255057.02,S,2026-01-31T00:00:00,000000000010001215,2000
4500007430,00010,01,1,2026,4900023735,0001,E,101,2026-07-25T00:00:00,39.000,661448.97,S,2026-07-25T00:00:00,000000000010001215,2000
4500007430,00010,01,2,2026,5100003831,0001,Q,,2026-08-23T00:00:00,39.000,661448.97,S,2026-08-09T00:00:00,000000000010001215,2000
4500007431,00010,01,1,2024,4900023737,0001,E,101,2024-10-24T00:00:00,4.000,454582.88,S,2024-10-24T00:00:00,000000000080000288,2000
4500007432,00010,01,1,2025,4900023741,0001,E,101,2025-10-07T00:00:00,6.000,681874.32,S,2025-10-07T00:00:00,000000000080000288,2000
4500007435,00010,01,1,2026,4900023744,0001,E,101,2026-02-01T00:00:00,11.000,1250102.92,S,2026-02-01T00:00:00,000000000080000288,2000
4500007435,00010,01,2,2026,5100003832,0001,Q,,2026-02-27T00:00:00,11.000,1250102.92,S,2026-02-26T00:00:00,000000000080000288,2000
4500007437,00010,01,1,2025,4900023749,0001,E,101,2025-01-17T00:00:00,13.000,3378573.51,S,2025-01-17T00:00:00,000000000080000289,1000
4500007437,00010,01,2,2025,5100003833,0001,Q,,2025-02-04T00:00:00,13.000,3378573.51,S,2025-01-20T00:00:00,000000000080000289,1000
4500007438,00010,01,1,2025,4900023754,0001,E,101,2025-07-19T00:00:00,21.000,5457695.67,S,2025-07-19T00:00:00,000000000080000289,1000
4500007439,00010,01,1,2026,4900023758,0001,E,101,2026-09-06T00:00:00,20.000,5197805.40,S,2026-09-06T00:00:00,000000000080000289,1000
4500007439,00010,01,2,2026,5100003834,0001,Q,,2026-09-07T00:00:00,20.000,5197805.40,S,2026-09-07T00:00:00,000000000080000289,1000
4500007441,00010,01,1,2025,4900023760,0001,E,101,2025-02-02T00:00:00,5.000,2735560.40,S,2025-02-02T00:00:00,000000000010001216,4000
4500007441,00010,01,2,2025,5100003835,0001,Q,,2025-02-24T00:00:00,5.000,2735560.40,S,2025-02-08T00:00:00,000000000010001216,4000
4500007443,00010,01,1,2025,4900023762,0001,E,101,2025-04-05T00:00:00,10.000,5471120.80,S,2025-04-05T00:00:00,000000000010001216,4000
4500007443,00010,01,2,2025,5100003836,0001,Q,,2025-05-01T00:00:00,10.000,5471120.80,S,2025-04-26T00:00:00,000000000010001216,4000
4500007444,00010,01,1,2025,4900023764,0001,E,101,2025-11-16T00:00:00,5.000,2735560.40,S,2025-11-16T00:00:00,000000000010001216,4000
4500007445,00010,01,1,2026,4900023768,0001,E,101,2026-06-03T00:00:00,6.000,3282672.48,S,2026-06-03T00:00:00,000000000010001216,4000
4500007445,00010,01,2,2026,5100003837,0001,Q,,2026-06-13T00:00:00,6.000,3282672.48,S,2026-06-25T00:00:00,000000000010001216,4000
4500007447,00010,01,1,2026,4900023769,0001,E,101,2026-09-04T00:00:00,15.000,8206681.20,S,2026-09-04T00:00:00,000000000010001216,4000
4500007447,00010,01,2,2026,5100003838,0001,Q,,2026-09-07T00:00:00,15.000,8206681.20,S,2026-09-07T00:00:00,000000000010001216,4000
4500007448,00010,01,1,2024,4900023771,0001,E,101,2024-11-09T00:00:00,9.000,2981012.76,S,2024-11-09T00:00:00,000000000080000290,1000
4500007449,00010,01,1,2025,4900023773,0001,E,101,2025-02-18T00:00:00,7.000,2318565.48,S,2025-02-18T00:00:00,000000000080000290,1000
4500007449,00010,01,2,2025,5100003839,0001,Q,,2025-03-07T00:00:00,7.000,2318565.48,S,2025-03-17T00:00:00,000000000080000290,1000
4500007450,00010,01,1,2025,4900023777,0001,E,101,2025-06-19T00:00:00,7.000,2318565.48,S,2025-06-19T00:00:00,000000000080000290,1000
4500007450,00010,01,2,2025,5100003840,0001,Q,,2025-07-19T00:00:00,7.000,2318565.48,S,2025-06-26T00:00:00,000000000080000290,1000
4500007451,00010,01,1,2025,4900023778,0001,E,101,2025-07-21T00:00:00,13.000,4305907.32,S,2025-07-21T00:00:00,000000000080000290,1000
4500007451,00010,01,2,2025,5100003841,0001,Q,,2025-07-26T00:00:00,13.000,4305907.32,S,2025-08-18T00:00:00,000000000080000290,1000
