Mblnr,Mjahr,Zeile,Bwart,Matnr,Werks,Lgort,Lifnr,Shkzg,Dmbtr,Menge,Meins,Ebeln,Ebelp,Sgtxt,Wempf,Kostl,Aufnr,Rsnum,Rspos,Umwrk,Umlgo,Grund,BudatMkpf,CpudtMkpf
4900024721,2025,0001,201,000000000010001260,4000,SP04,,H,1912278.27,3.000,EA,,,ISSUED TO CR-102,VZIREQ01,4000-MECH,,,,,,,2025-08-19T00:00:00,2025-08-19T00:00:00
4900024722,2025,0001,261,000000000010001260,4000,SP04,,H,1912278.27,3.000,EA,,,ISSUED TO CV-501,VZIREQ05,,446187175,,,,,,2025-09-12T00:00:00,2025-09-12T00:00:00
4900024723,2025,0001,201,000000000010001260,4000,SP04,,H,1912278.27,3.000,EA,,,CHANGEOUT CR-101,VZIREQ05,4000-MECH,,,,,,,2025-11-02T00:00:00,2025-11-02T00:00:00
4900024724,2025,0001,261,000000000010001260,4000,SP04,,H,1912278.27,3.000,EA,,,CHANGEOUT CR-102,VZIREQ02,,447771436,,,,,,2025-12-22T00:00:00,2025-12-22T00:00:00
4900024725,2026,0001,261,000000000010001260,4000,SP04,,H,1274852.18,2.000,EA,,,CHANGEOUT CV-502,VZIREQ01,,449325679,,,,,,2026-02-05T00:00:00,2026-02-05T00:00:00
4900024726,2026,0001,101,000000000010001260,4000,SP04,0001000038,S,11473669.62,18.000,EA,4500007720,00010,GR AGAINST PO,,,,,,,,,2026-05-04T00:00:00,2026-05-04T00:00:00
4900024727,2026,0001,261,000000000010001260,4000,SP04,,H,1912278.27,3.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ05,,446877470,,,,,,2026-08-05T00:00:00,2026-08-05T00:00:00
4900024728,2024,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,CHANGEOUT CV-501,VZIREQ04,,422140565,,,,,,2024-10-22T00:00:00,2024-10-22T00:00:00
4900024729,2024,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,ISSUED TO SC-701,VZIREQ04,,422635758,,,,,,2024-11-04T00:00:00,2024-11-04T00:00:00
4900024730,2024,0001,201,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,ISSUED TO TH-401,VZIREQ05,2000-MECH,,,,,,,2024-12-22T00:00:00,2024-12-22T00:00:00
4900024731,2025,0001,101,000000000010001261,2000,SP02,0001000050,S,902169.36,9.000,EA,4500007721,00010,GR AGAINST PO,,,,,,,,,2025-06-18T00:00:00,2025-06-18T00:00:00
4900024732,2025,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ04,,421044556,,,,,,2025-06-29T00:00:00,2025-06-29T00:00:00
4900024733,2025,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ01,,421158315,,,,,,2025-11-25T00:00:00,2025-11-25T00:00:00
4900024734,2026,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,ISSUED TO PU-611,VZIREQ01,,425157872,,,,,,2026-01-27T00:00:00,2026-01-27T00:00:00
4900024735,2026,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ04,,426766447,,,,,,2026-03-19T00:00:00,2026-03-19T00:00:00
4900024736,2026,0001,201,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,CHANGEOUT FA-810,VZIREQ01,2000-MECH,,,,,,,2026-05-01T00:00:00,2026-05-01T00:00:00
4900024737,2026,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ03,,422800853,,,,,,2026-07-13T00:00:00,2026-07-13T00:00:00
4900024738,2026,0001,261,000000000010001261,2000,SP02,,H,100241.04,1.000,EA,,,CHANGEOUT FA-810,VZIREQ05,,423469016,,,,,,2026-08-09T00:00:00,2026-08-09T00:00:00
4900024739,2024,0001,261,000000000010001262,2000,SP02,,H,286346.88,2.000,EA,,,CHANGEOUT PU-611,VZIREQ01,,423473295,,,,,,2024-10-10T00:00:00,2024-10-10T00:00:00
4900024740,2024,0001,261,000000000010001262,2000,SP02,,H,572693.76,4.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ03,,425844231,,,,,,2024-12-19T00:00:00,2024-12-19T00:00:00
4900024741,2025,0001,261,000000000010001262,2000,SP02,,H,572693.76,4.000,EA,,,ISSUED TO FL-310,VZIREQ02,,423584443,,,,,,2025-01-09T00:00:00,2025-01-09T00:00:00
4900024742,2025,0001,101,000000000010001262,2000,SP02,0001000041,S,2433948.48,17.000,EA,4500007723,00010,GR AGAINST PO,,,,,,,,,2025-01-28T00:00:00,2025-01-28T00:00:00
4900024743,2025,0001,261,000000000010001262,2000,SP02,,H,1002214.08,7.000,EA,,,ISSUED TO PU-611,VZIREQ03,,427088221,,,,,,2025-05-17T00:00:00,2025-05-17T00:00:00
4900024744,2025,0001,261,000000000010001262,2000,SP02,,H,715867.20,5.000,EA,,,CHANGEOUT CR-101,VZIREQ02,,422755576,,,,,,2025-07-25T00:00:00,2025-07-25T00:00:00
4900024745,2025,0001,101,000000000010001262,2000,SP02,0001000041,S,2863468.80,20.000,EA,4500007724,00010,GR AGAINST PO,,,,,,,,,2025-11-15T00:00:00,2025-11-15T00:00:00
4900024746,2025,0001,261,000000000010001262,2000,SP02,,H,286346.88,2.000,EA,,,BREAKDOWN REPL CR-101,VZIREQ02,,428325676,,,,,,2025-12-18T00:00:00,2025-12-18T00:00:00
4900024747,2026,0001,261,000000000010001262,2000,SP02,,H,859040.64,6.000,EA,,,CHANGEOUT TH-401,VZIREQ05,,426717409,,,,,,2026-02-24T00:00:00,2026-02-24T00:00:00
4900024748,2026,0001,261,000000000010001262,2000,SP02,,H,1002214.08,7.000,EA,,,CHANGEOUT PU-611,VZIREQ05,,421017541,,,,,,2026-04-13T00:00:00,2026-04-13T00:00:00
4900024749,2024,0001,261,000000000010001264,3000,SP03,,H,810514.92,6.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ04,,435831311,,,,,,2024-10-31T00:00:00,2024-10-31T00:00:00
4900024750,2024,0001,201,000000000010001264,3000,SP03,,H,540343.28,4.000,EA,,,CHANGEOUT FA-810,VZIREQ05,3000-MECH,,,,,,,2024-11-17T00:00:00,2024-11-17T00:00:00
4900024751,2024,0001,101,000000000010001264,3000,SP03,0001000030,S,1350858.20,10.000,EA,4500007725,00010,GR AGAINST PO,,,,,,,,,2024-12-31T00:00:00,2024-12-31T00:00:00
4900024752,2025,0001,201,000000000010001264,3000,SP03,,H,945600.74,7.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ01,3000-MECH,,,,,,,2025-02-08T00:00:00,2025-02-08T00:00:00
4900024753,2025,0001,261,000000000010001264,3000,SP03,,H,405257.46,3.000,EA,,,ISSUED TO PU-611,VZIREQ03,,431117162,,,,,,2025-05-23T00:00:00,2025-05-23T00:00:00
4900024754,2025,0001,101,000000000010001264,3000,SP03,0001000030,S,675429.10,5.000,EA,4500007726,00010,GR AGAINST PO,,,,,,,,,2025-06-06T00:00:00,2025-06-06T00:00:00
4900024755,2025,0001,261,000000000010001264,3000,SP03,,H,810514.92,6.000,EA,,,ISSUED TO SC-701,VZIREQ03,,431211938,,,,,,2025-07-30T00:00:00,2025-07-30T00:00:00
4900024756,2025,0001,101,000000000010001264,3000,SP03,0001000030,S,1485944.02,11.000,EA,4500007729,00010,GR AGAINST PO,,,,,,,,,2025-09-18T00:00:00,2025-09-18T00:00:00
4900024757,2025,0001,261,000000000010001264,3000,SP03,,H,270171.64,2.000,EA,,,CHANGEOUT CV-502,VZIREQ02,,437934713,,,,,,2025-11-30T00:00:00,2025-11-30T00:00:00
4900024758,2025,0001,261,000000000010001264,3000,SP03,,H,810514.92,6.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ01,,437241927,,,,,,2025-12-28T00:00:00,2025-12-28T00:00:00
4900024759,2026,0001,101,000000000010001264,3000,SP03,0001000030,S,1080686.56,8.000,EA,4500007730,00010,GR AGAINST PO,,,,,,,,,2026-01-15T00:00:00,2026-01-15T00:00:00
4900024760,2026,0001,201,000000000010001264,3000,SP03,,H,540343.28,4.000,EA,,,BREAKDOWN REPL CR-102,VZIREQ01,3000-MECH,,,,,,,2026-03-16T00:00:00,2026-03-16T00:00:00
4900024761,2026,0001,261,000000000010001264,3000,SP03,,H,810514.92,6.000,EA,,,ISSUED TO PU-611,VZIREQ03,,431675568,,,,,,2026-04-06T00:00:00,2026-04-06T00:00:00
4900024762,2026,0001,101,000000000010001264,3000,SP03,0001000030,S,1350858.20,10.000,EA,4500007731,00010,GR AGAINST PO,,,,,,,,,2026-04-27T00:00:00,2026-04-27T00:00:00
4900024763,2026,0001,261,000000000010001264,3000,SP03,,H,540343.28,4.000,EA,,,CHANGEOUT FL-310,VZIREQ01,,438944661,,,,,,2026-05-25T00:00:00,2026-05-25T00:00:00
4900024764,2026,0001,261,000000000010001264,3000,SP03,,H,810514.92,6.000,EA,,,CHANGEOUT CV-501,VZIREQ03,,433461416,,,,,,2026-06-12T00:00:00,2026-06-12T00:00:00
4900024765,2026,0001,101,000000000010001264,3000,SP03,0001000030,S,1350858.20,10.000,EA,4500007732,00010,GR AGAINST PO,,,,,,,,,2026-06-26T00:00:00,2026-06-26T00:00:00
4900024766,2026,0001,261,000000000010001264,3000,SP03,,H,810514.92,6.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ05,,436995442,,,,,,2026-09-04T00:00:00,2026-09-04T00:00:00
4900024767,2024,0001,261,000000000010001265,3000,SP03,,H,407350.14,6.000,EA,,,ISSUED TO CR-102,VZIREQ04,,436321768,,,,,,2024-12-23T00:00:00,2024-12-23T00:00:00
4900024768,2025,0001,101,000000000010001265,3000,SP03,0001000029,S,678916.90,10.000,EA,4500007734,00010,GR AGAINST PO,,,,,,,,,2025-03-07T00:00:00,2025-03-07T00:00:00
4900024769,2025,0001,201,000000000010001265,3000,SP03,,H,407350.14,6.000,EA,,,ISSUED TO PU-610,VZIREQ02,3000-MECH,,,,,,,2025-03-23T00:00:00,2025-03-23T00:00:00
4900024770,2025,0001,101,000000000010001265,3000,SP03,0001000029,S,203675.07,3.000,EA,4500007735,00010,GR AGAINST PO,,,,,,,,,2025-05-10T00:00:00,2025-05-10T00:00:00
4900024771,2025,0001,261,000000000010001265,3000,SP03,,H,475241.83,7.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ04,,431055337,,,,,,2025-05-25T00:00:00,2025-05-25T00:00:00
4900024772,2025,0001,261,000000000010001265,3000,SP03,,H,203675.07,3.000,EA,,,CHANGEOUT CV-501,VZIREQ02,,433925132,,,,,,2025-06-09T00:00:00,2025-06-09T00:00:00
4900024773,2025,0001,101,000000000010001265,3000,SP03,0001000029,S,678916.90,10.000,EA,4500007736,00010,GR AGAINST PO,,,,,,,,,2025-07-03T00:00:00,2025-07-03T00:00:00
4900024774,2025,0001,261,000000000010001265,3000,SP03,,H,339458.45,5.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ05,,431344001,,,,,,2025-08-30T00:00:00,2025-08-30T00:00:00
4900024775,2025,0001,261,000000000010001265,3000,SP03,,H,339458.45,5.000,EA,,,CHANGEOUT CR-102,VZIREQ01,,432601937,,,,,,2025-09-11T00:00:00,2025-09-11T00:00:00
4900024776,2025,0001,101,000000000010001265,3000,SP03,0001000029,S,543133.52,8.000,EA,4500007737,00010,GR AGAINST PO,,,,,,,,,2025-10-07T00:00:00,2025-10-07T00:00:00
4900024777,2025,0001,101,000000000010001265,3000,SP03,0001000029,S,882591.97,13.000,EA,4500007738,00010,GR AGAINST PO,,,,,,,,,2025-10-24T00:00:00,2025-10-24T00:00:00
4900024778,2025,0001,261,000000000010001265,3000,SP03,,H,407350.14,6.000,EA,,,ISSUED TO PU-610,VZIREQ02,,436970170,,,,,,2025-11-21T00:00:00,2025-11-21T00:00:00
4900024779,2025,0001,201,000000000010001265,3000,SP03,,H,135783.38,2.000,EA,,,CHANGEOUT CR-102,VZIREQ01,3000-MECH,,,,,,,2025-12-27T00:00:00,2025-12-27T00:00:00
4900024780,2026,0001,261,000000000010001265,3000,SP03,,H,407350.14,6.000,EA,,,ISSUED TO CR-101,VZIREQ02,,432851669,,,,,,2026-01-21T00:00:00,2026-01-21T00:00:00
4900024781,2026,0001,261,000000000010001265,3000,SP03,,H,475241.83,7.000,EA,,,CHANGEOUT ML-202,VZIREQ05,,438493752,,,,,,2026-02-21T00:00:00,2026-02-21T00:00:00
4900024782,2026,0001,101,000000000010001265,3000,SP03,0001000029,S,407350.14,6.000,EA,4500007739,00010,GR AGAINST PO,,,,,,,,,2026-03-24T00:00:00,2026-03-24T00:00:00
4900024783,2026,0001,101,000000000010001265,3000,SP03,0001000029,S,882591.97,13.000,EA,4500007740,00010,GR AGAINST PO,,,,,,,,,2026-04-01T00:00:00,2026-04-01T00:00:00
4900024784,2026,0001,261,000000000010001265,3000,SP03,,H,271566.76,4.000,EA,,,CHANGEOUT ML-201,VZIREQ05,,433043485,,,,,,2026-08-09T00:00:00,2026-08-09T00:00:00
4900024785,2024,0001,261,000000000010001268,1000,SP01,,H,78770.39,1.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ05,,412956054,,,,,,2024-09-30T00:00:00,2024-09-30T00:00:00
4900024786,2025,0001,201,000000000010001268,1000,SP01,,H,78770.39,1.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ04,1000-MECH,,,,,,,2025-05-14T00:00:00,2025-05-14T00:00:00
4900024787,2026,0001,201,000000000010001268,1000,SP01,,H,78770.39,1.000,EA,,,ISSUED TO PU-611,VZIREQ05,1000-MECH,,,,,,,2026-02-12T00:00:00,2026-02-12T00:00:00
4900024788,2026,0001,101,000000000010001268,1000,SP01,0001000041,S,78770.39,1.000,EA,4500007741,00010,GR AGAINST PO,,,,,,,,,2026-03-07T00:00:00,2026-03-07T00:00:00
4900024789,2026,0001,201,000000000010001268,1000,SP01,,H,78770.39,1.000,EA,,,ISSUED TO CR-102,VZIREQ02,1000-MECH,,,,,,,2026-03-22T00:00:00,2026-03-22T00:00:00
4900024790,2026,0001,101,000000000010001268,1000,SP01,0001000041,S,78770.39,1.000,EA,4500007742,00010,GR AGAINST PO,,,,,,,,,2026-03-31T00:00:00,2026-03-31T00:00:00
4900024791,2026,0001,201,000000000010001268,1000,SP01,,H,78770.39,1.000,EA,,,ISSUED TO FL-310,VZIREQ04,1000-MECH,,,,,,,2026-05-03T00:00:00,2026-05-03T00:00:00
4900024792,2026,0001,101,000000000010001268,1000,SP01,0001000041,S,78770.39,1.000,EA,4500007743,00010,GR AGAINST PO,,,,,,,,,2026-05-11T00:00:00,2026-05-11T00:00:00
4900024793,2024,0001,201,000000000080000297,2000,SP02,,H,740675.64,2.000,EA,,,CHANGEOUT FA-810,VZIREQ01,2000-MECH,,,,,,,2024-10-29T00:00:00,2024-10-29T00:00:00
4900024794,2024,0001,261,000000000080000297,2000,SP02,,H,1481351.28,4.000,EA,,,ISSUED TO CV-501,VZIREQ05,,424083286,,,,,,2024-12-03T00:00:00,2024-12-03T00:00:00
4900024795,2024,0001,101,000000000080000297,2000,SP02,0001000004,S,3333040.38,9.000,EA,4500007744,00010,GR AGAINST PO,,,,,,,,,2024-12-16T00:00:00,2024-12-16T00:00:00
4900024796,2025,0001,261,000000000080000297,2000,SP02,,H,1111013.46,3.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ03,,428007691,,,,,,2025-03-30T00:00:00,2025-03-30T00:00:00
4900024797,2025,0001,261,000000000080000297,2000,SP02,,H,740675.64,2.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ04,,426375232,,,,,,2025-04-02T00:00:00,2025-04-02T00:00:00
4900024798,2025,0001,101,000000000080000297,2000,SP02,0001000004,S,3333040.38,9.000,EA,4500007745,00010,GR AGAINST PO,,,,,,,,,2025-07-11T00:00:00,2025-07-11T00:00:00
4900024799,2025,0001,261,000000000080000297,2000,SP02,,H,370337.82,1.000,EA,,,ISSUED TO CR-102,VZIREQ03,,421114280,,,,,,2025-07-11T00:00:00,2025-07-11T00:00:00
4900024800,2026,0001,261,000000000080000297,2000,SP02,,H,370337.82,1.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ02,,429997961,,,,,,2026-02-08T00:00:00,2026-02-08T00:00:00
4900024801,2026,0001,261,000000000080000297,2000,SP02,,H,1481351.28,4.000,EA,,,CHANGEOUT TH-401,VZIREQ03,,421076636,,,,,,2026-03-15T00:00:00,2026-03-15T00:00:00
4900024802,2026,0001,261,000000000080000297,2000,SP02,,H,1111013.46,3.000,EA,,,ISSUED TO CV-501,VZIREQ05,,429079837,,,,,,2026-05-22T00:00:00,2026-05-22T00:00:00
4900024803,2026,0001,261,000000000080000297,2000,SP02,,H,1481351.28,4.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ02,,423365701,,,,,,2026-07-18T00:00:00,2026-07-18T00:00:00
4900024804,2026,0001,101,000000000080000297,2000,SP02,0001000004,S,4073716.02,11.000,EA,4500007746,00010,GR AGAINST PO,,,,,,,,,2026-08-25T00:00:00,2026-08-25T00:00:00
4900024805,2024,0001,201,000000000080000297,4000,SP04,,H,740675.64,2.000,EA,,,BREAKDOWN REPL PU-610,VZIREQ02,4000-MECH,,,,,,,2024-12-12T00:00:00,2024-12-12T00:00:00
4900024806,2025,0001,101,000000000080000297,4000,SP04,0001000004,S,2592364.74,7.000,EA,4500007747,00010,GR AGAINST PO,,,,,,,,,2025-01-05T00:00:00,2025-01-05T00:00:00
4900024807,2025,0001,261,000000000080000297,4000,SP04,,H,1851689.10,5.000,EA,,,ISSUED TO CR-101,VZIREQ02,,442145535,,,,,,2025-03-13T00:00:00,2025-03-13T00:00:00
4900024808,2025,0001,101,000000000080000297,4000,SP04,0001000004,S,2222026.92,6.000,EA,4500007748,00010,GR AGAINST PO,,,,,,,,,2025-06-30T00:00:00,2025-06-30T00:00:00
4900024809,2025,0001,261,000000000080000297,4000,SP04,,H,2222026.92,6.000,EA,,,CHANGEOUT TH-401,VZIREQ01,,442358659,,,,,,2025-09-10T00:00:00,2025-09-10T00:00:00
4900024810,2025,0001,261,000000000080000297,4000,SP04,,H,1851689.10,5.000,EA,,,ISSUED TO CV-502,VZIREQ02,,444671281,,,,,,2025-10-20T00:00:00,2025-10-20T00:00:00
4900024811,2025,0001,261,000000000080000297,4000,SP04,,H,2592364.74,7.000,EA,,,CHANGEOUT TH-401,VZIREQ04,,442669104,,,,,,2025-11-17T00:00:00,2025-11-17T00:00:00
4900024812,2025,0001,201,000000000080000297,4000,SP04,,H,370337.82,1.000,EA,,,CHANGEOUT PU-611,VZIREQ05,4000-MECH,,,,,,,2025-12-22T00:00:00,2025-12-22T00:00:00
4900024813,2026,0001,101,000000000080000297,4000,SP04,0001000004,S,3703378.20,10.000,EA,4500007751,00010,GR AGAINST PO,,,,,,,,,2026-03-03T00:00:00,2026-03-03T00:00:00
4900024814,2026,0001,101,000000000080000297,4000,SP04,0001000004,S,4444053.84,12.000,EA,4500007750,00010,GR AGAINST PO,,,,,,,,,2026-03-10T00:00:00,2026-03-10T00:00:00
4900024815,2026,0001,261,000000000080000297,4000,SP04,,H,2222026.92,6.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ04,,442132954,,,,,,2026-03-28T00:00:00,2026-03-28T00:00:00
4900024816,2026,0001,261,000000000080000297,4000,SP04,,H,1481351.28,4.000,EA,,,BREAKDOWN REPL TH-401,VZIREQ03,,441342033,,,,,,2026-04-11T00:00:00,2026-04-11T00:00:00
4900024817,2026,0001,101,000000000080000297,4000,SP04,0001000004,S,2962702.56,8.000,EA,4500007753,00010,GR AGAINST PO,,,,,,,,,2026-09-05T00:00:00,2026-09-05T00:00:00
4900024818,2024,0001,201,000000000010001269,2000,SP02,,H,163209.96,2.000,EA,,,CHANGEOUT ML-202,VZIREQ01,2000-MECH,,,,,,,2024-12-14T00:00:00,2024-12-14T00:00:00
4900024819,2025,0001,261,000000000010001269,2000,SP02,,H,163209.96,2.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,426297559,,,,,,2025-03-17T00:00:00,2025-03-17T00:00:00
4900024820,2025,0001,261,000000000010001269,2000,SP02,,H,163209.96,2.000,EA,,,CHANGEOUT ML-201,VZIREQ05,,425173145,,,,,,2025-12-22T00:00:00,2025-12-22T00:00:00
4900024821,2026,0001,261,000000000010001269,2000,SP02,,H,163209.96,2.000,EA,,,BREAKDOWN REPL CV-501,VZIREQ02,,427681694,,,,,,2026-08-28T00:00:00,2026-08-28T00:00:00
4900024822,2024,0001,201,000000000010001270,2000,SP02,,H,173229.45,1.000,EA,,,ISSUED TO TH-401,VZIREQ02,2000-MECH,,,,,,,2024-12-26T00:00:00,2024-12-26T00:00:00
4900024823,2025,0001,261,000000000010001270,2000,SP02,,H,173229.45,1.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ01,,421788494,,,,,,2025-07-15T00:00:00,2025-07-15T00:00:00
4900024824,2025,0001,101,000000000010001270,2000,SP02,0001000033,S,173229.45,1.000,EA,4500007754,00010,GR AGAINST PO,,,,,,,,,2025-08-30T00:00:00,2025-08-30T00:00:00
4900024825,2025,0001,201,000000000010001270,2000,SP02,,H,173229.45,1.000,EA,,,BREAKDOWN REPL PU-611,VZIREQ03,2000-MECH,,,,,,,2025-11-20T00:00:00,2025-11-20T00:00:00
4900024826,2026,0001,101,000000000010001270,2000,SP02,0001000033,S,173229.45,1.000,EA,4500007755,00010,GR AGAINST PO,,,,,,,,,2026-01-08T00:00:00,2026-01-08T00:00:00
4900024827,2026,0001,261,000000000010001270,2000,SP02,,H,173229.45,1.000,EA,,,BREAKDOWN REPL FL-310,VZIREQ03,,426114515,,,,,,2026-04-30T00:00:00,2026-04-30T00:00:00
4900024828,2026,0001,101,000000000010001270,2000,SP02,0001000033,S,173229.45,1.000,EA,4500007756,00010,GR AGAINST PO,,,,,,,,,2026-06-12T00:00:00,2026-06-12T00:00:00
4900024829,2025,0001,201,000000000010001270,1000,SP01,,H,173229.45,1.000,EA,,,ISSUED TO FL-310,VZIREQ04,1000-MECH,,,,,,,2025-07-20T00:00:00,2025-07-20T00:00:00
4900024830,2025,0001,261,000000000010001270,1000,SP01,,H,173229.45,1.000,EA,,,ISSUED TO PU-611,VZIREQ05,,415226876,,,,,,2025-08-26T00:00:00,2025-08-26T00:00:00
4900024831,2025,0001,101,000000000010001270,1000,SP01,0001000033,S,173229.45,1.000,EA,4500007757,00010,GR AGAINST PO,,,,,,,,,2025-11-21T00:00:00,2025-11-21T00:00:00
4900024832,2026,0001,261,000000000010001270,1000,SP01,,H,173229.45,1.000,EA,,,CHANGEOUT FL-310,VZIREQ05,,418645608,,,,,,2026-08-15T00:00:00,2026-08-15T00:00:00
4900024833,2024,0001,261,000000000010001271,1000,SP01,,H,111879.00,12.000,EA,,,CHANGEOUT CR-102,VZIREQ03,,419424612,,,,,,2024-09-13T00:00:00,2024-09-13T00:00:00
4900024834,2024,0001,201,000000000010001271,1000,SP01,,H,130525.50,14.000,EA,,,ISSUED TO CV-502,VZIREQ02,1000-MECH,,,,,,,2024-10-17T00:00:00,2024-10-17T00:00:00
4900024835,2024,0001,201,000000000010001271,1000,SP01,,H,121202.25,13.000,EA,,,ISSUED TO CR-102,VZIREQ05,1000-MECH,,,,,,,2024-11-05T00:00:00,2024-11-05T00:00:00
4900024836,2024,0001,101,000000000010001271,1000,SP01,0001000015,S,251727.75,27.000,EA,4500007759,00010,GR AGAINST PO,,,,,,,,,2024-12-31T00:00:00,2024-12-31T00:00:00
4900024837,2025,0001,201,000000000010001271,1000,SP01,,H,111879.00,12.000,EA,,,ISSUED TO FL-310,VZIREQ01,1000-MECH,,,,,,,2025-01-16T00:00:00,2025-01-16T00:00:00
4900024838,2025,0001,201,000000000010001271,1000,SP01,,H,139848.75,15.000,EA,,,ISSUED TO CV-501,VZIREQ03,1000-MECH,,,,,,,2025-02-28T00:00:00,2025-02-28T00:00:00
4900024839,2025,0001,101,000000000010001271,1000,SP01,0001000015,S,550071.75,59.000,EA,4500007760,00010,GR AGAINST PO,,,,,,,,,2025-03-21T00:00:00,2025-03-21T00:00:00
4900024840,2025,0001,201,000000000010001271,1000,SP01,,H,93232.50,10.000,EA,,,CHANGEOUT SC-701,VZIREQ03,1000-MECH,,,,,,,2025-04-16T00:00:00,2025-04-16T00:00:00
4900024841,2025,0001,201,000000000010001271,1000,SP01,,H,83909.25,9.000,EA,,,CHANGEOUT ML-202,VZIREQ05,1000-MECH,,,,,,,2025-05-20T00:00:00,2025-05-20T00:00:00
4900024842,2025,0001,261,000000000010001271,1000,SP01,,H,111879.00,12.000,EA,,,ISSUED TO ML-201,VZIREQ01,,411844396,,,,,,2025-06-11T00:00:00,2025-06-11T00:00:00
4900024843,2025,0001,261,000000000010001271,1000,SP01,,H,121202.25,13.000,EA,,,BREAKDOWN REPL ML-202,VZIREQ03,,417439126,,,,,,2025-07-02T00:00:00,2025-07-02T00:00:00
4900024844,2025,0001,101,000000000010001271,1000,SP01,0001000015,S,550071.75,59.000,EA,4500007761,00010,GR AGAINST PO,,,,,,,,,2025-08-10T00:00:00,2025-08-10T00:00:00
4900024845,2025,0001,261,000000000010001271,1000,SP01,,H,27969.75,3.000,EA,,,CHANGEOUT CR-101,VZIREQ03,,418344307,,,,,,2025-08-17T00:00:00,2025-08-17T00:00:00
4900024846,2025,0001,261,000000000010001271,1000,SP01,,H,149172.00,16.000,EA,,,ISSUED TO TH-401,VZIREQ02,,419258795,,,,,,2025-09-11T00:00:00,2025-09-11T00:00:00
4900024847,2025,0001,261,000000000010001271,1000,SP01,,H,111879.00,12.000,EA,,,ISSUED TO CR-101,VZIREQ05,,413001211,,,,,,2025-10-03T00:00:00,2025-10-03T00:00:00
4900024848,2025,0001,261,000000000010001271,1000,SP01,,H,65262.75,7.000,EA,,,CHANGEOUT CV-502,VZIREQ01,,415407503,,,,,,2025-11-30T00:00:00,2025-11-30T00:00:00
4900024849,2025,0001,201,000000000010001271,1000,SP01,,H,139848.75,15.000,EA,,,CHANGEOUT ML-201,VZIREQ05,1000-MECH,,,,,,,2025-12-08T00:00:00,2025-12-08T00:00:00
4900024850,2026,0001,201,000000000010001271,1000,SP01,,H,18646.50,2.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ05,1000-MECH,,,,,,,2026-01-05T00:00:00,2026-01-05T00:00:00
4900024851,2026,0001,261,000000000010001271,1000,SP01,,H,158495.25,17.000,EA,,,BREAKDOWN REPL SC-701,VZIREQ05,,411186892,,,,,,2026-02-24T00:00:00,2026-02-24T00:00:00
4900024852,2026,0001,261,000000000010001271,1000,SP01,,H,18646.50,2.000,EA,,,CHANGEOUT PU-611,VZIREQ02,,416385187,,,,,,2026-03-10T00:00:00,2026-03-10T00:00:00
4900024853,2026,0001,101,000000000010001271,1000,SP01,0001000015,S,671274.00,72.000,EA,4500007762,00010,GR AGAINST PO,,,,,,,,,2026-04-03T00:00:00,2026-04-03T00:00:00
4900024854,2026,0001,201,000000000010001271,1000,SP01,,H,93232.50,10.000,EA,,,BREAKDOWN REPL CV-502,VZIREQ05,1000-MECH,,,,,,,2026-04-11T00:00:00,2026-04-11T00:00:00
4900024855,2026,0001,261,000000000010001271,1000,SP01,,H,139848.75,15.000,EA,,,ISSUED TO SC-701,VZIREQ04,,417554070,,,,,,2026-05-06T00:00:00,2026-05-06T00:00:00
4900024856,2026,0001,261,000000000010001271,1000,SP01,,H,121202.25,13.000,EA,,,BREAKDOWN REPL ML-201,VZIREQ01,,412024108,,,,,,2026-06-15T00:00:00,2026-06-15T00:00:00
