Banfn,Bnfpo,Bsart,Loekz,Statu,Frgkz,Frgzu,Ekgrp,Ernam,Afnam,Txz01,Matnr,Werks,Lgort,Bednr,Matkl,Reswk,Menge,Meins,Badat,Lfdat,Preis,Peinh,Flief,Ebeln,Ebelp,Bsmng,Ebakz,Rsnum
2000008191,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,OAR SPARE FOR TH-401,000000000030000128,1000,SP01,,ELEC-MOTR,,2.000,EA,2026-03-22T00:00:00,2026-05-19T00:00:00,92038.43,1.000,,4500008167,00010,2.000,true,1000000298
2000008192,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,OAR SPARE FOR CV-501,000000000030000129,3000,SP03,,MECH-SEAL,,3.000,EA,2025-11-18T00:00:00,2026-01-19T00:00:00,316978.69,1.000,,4500008168,00010,3.000,true,1000000299
2000008193,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,OAR SPARE FOR TH-401,000000000030000129,3000,SP03,,MECH-SEAL,,4.000,EA,2025-12-26T00:00:00,2026-02-26T00:00:00,316978.69,1.000,,4500008169,00010,4.000,true,1000000300
2000008194,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,OAR SPARE FOR ML-201,000000000030000129,3000,SP03,,MECH-SEAL,,1.000,EA,2025-11-06T00:00:00,2026-01-07T00:00:00,316978.69,1.000,,4500008170,00010,1.000,true,1000000301
2000008195,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,OAR SPARE FOR TH-401,000000000030000130,2000,SP02,,INST-XMTR,,2.000,EA,2026-05-28T00:00:00,2026-06-07T00:00:00,149414.03,1.000,,4500008171,00010,2.000,true,1000000302
2000008196,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,OAR SPARE FOR ML-201,000000000030000130,2000,SP02,,INST-XMTR,,4.000,EA,2026-03-03T00:00:00,2026-03-13T00:00:00,149414.03,1.000,,4500008172,00010,4.000,true,1000000303
2000008197,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,OAR SPARE FOR CR-101,000000000030000130,4000,SP04,,INST-XMTR,,4.000,EA,2026-01-27T00:00:00,2026-02-06T00:00:00,149414.03,1.000,,4500008173,00010,4.000,true,1000000304
2000008198,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ05,OAR SPARE FOR TH-401,000000000030000131,2000,SP02,,HYDR-ASSY,,3.000,EA,2026-02-18T00:00:00,2026-03-18T00:00:00,95623.43,1.000,,4500008174,00010,3.000,true,1000000305
2000008199,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ05,OAR SPARE FOR ML-202,000000000030000131,2000,SP02,,HYDR-ASSY,,3.000,EA,2025-12-03T00:00:00,2025-12-31T00:00:00,95623.43,1.000,,4500008175,00010,3.000,true,1000000306
2000008200,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,OAR SPARE FOR FL-310,000000000030000131,2000,SP02,,HYDR-ASSY,,3.000,EA,2026-01-07T00:00:00,2026-02-04T00:00:00,95623.43,1.000,,4500008176,00010,3.000,true,1000000307
2000008201,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,OAR SPARE FOR FL-310,000000000030000132,4000,SP04,,ELEC-CTRL,,4.000,EA,2026-05-29T00:00:00,2026-07-03T00:00:00,116318.75,1.000,,4500008177,00010,4.000,true,1000000308
2000008202,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,OAR SPARE FOR SC-701,000000000030000133,3000,SP03,,MECH-PUMP,,1.000,EA,2026-02-22T00:00:00,2026-07-18T00:00:00,102159.98,1.000,,4500008178,00010,1.000,true,1000000309
2000008203,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,OAR SPARE FOR CV-501,000000000030000133,3000,SP03,,MECH-PUMP,,3.000,EA,2025-09-15T00:00:00,2026-02-08T00:00:00,102159.98,1.000,,4500008179,00010,3.000,true,1000000310
2000008204,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,OAR SPARE FOR PU-611,000000000030000134,2000,SP02,,HYDR-ASSY,,3.000,EA,2026-03-26T00:00:00,2026-05-15T00:00:00,110422.00,1.000,,4500008180,00010,3.000,true,1000000311
2000008205,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR ML-202,000000000030000134,2000,SP02,,HYDR-ASSY,,4.000,EA,2025-12-07T00:00:00,2026-01-26T00:00:00,110422.00,1.000,,4500008181,00010,4.000,true,1000000312
2000008206,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,OAR SPARE FOR FL-310,000000000030000134,2000,SP02,,HYDR-ASSY,,4.000,EA,2025-11-19T00:00:00,2026-01-08T00:00:00,110422.00,1.000,,4500008182,00010,4.000,true,1000000313
2000008207,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ04,OAR SPARE FOR CR-101,000000000030000135,4000,SP04,,INST-XMTR,,2.000,EA,2025-10-25T00:00:00,2025-12-01T00:00:00,114571.83,1.000,,4500008183,00010,2.000,true,1000000314
2000008208,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ01,OAR SPARE FOR ML-201,000000000030000136,3000,SP03,,INST-XMTR,,4.000,EA,2026-01-26T00:00:00,2026-03-25T00:00:00,170754.00,1.000,,4500008184,00010,4.000,true,1000000315
2000008209,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,OAR SPARE FOR TH-401,000000000030000136,3000,SP03,,INST-XMTR,,3.000,EA,2026-04-14T00:00:00,2026-06-11T00:00:00,170754.00,1.000,,4500008185,00010,3.000,true,1000000316
2000008210,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,OAR SPARE FOR TH-401,000000000030000137,2000,SP02,,CONV-COMP,,2.000,EA,2025-10-13T00:00:00,2026-02-01T00:00:00,14163.73,1.000,,4500008186,00010,2.000,true,1000000317
2000008211,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,OAR SPARE FOR CR-101,000000000030000137,3000,SP03,,CONV-COMP,,2.000,EA,2025-08-17T00:00:00,2025-12-06T00:00:00,14163.73,1.000,,4500008187,00010,2.000,true,1000000318
2000008212,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,OAR SPARE FOR TH-401,000000000030000138,4000,SP04,,MECH-SEAL,,2.000,EA,2026-01-12T00:00:00,2026-03-09T00:00:00,56221.33,1.000,,4500008188,00010,2.000,true,1000000319
2000008213,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,OAR SPARE FOR CR-101,000000000030000139,3000,SP03,,CONV-COMP,,3.000,EA,2025-09-26T00:00:00,2025-10-25T00:00:00,142819.12,1.000,,4500008189,00010,3.000,true,1000000320
2000008214,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ05,OAR SPARE FOR CV-502,000000000030000139,3000,SP03,,CONV-COMP,,2.000,EA,2026-03-17T00:00:00,2026-04-15T00:00:00,142819.12,1.000,,4500008190,00010,2.000,true,1000000321
2000008215,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR CV-501,000000000030000139,1000,SP01,,CONV-COMP,,4.000,EA,2026-06-28T00:00:00,2026-07-27T00:00:00,142819.12,1.000,,4500008191,00010,4.000,true,1000000322
2000008216,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,OAR SPARE FOR CR-101,000000000030000139,1000,SP01,,CONV-COMP,,4.000,EA,2026-02-08T00:00:00,2026-03-09T00:00:00,142819.12,1.000,,4500008192,00010,4.000,true,1000000323
2000008217,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ04,OAR SPARE FOR ML-201,000000000030000139,1000,SP01,,CONV-COMP,,2.000,EA,2026-02-17T00:00:00,2026-03-18T00:00:00,142819.12,1.000,,4500008193,00010,2.000,true,1000000324
2000008218,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,OAR SPARE FOR SC-701,000000000030000140,1000,SP01,,INST-XMTR,,2.000,EA,2025-08-30T00:00:00,2025-10-26T00:00:00,105302.31,1.000,,4500008194,00010,2.000,true,1000000325
2000008219,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ01,OAR SPARE FOR CV-501,000000000030000140,1000,SP01,,INST-XMTR,,2.000,EA,2026-02-05T00:00:00,2026-04-03T00:00:00,105302.31,1.000,,4500008195,00010,2.000,true,1000000326
2000008220,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR PU-610,000000000030000140,1000,SP01,,INST-XMTR,,3.000,EA,2026-04-05T00:00:00,2026-06-01T00:00:00,105302.31,1.000,,,,0.000,false,1000000327
2000008221,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ02,OAR SPARE FOR ML-202,000000000030000140,3000,SP03,,INST-XMTR,,3.000,EA,2026-02-24T00:00:00,2026-04-22T00:00:00,105302.31,1.000,,4500008196,00010,3.000,true,1000000328
2000008222,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ02,OAR SPARE FOR CR-101,000000000030000140,3000,SP03,,INST-XMTR,,2.000,EA,2025-09-08T00:00:00,2025-11-04T00:00:00,105302.31,1.000,,4500008197,00010,2.000,true,1000000329
2000008223,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ05,OAR SPARE FOR CR-101,000000000030000141,3000,SP03,,MECH-PUMP,,2.000,EA,2026-05-05T00:00:00,2026-05-24T00:00:00,10745.72,1.000,,4500008198,00010,2.000,true,1000000330
2000008224,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ01,OAR SPARE FOR PU-611,000000000030000142,2000,SP02,,MECH-BRG,,4.000,EA,2025-11-19T00:00:00,2025-12-25T00:00:00,84070.86,1.000,,4500008199,00010,4.000,true,1000000331
2000008225,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ05,OAR SPARE FOR ML-202,000000000030000142,2000,SP02,,MECH-BRG,,4.000,EA,2026-06-29T00:00:00,2026-08-04T00:00:00,84070.86,1.000,,4500008200,00010,4.000,true,1000000332
2000008226,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ01,OAR SPARE FOR FA-810,000000000030000143,3000,SP03,,HYDR-ASSY,,1.000,EA,2025-11-13T00:00:00,2026-03-11T00:00:00,783308.66,1.000,,4500008201,00010,1.000,true,1000000333
2000008227,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,OAR SPARE FOR ML-202,000000000030000143,3000,SP03,,HYDR-ASSY,,3.000,EA,2025-10-17T00:00:00,2026-02-12T00:00:00,783308.66,1.000,,4500008202,00010,3.000,true,1000000334
2000008228,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ02,OAR SPARE FOR SC-701,000000000030000144,1000,SP01,,MECH-BRG,,3.000,EA,2026-03-12T00:00:00,2026-05-01T00:00:00,149933.01,1.000,,4500008203,00010,3.000,true,1000000335
2000008229,00010,NB,,B,2,X,Z02,VZIREQ04,VZIREQ03,OAR SPARE FOR PU-610,000000000030000144,1000,SP01,,MECH-BRG,,3.000,EA,2025-09-19T00:00:00,2025-11-08T00:00:00,149933.01,1.000,,4500008204,00010,3.000,true,1000000336
2000008230,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,OAR SPARE FOR CR-102,000000000030000144,1000,SP01,,MECH-BRG,,3.000,EA,2025-12-13T00:00:00,2026-02-01T00:00:00,149933.01,1.000,,4500008205,00010,3.000,true,1000000337
2000008231,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ01,OAR SPARE FOR FL-310,000000000030000144,4000,SP04,,MECH-BRG,,2.000,EA,2025-09-22T00:00:00,2025-11-11T00:00:00,149933.01,1.000,,4500008206,00010,2.000,true,1000000338
2000008232,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ02,OAR SPARE FOR TH-401,000000000030000144,4000,SP04,,MECH-BRG,,4.000,EA,2026-05-14T00:00:00,2026-07-03T00:00:00,149933.01,1.000,,4500008207,00010,4.000,true,1000000339
2000008233,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ02,OAR SPARE FOR PU-610,000000000030000145,4000,SP04,,MECH-SEAL,,3.000,EA,2026-03-19T00:00:00,2026-07-24T00:00:00,292205.45,1.000,,4500008208,00010,3.000,true,1000000340
2000008234,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,OAR SPARE FOR PU-610,000000000030000146,2000,SP02,,CONV-COMP,,4.000,EA,2026-05-13T00:00:00,2026-05-30T00:00:00,66106.93,1.000,,4500008209,00010,4.000,true,1000000341
2000008235,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ05,OAR SPARE FOR PU-611,000000000030000146,2000,SP02,,CONV-COMP,,3.000,EA,2026-04-25T00:00:00,2026-05-12T00:00:00,66106.93,1.000,,4500008210,00010,3.000,true,1000000342
2000008236,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR PU-610,000000000030000146,2000,SP02,,CONV-COMP,,1.000,EA,2026-04-27T00:00:00,2026-05-14T00:00:00,66106.93,1.000,,4500008211,00010,1.000,true,1000000343
2000008237,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ03,OAR SPARE FOR CR-102,000000000030000147,2000,SP02,,MILL-LINR,,4.000,EA,2026-01-18T00:00:00,2026-01-28T00:00:00,33056.50,1.000,,4500008212,00010,4.000,true,1000000344
2000008238,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ05,OAR SPARE FOR CR-102,000000000030000147,2000,SP02,,MILL-LINR,,2.000,EA,2026-02-14T00:00:00,2026-02-24T00:00:00,33056.50,1.000,,4500008213,00010,2.000,true,1000000345
2000008239,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,OAR SPARE FOR FA-810,000000000030000147,2000,SP02,,MILL-LINR,,1.000,EA,2026-03-29T00:00:00,2026-04-08T00:00:00,33056.50,1.000,,4500008214,00010,1.000,true,1000000346
2000008240,00010,NB,,B,2,X,Z02,VZIREQ03,VZIREQ03,OAR SPARE FOR CR-102,000000000030000148,1000,SP01,,INST-XMTR,,4.000,EA,2025-10-17T00:00:00,2025-12-14T00:00:00,744309.44,1.000,,4500008215,00010,4.000,true,1000000347
2000008241,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,OAR SPARE FOR CR-101,000000000030000149,4000,SP04,,ELEC-MOTR,,4.000,EA,2025-08-30T00:00:00,2025-12-06T00:00:00,37146.15,1.000,,4500008216,00010,4.000,true,1000000348
2000008242,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ01,OAR SPARE FOR CR-102,000000000030000150,1000,SP01,,MILL-LINR,,3.000,EA,2026-02-21T00:00:00,2026-06-12T00:00:00,96682.84,1.000,,4500008217,00010,3.000,true,1000000349
2000008243,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,OAR SPARE FOR CV-501,000000000030000150,2000,SP02,,MILL-LINR,,2.000,EA,2025-12-11T00:00:00,2026-04-01T00:00:00,96682.84,1.000,,4500008218,00010,2.000,true,1000000350
2000008244,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ03,OAR SPARE FOR PU-610,000000000030000151,2000,SP02,,MECH-PUMP,,1.000,EA,2026-02-17T00:00:00,2026-04-21T00:00:00,229299.42,1.000,,4500008219,00010,1.000,true,1000000351
2000008245,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ03,OAR SPARE FOR PU-610,000000000030000151,2000,SP02,,MECH-PUMP,,4.000,EA,2026-03-23T00:00:00,2026-05-25T00:00:00,229299.42,1.000,,4500008220,00010,4.000,true,1000000352
2000008246,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,OAR SPARE FOR CV-502,000000000030000151,2000,SP02,,MECH-PUMP,,2.000,EA,2025-12-23T00:00:00,2026-02-24T00:00:00,229299.42,1.000,,4500008221,00010,2.000,true,1000000353
2000008247,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ03,OAR SPARE FOR ML-202,000000000030000152,4000,SP04,,ELEC-MOTR,,2.000,EA,2026-02-02T00:00:00,2026-02-10T00:00:00,138594.89,1.000,,4500008222,00010,2.000,true,1000000354
2000008248,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,OAR SPARE FOR PU-610,000000000030000152,4000,SP04,,ELEC-MOTR,,1.000,EA,2026-01-08T00:00:00,2026-01-16T00:00:00,138594.89,1.000,,4500008223,00010,1.000,true,1000000355
2000008249,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ02,OAR SPARE FOR FA-810,000000000030000152,4000,SP04,,ELEC-MOTR,,1.000,EA,2026-01-17T00:00:00,2026-01-25T00:00:00,138594.89,1.000,,4500008224,00010,1.000,true,1000000356
2000008250,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ02,OAR SPARE FOR FL-310,000000000030000153,3000,SP03,,HYDR-ASSY,,4.000,EA,2026-05-16T00:00:00,2026-06-06T00:00:00,59960.66,1.000,,4500008225,00010,4.000,true,1000000357
2000008251,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,OAR SPARE FOR TH-401,000000000030000153,3000,SP03,,HYDR-ASSY,,1.000,EA,2026-04-22T00:00:00,2026-05-13T00:00:00,59960.66,1.000,,4500008226,00010,1.000,true,1000000358
2000008252,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ05,OAR SPARE FOR PU-611,000000000030000153,3000,SP03,,HYDR-ASSY,,2.000,EA,2026-03-05T00:00:00,2026-03-26T00:00:00,59960.66,1.000,,4500008227,00010,2.000,true,1000000359
2000008253,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ01,OAR SPARE FOR CV-502,000000000030000154,3000,SP03,,MECH-BRG,,3.000,EA,2025-08-02T00:00:00,2025-11-14T00:00:00,136435.20,1.000,,4500008228,00010,3.000,true,1000000360
2000008254,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,OAR SPARE FOR SC-701,000000000030000154,3000,SP03,,MECH-BRG,,3.000,EA,2025-10-14T00:00:00,2026-01-26T00:00:00,136435.20,1.000,,4500008229,00010,3.000,true,1000000361
2000008255,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ03,OAR SPARE FOR FA-810,000000000030000155,3000,SP03,,MECH-BRG,,2.000,EA,2025-09-23T00:00:00,2025-11-14T00:00:00,88290.62,1.000,,4500008230,00010,2.000,true,1000000362
2000008256,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ02,OAR SPARE FOR CR-101,000000000030000155,3000,SP03,,MECH-BRG,,1.000,EA,2025-12-11T00:00:00,2026-02-01T00:00:00,88290.62,1.000,,4500008231,00010,1.000,true,1000000363
2000008257,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,OAR SPARE FOR PU-610,000000000030000155,2000,SP02,,MECH-BRG,,3.000,EA,2026-03-21T00:00:00,2026-05-12T00:00:00,88290.62,1.000,,4500008232,00010,3.000,true,1000000364
2000008258,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ04,OAR SPARE FOR CV-501,000000000030000155,2000,SP02,,MECH-BRG,,3.000,EA,2026-01-13T00:00:00,2026-03-06T00:00:00,88290.62,1.000,,4500008233,00010,3.000,true,1000000365
2000008259,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ03,OAR SPARE FOR PU-610,000000000030000156,4000,SP04,,MECH-SEAL,,3.000,EA,2025-12-01T00:00:00,2026-01-04T00:00:00,175571.82,1.000,,,,0.000,false,1000000366
2000008260,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ03,OAR SPARE FOR PU-611,000000000030000156,4000,SP04,,MECH-SEAL,,1.000,EA,2025-10-19T00:00:00,2025-11-22T00:00:00,175571.82,1.000,,4500008234,00010,1.000,true,1000000367
2000008261,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ01,OAR SPARE FOR TH-401,000000000030000156,4000,SP04,,MECH-SEAL,,3.000,EA,2026-01-11T00:00:00,2026-02-14T00:00:00,175571.82,1.000,,4500008235,00010,3.000,true,1000000368
2000008262,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,OAR SPARE FOR ML-202,000000000030000157,4000,SP04,,MECH-SEAL,,3.000,EA,2026-03-24T00:00:00,2026-05-21T00:00:00,19769.47,1.000,,4500008236,00010,3.000,true,1000000369
2000008263,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ05,OAR SPARE FOR FA-810,000000000030000158,3000,SP03,,ELEC-CTRL,,2.000,EA,2026-06-19T00:00:00,2026-07-14T00:00:00,6025.95,1.000,,4500008237,00010,2.000,true,1000000370
2000008264,00010,NB,,B,2,X,Z01,VZIREQ04,VZIREQ04,OAR SPARE FOR SC-701,000000000030000158,3000,SP03,,ELEC-CTRL,,4.000,EA,2026-03-02T00:00:00,2026-03-27T00:00:00,6025.95,1.000,,4500008238,00010,4.000,true,1000000371
2000008265,00010,NB,,B,2,X,Z01,VZIREQ02,VZIREQ03,OAR SPARE FOR FL-310,000000000030000158,1000,SP01,,ELEC-CTRL,,3.000,EA,2026-03-26T00:00:00,2026-04-20T00:00:00,6025.95,1.000,,4500008239,00010,3.000,true,1000000372
2000008266,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ05,OAR SPARE FOR TH-401,000000000030000159,1000,SP01,,MECH-PUMP,,3.000,EA,2026-04-13T00:00:00,2026-08-08T00:00:00,646763.45,1.000,,4500008240,00010,3.000,true,1000000373
2000008267,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ04,OAR SPARE FOR ML-201,000000000030000159,1000,SP01,,MECH-PUMP,,4.000,EA,2025-07-15T00:00:00,2025-11-09T00:00:00,646763.45,1.000,,4500008241,00010,4.000,true,1000000374
2000008268,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR ML-201,000000000030000160,4000,SP04,,HYDR-ASSY,,1.000,EA,2026-07-02T00:00:00,2026-08-02T00:00:00,53956.62,1.000,,4500008242,00010,1.000,true,1000000375
2000008269,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ01,OAR SPARE FOR FL-310,000000000030000160,4000,SP04,,HYDR-ASSY,,2.000,EA,2026-02-17T00:00:00,2026-03-20T00:00:00,53956.62,1.000,,4500008243,00010,2.000,true,1000000376
2000008270,00010,NB,,B,2,X,Z03,VZIREQ02,VZIREQ01,OAR SPARE FOR PU-611,000000000030000160,4000,SP04,,HYDR-ASSY,,3.000,EA,2025-11-12T00:00:00,2025-12-13T00:00:00,53956.62,1.000,,4500008244,00010,3.000,true,1000000377
2000008271,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ05,OAR SPARE FOR CR-102,000000000030000161,3000,SP03,,HYDR-ASSY,,4.000,EA,2026-05-23T00:00:00,2026-07-10T00:00:00,114978.09,1.000,,4500008245,00010,4.000,true,1000000378
2000008272,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR PU-610,000000000030000161,3000,SP03,,HYDR-ASSY,,2.000,EA,2025-12-23T00:00:00,2026-02-09T00:00:00,114978.09,1.000,,4500008246,00010,2.000,true,1000000379
2000008273,00010,NB,,B,2,X,Z02,VZIREQ01,VZIREQ04,OAR SPARE FOR CR-102,000000000030000162,2000,SP02,,MECH-BRG,,1.000,EA,2025-11-12T00:00:00,2026-01-01T00:00:00,107086.82,1.000,,4500008247,00010,1.000,true,1000000380
2000008274,00010,NB,,B,2,X,Z02,VZIREQ02,VZIREQ01,OAR SPARE FOR ML-201,000000000030000162,2000,SP02,,MECH-BRG,,4.000,EA,2025-10-28T00:00:00,2025-12-17T00:00:00,107086.82,1.000,,4500008248,00010,4.000,true,1000000381
2000008275,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ03,OAR SPARE FOR CR-101,000000000030000162,2000,SP02,,MECH-BRG,,3.000,EA,2026-02-27T00:00:00,2026-04-18T00:00:00,107086.82,1.000,,4500008249,00010,3.000,true,1000000382
2000008276,00010,NB,,B,2,X,Z01,VZIREQ03,VZIREQ02,OAR SPARE FOR PU-611,000000000030000163,3000,SP03,,ELEC-CTRL,,1.000,EA,2025-12-09T00:00:00,2026-01-27T00:00:00,508542.11,1.000,,4500008250,00010,1.000,true,1000000383
2000008277,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR CR-102,000000000030000163,3000,SP03,,ELEC-CTRL,,4.000,EA,2026-04-09T00:00:00,2026-05-28T00:00:00,508542.11,1.000,,4500008251,00010,4.000,true,1000000384
2000008278,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ03,OAR SPARE FOR CV-501,000000000030000164,4000,SP04,,CONV-COMP,,2.000,EA,2026-07-04T00:00:00,2026-07-16T00:00:00,86606.76,1.000,,4500008252,00010,2.000,true,1000000385
2000008279,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,OAR SPARE FOR CV-502,000000000030000165,1000,SP01,,MECH-PUMP,,4.000,EA,2026-02-18T00:00:00,2026-04-03T00:00:00,158303.55,1.000,,4500008253,00010,4.000,true,1000000386
2000008280,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,OAR SPARE FOR SC-701,000000000030000166,1000,SP01,,ELEC-MOTR,,3.000,EA,2026-04-21T00:00:00,2026-05-25T00:00:00,130872.04,1.000,,4500008254,00010,3.000,true,1000000387
2000008281,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ02,OAR SPARE FOR TH-401,000000000030000166,1000,SP01,,ELEC-MOTR,,2.000,EA,2026-06-21T00:00:00,2026-07-25T00:00:00,130872.04,1.000,,4500008255,00010,2.000,true,1000000388
2000008282,00010,NB,,B,2,X,Z03,VZIREQ04,VZIREQ04,OAR SPARE FOR FA-810,000000000030000166,1000,SP01,,ELEC-MOTR,,1.000,EA,2026-05-18T00:00:00,2026-06-21T00:00:00,130872.04,1.000,,4500008256,00010,1.000,true,1000000389
2000008283,00010,NB,,B,2,X,Z03,VZIREQ01,VZIREQ05,OAR SPARE FOR CV-501,000000000030000167,2000,SP02,,MECH-GBOX,,2.000,EA,2026-02-09T00:00:00,2026-06-29T00:00:00,714230.08,1.000,,4500008257,00010,2.000,true,1000000390
2000008284,00010,NB,,B,2,X,Z01,VZIREQ01,VZIREQ03,OAR SPARE FOR CR-101,000000000030000167,2000,SP02,,MECH-GBOX,,1.000,EA,2025-10-06T00:00:00,2026-02-23T00:00:00,714230.08,1.000,,4500008258,00010,1.000,true,1000000391
2000008285,00010,NB,,B,2,X,Z02,VZIREQ05,VZIREQ04,OAR SPARE FOR CR-101,000000000030000167,2000,SP02,,MECH-GBOX,,3.000,EA,2025-07-13T00:00:00,2025-11-30T00:00:00,714230.08,1.000,,4500008259,00010,3.000,true,1000000392
2000008286,00010,NB,,B,2,X,Z01,VZIREQ05,VZIREQ03,OAR SPARE FOR FL-310,000000000030000168,4000,SP04,,MILL-LINR,,1.000,EA,2026-03-18T00:00:00,2026-04-15T00:00:00,119977.94,1.000,,4500008260,00010,1.000,true,1000000393
2000008287,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ04,OAR SPARE FOR TH-401,000000000030000169,3000,SP03,,ELEC-MOTR,,2.000,EA,2026-02-17T00:00:00,2026-02-28T00:00:00,9159.69,1.000,,4500008261,00010,2.000,true,1000000394
2000008288,00010,NB,,B,2,X,Z03,VZIREQ03,VZIREQ02,OAR SPARE FOR FL-310,000000000030000170,4000,SP04,,MECH-BRG,,2.000,EA,2026-05-03T00:00:00,2026-06-11T00:00:00,83574.44,1.000,,4500008262,00010,2.000,true,1000000395
2000008289,00010,NB,,B,2,X,Z03,VZIREQ05,VZIREQ03,OAR SPARE FOR PU-610,000000000030000170,4000,SP04,,MECH-BRG,,3.000,EA,2026-02-07T00:00:00,2026-03-18T00:00:00,83574.44,1.000,,4500008263,00010,3.000,true,1000000396
