id,user_id,action,entity_type,entity_id,old_value,new_value,timestamp,ip_address,device_metadata
2352,12,RFQ_CLOSED,PR,440,,,2026-08-01T01:46:36.003322+00:00,,synthetic-seed
2353,3,NFA_APPROVED,PR,440,,,2026-08-13T01:46:36.003322+00:00,,synthetic-seed
2354,12,PO_CREATED,PO,384,,"{""po_number"": ""PO-3384""}",2026-08-14T01:46:36.003322+00:00,,synthetic-seed
2355,13,RR_CREATED,RR,518,,"{""rr_number"": ""RR-1518""}",2026-06-20T16:46:36.003322+00:00,,synthetic-seed
2356,3,DOA_APPROVED,RR,518,,,2026-06-24T16:46:36.003322+00:00,,synthetic-seed
2357,5,PR_CREATED,PR,441,,"{""pr_number"": ""PR-2441""}",2026-06-26T16:46:36.003322+00:00,,synthetic-seed
2358,5,PO_CREATED,PO,385,,"{""po_number"": ""PO-3385""}",2026-06-27T16:46:36.003322+00:00,,synthetic-seed
2359,7,RR_CREATED,RR,519,,"{""rr_number"": ""RR-1519""}",2026-02-19T23:46:36.003322+00:00,,synthetic-seed
2360,3,DOA_APPROVED,RR,519,,,2026-02-23T23:46:36.003322+00:00,,synthetic-seed
2361,24,PR_CREATED,PR,442,,"{""pr_number"": ""PR-2442""}",2026-02-25T23:46:36.003322+00:00,,synthetic-seed
2362,24,RFQ_CLOSED,PR,442,,,2026-03-05T23:46:36.003322+00:00,,synthetic-seed
2363,24,PO_CREATED,PO,386,,"{""po_number"": ""PO-3386""}",2026-03-14T23:46:36.003322+00:00,,synthetic-seed
2364,6,RR_CREATED,RR,520,,"{""rr_number"": ""RR-1520""}",2026-02-24T12:46:36.003322+00:00,,synthetic-seed
2365,15,DOA_APPROVED,RR,520,,,2026-03-28T12:46:36.003322+00:00,,synthetic-seed
2366,13,PR_CREATED,PR,443,,"{""pr_number"": ""PR-2443""}",2026-03-29T12:46:36.003322+00:00,,synthetic-seed
2367,3,NFA_APPROVED,PR,443,,,2026-04-02T12:46:36.003322+00:00,,synthetic-seed
2368,13,PO_CREATED,PO,387,,"{""po_number"": ""PO-3387""}",2026-04-03T12:46:36.003322+00:00,,synthetic-seed
2369,16,RR_CREATED,RR,521,,"{""rr_number"": ""RR-1521""}",2026-03-31T07:46:36.003322+00:00,,synthetic-seed
2370,2,DOA_APPROVED,RR,521,,,2026-04-03T07:46:36.003322+00:00,,synthetic-seed
2371,5,PR_CREATED,PR,444,,"{""pr_number"": ""PR-2444""}",2026-04-26T07:46:36.003322+00:00,,synthetic-seed
2372,5,RFQ_CLOSED,PR,444,,,2026-05-02T07:46:36.003322+00:00,,synthetic-seed
2373,6,RR_CREATED,RR,522,,"{""rr_number"": ""RR-1522""}",2025-11-30T12:46:36.003322+00:00,,synthetic-seed
2374,2,DOA_APPROVED,RR,522,,,2025-12-01T12:46:36.003322+00:00,,synthetic-seed
2375,24,PR_CREATED,PR,445,,"{""pr_number"": ""PR-2445""}",2025-12-04T12:46:36.003322+00:00,,synthetic-seed
2376,15,NFA_REJECTED,PR,445,,,2025-12-10T12:46:36.003322+00:00,,synthetic-seed
2377,3,RR_CREATED,RR,523,,"{""rr_number"": ""RR-1523""}",2026-06-26T05:46:36.003322+00:00,,synthetic-seed
2378,17,RR_CREATED,RR,524,,"{""rr_number"": ""RR-1524""}",2025-12-16T23:46:36.003322+00:00,,synthetic-seed
2379,3,DOA_APPROVED,RR,524,,,2025-12-20T23:46:36.003322+00:00,,synthetic-seed
2380,5,PR_CREATED,PR,446,,"{""pr_number"": ""PR-2446""}",2025-12-22T23:46:36.003322+00:00,,synthetic-seed
2381,5,RFQ_CLOSED,PR,446,,,2026-01-27T23:46:36.003322+00:00,,synthetic-seed
2382,15,NFA_APPROVED,PR,446,,,2026-02-09T16:46:36.003322+00:00,,synthetic-seed
2383,5,PO_CREATED,PO,388,,"{""po_number"": ""PO-3388""}",2026-02-10T16:46:36.003322+00:00,,synthetic-seed
2384,13,RR_CREATED,RR,525,,"{""rr_number"": ""RR-1525""}",2026-04-13T11:46:36.003322+00:00,,synthetic-seed
2385,3,DOA_APPROVED,RR,525,,,2026-04-14T11:46:36.003322+00:00,,synthetic-seed
2386,12,PR_CREATED,PR,447,,"{""pr_number"": ""PR-2447""}",2026-04-15T11:46:36.003322+00:00,,synthetic-seed
2387,12,RFQ_CLOSED,PR,447,,,2026-04-23T11:46:36.003322+00:00,,synthetic-seed
2388,15,NFA_APPROVED,PR,447,,,2026-05-27T11:46:36.003322+00:00,,synthetic-seed
2389,12,PO_CREATED,PO,389,,"{""po_number"": ""PO-3389""}",2026-05-28T11:46:36.003322+00:00,,synthetic-seed
2390,12,RR_CREATED,RR,526,,"{""rr_number"": ""RR-1526""}",2026-03-31T10:46:36.003322+00:00,,synthetic-seed
2391,2,DOA_APPROVED,RR,526,,,2026-04-04T10:46:36.003322+00:00,,synthetic-seed
2392,24,PR_CREATED,PR,448,,"{""pr_number"": ""PR-2448""}",2026-04-05T10:46:36.003322+00:00,,synthetic-seed
2393,24,RFQ_CLOSED,PR,448,,,2026-04-12T10:46:36.003322+00:00,,synthetic-seed
2394,15,NFA_APPROVED,PR,448,,,2026-04-15T10:46:36.003322+00:00,,synthetic-seed
2395,24,PO_CREATED,PO,390,,"{""po_number"": ""PO-3390""}",2026-04-16T10:46:36.003322+00:00,,synthetic-seed
2396,9,RR_CREATED,RR,527,,"{""rr_number"": ""RR-1527""}",2026-04-09T09:46:36.003322+00:00,,synthetic-seed
2397,2,DOA_APPROVED,RR,527,,,2026-04-12T09:46:36.003322+00:00,,synthetic-seed
2398,24,PR_CREATED,PR,449,,"{""pr_number"": ""PR-2449""}",2026-04-13T09:46:36.003322+00:00,,synthetic-seed
2399,15,NFA_APPROVED,PR,449,,,2026-04-16T09:46:36.003322+00:00,,synthetic-seed
2400,24,PO_CREATED,PO,391,,"{""po_number"": ""PO-3391""}",2026-04-17T09:46:36.003322+00:00,,synthetic-seed
2401,16,RR_CREATED,RR,528,,"{""rr_number"": ""RR-1528""}",2026-06-25T19:46:36.003322+00:00,,synthetic-seed
2402,2,DOA_APPROVED,RR,528,,,2026-06-29T19:46:36.003322+00:00,,synthetic-seed
2403,24,PR_CREATED,PR,450,,"{""pr_number"": ""PR-2450""}",2026-07-01T19:46:36.003322+00:00,,synthetic-seed
2404,18,RR_CREATED,RR,529,,"{""rr_number"": ""RR-1529""}",2026-05-04T08:46:36.003322+00:00,,synthetic-seed
2405,23,RR_CREATED,RR,530,,"{""rr_number"": ""RR-1530""}",2026-07-10T16:46:36.003322+00:00,,synthetic-seed
2406,3,RR_CREATED,RR,531,,"{""rr_number"": ""RR-1531""}",2026-02-03T10:46:36.003322+00:00,,synthetic-seed
2407,3,DOA_APPROVED,RR,531,,,2026-02-05T10:46:36.003322+00:00,,synthetic-seed
2408,13,PR_CREATED,PR,451,,"{""pr_number"": ""PR-2451""}",2026-02-06T10:46:36.003322+00:00,,synthetic-seed
2409,3,NFA_APPROVED,PR,451,,,2026-02-12T10:46:36.003322+00:00,,synthetic-seed
2410,13,PO_CREATED,PO,392,,"{""po_number"": ""PO-3392""}",2026-02-13T10:46:36.003322+00:00,,synthetic-seed
2411,19,RR_CREATED,RR,532,,"{""rr_number"": ""RR-1532""}",2026-08-20T17:46:36.003322+00:00,,synthetic-seed
2412,2,DOA_APPROVED,RR,532,,,2026-08-21T17:46:36.003322+00:00,,synthetic-seed
2413,12,PR_CREATED,PR,452,,"{""pr_number"": ""PR-2452""}",2026-08-22T17:46:36.003322+00:00,,synthetic-seed
2414,12,RFQ_CLOSED,PR,452,,,2026-08-28T17:46:36.003322+00:00,,synthetic-seed
2415,3,NFA_APPROVED,PR,452,,,2026-09-03T17:46:36.003322+00:00,,synthetic-seed
2416,12,PO_CREATED,PO,393,,"{""po_number"": ""PO-3393""}",2026-09-04T17:46:36.003322+00:00,,synthetic-seed
2417,7,RR_CREATED,RR,533,,"{""rr_number"": ""RR-1533""}",2025-11-29T10:46:36.003322+00:00,,synthetic-seed
2418,2,DOA_APPROVED,RR,533,,,2025-12-02T10:46:36.003322+00:00,,synthetic-seed
2419,24,PR_CREATED,PR,453,,"{""pr_number"": ""PR-2453""}",2025-12-05T10:46:36.003322+00:00,,synthetic-seed
2420,24,PO_CREATED,PO,394,,"{""po_number"": ""PO-3394""}",2025-12-06T10:46:36.003322+00:00,,synthetic-seed
2421,12,RR_CREATED,RR,534,,"{""rr_number"": ""RR-1534""}",2026-06-15T10:46:36.003322+00:00,,synthetic-seed
2422,2,DOA_APPROVED,RR,534,,,2026-06-18T10:46:36.003322+00:00,,synthetic-seed
2423,24,PR_CREATED,PR,454,,"{""pr_number"": ""PR-2454""}",2026-06-19T10:46:36.003322+00:00,,synthetic-seed
2424,24,RFQ_CLOSED,PR,454,,,2026-07-15T10:46:36.003322+00:00,,synthetic-seed
2425,15,NFA_APPROVED,PR,454,,,2026-07-25T10:46:36.003322+00:00,,synthetic-seed
2426,24,PO_CREATED,PO,395,,"{""po_number"": ""PO-3395""}",2026-07-26T10:46:36.003322+00:00,,synthetic-seed
2427,1,RR_CREATED,RR,535,,"{""rr_number"": ""RR-1535""}",2025-11-27T16:46:36.003322+00:00,,synthetic-seed
2428,3,DOA_APPROVED,RR,535,,,2025-11-30T16:46:36.003322+00:00,,synthetic-seed
2429,13,PR_CREATED,PR,455,,"{""pr_number"": ""PR-2455""}",2025-12-03T16:46:36.003322+00:00,,synthetic-seed
2430,3,NFA_APPROVED,PR,455,,,2025-12-08T16:46:36.003322+00:00,,synthetic-seed
2431,13,PO_CREATED,PO,396,,"{""po_number"": ""PO-3396""}",2025-12-09T16:46:36.003322+00:00,,synthetic-seed
2432,15,RR_CREATED,RR,536,,"{""rr_number"": ""RR-1536""}",2025-12-08T11:46:36.003322+00:00,,synthetic-seed
2433,2,DOA_APPROVED,RR,536,,,2025-12-11T11:46:36.003322+00:00,,synthetic-seed
2434,12,PR_CREATED,PR,456,,"{""pr_number"": ""PR-2456""}",2025-12-13T11:46:36.003322+00:00,,synthetic-seed
2435,12,RFQ_CLOSED,PR,456,,,2025-12-19T11:46:36.003322+00:00,,synthetic-seed
2436,12,PO_CREATED,PO,397,,"{""po_number"": ""PO-3397""}",2025-12-27T11:46:36.003322+00:00,,synthetic-seed
2437,2,RR_CREATED,RR,537,,"{""rr_number"": ""RR-1537""}",2025-12-31T23:46:36.003322+00:00,,synthetic-seed
2438,2,DOA_APPROVED,RR,537,,,2026-01-27T23:46:36.003322+00:00,,synthetic-seed
2439,5,PR_CREATED,PR,457,,"{""pr_number"": ""PR-2457""}",2026-01-29T23:46:36.003322+00:00,,synthetic-seed
2440,5,RFQ_CLOSED,PR,457,,,2026-02-04T23:46:36.003322+00:00,,synthetic-seed
2441,3,NFA_APPROVED,PR,457,,,2026-02-10T23:46:36.003322+00:00,,synthetic-seed
2442,5,PO_CREATED,PO,398,,"{""po_number"": ""PO-3398""}",2026-02-11T23:46:36.003322+00:00,,synthetic-seed
2443,8,RR_CREATED,RR,538,,"{""rr_number"": ""RR-1538""}",2026-02-25T21:46:36.003322+00:00,,synthetic-seed
2444,2,DOA_APPROVED,RR,538,,,2026-02-28T21:46:36.003322+00:00,,synthetic-seed
2445,5,PR_CREATED,PR,458,,"{""pr_number"": ""PR-2458""}",2026-03-02T21:46:36.003322+00:00,,synthetic-seed
2446,5,RFQ_CLOSED,PR,458,,,2026-03-13T21:46:36.003322+00:00,,synthetic-seed
2447,15,NFA_APPROVED,PR,458,,,2026-03-26T21:46:36.003322+00:00,,synthetic-seed
2448,5,PO_CREATED,PO,399,,"{""po_number"": ""PO-3399""}",2026-03-27T21:46:36.003322+00:00,,synthetic-seed
2449,18,RR_CREATED,RR,539,,"{""rr_number"": ""RR-1539""}",2025-12-15T19:46:36.003322+00:00,,synthetic-seed
2450,15,DOA_APPROVED,RR,539,,,2025-12-17T19:46:36.003322+00:00,,synthetic-seed
2451,5,PR_CREATED,PR,459,,"{""pr_number"": ""PR-2459""}",2025-12-19T19:46:36.003322+00:00,,synthetic-seed
2452,5,PO_CREATED,PO,400,,"{""po_number"": ""PO-3400""}",2025-12-20T19:46:36.003322+00:00,,synthetic-seed
2453,10,RR_CREATED,RR,540,,"{""rr_number"": ""RR-1540""}",2026-05-31T04:46:36.003322+00:00,,synthetic-seed
2454,8,RR_CREATED,RR,541,,"{""rr_number"": ""RR-1541""}",2026-03-14T17:46:36.003322+00:00,,synthetic-seed
2455,2,DOA_APPROVED,RR,541,,,2026-03-18T17:46:36.003322+00:00,,synthetic-seed
2456,5,PR_CREATED,PR,460,,"{""pr_number"": ""PR-2460""}",2026-03-20T17:46:36.003322+00:00,,synthetic-seed
2457,23,RR_CREATED,RR,542,,"{""rr_number"": ""RR-1542""}",2026-07-27T07:46:36.003322+00:00,,synthetic-seed
2458,15,DOA_APPROVED,RR,542,,,2026-07-31T07:46:36.003322+00:00,,synthetic-seed
2459,24,PR_CREATED,PR,461,,"{""pr_number"": ""PR-2461""}",2026-08-01T07:46:36.003322+00:00,,synthetic-seed
2460,3,NFA_APPROVED,PR,461,,,2026-08-04T07:46:36.003322+00:00,,synthetic-seed
2461,24,PO_CREATED,PO,401,,"{""po_number"": ""PO-3401""}",2026-08-05T07:46:36.003322+00:00,,synthetic-seed
2462,16,RR_CREATED,RR,543,,"{""rr_number"": ""RR-1543""}",2025-12-08T03:46:36.003322+00:00,,synthetic-seed
2463,2,DOA_APPROVED,RR,543,,,2025-12-09T03:46:36.003322+00:00,,synthetic-seed
2464,5,PR_CREATED,PR,462,,"{""pr_number"": ""PR-2462""}",2025-12-10T03:46:36.003322+00:00,,synthetic-seed
2465,5,RFQ_CLOSED,PR,462,,,2025-12-16T03:46:36.003322+00:00,,synthetic-seed
2466,3,NFA_APPROVED,PR,462,,,2025-12-22T03:46:36.003322+00:00,,synthetic-seed
2467,5,PO_CREATED,PO,402,,"{""po_number"": ""PO-3402""}",2025-12-23T03:46:36.003322+00:00,,synthetic-seed
2468,2,RR_CREATED,RR,544,,"{""rr_number"": ""RR-1544""}",2026-04-20T01:46:36.003322+00:00,,synthetic-seed
2469,2,DOA_APPROVED,RR,544,,,2026-04-22T01:46:36.003322+00:00,,synthetic-seed
2470,12,PR_CREATED,PR,463,,"{""pr_number"": ""PR-2463""}",2026-04-23T01:46:36.003322+00:00,,synthetic-seed
2471,2,RR_CREATED,RR,545,,"{""rr_number"": ""RR-1545""}",2026-03-01T08:46:36.003322+00:00,,synthetic-seed
2472,15,DOA_APPROVED,RR,545,,,2026-03-05T08:46:36.003322+00:00,,synthetic-seed
2473,13,PR_CREATED,PR,464,,"{""pr_number"": ""PR-2464""}",2026-03-06T08:46:36.003322+00:00,,synthetic-seed
2474,13,RFQ_CLOSED,PR,464,,,2026-03-12T08:46:36.003322+00:00,,synthetic-seed
2475,3,NFA_APPROVED,PR,464,,,2026-03-25T08:46:36.003322+00:00,,synthetic-seed
2476,13,PO_CREATED,PO,403,,"{""po_number"": ""PO-3403""}",2026-03-26T08:46:36.003322+00:00,,synthetic-seed
2477,11,RR_CREATED,RR,546,,"{""rr_number"": ""RR-1546""}",2026-08-22T06:46:36.003322+00:00,,synthetic-seed
2478,3,DOA_APPROVED,RR,546,,,2026-08-24T06:46:36.003322+00:00,,synthetic-seed
2479,24,PR_CREATED,PR,465,,"{""pr_number"": ""PR-2465""}",2026-08-26T06:46:36.003322+00:00,,synthetic-seed
2480,24,PO_CREATED,PO,404,,"{""po_number"": ""PO-3404""}",2026-08-27T06:46:36.003322+00:00,,synthetic-seed
2481,13,RR_CREATED,RR,547,,"{""rr_number"": ""RR-1547""}",2026-06-03T02:46:36.003322+00:00,,synthetic-seed
2482,15,DOA_APPROVED,RR,547,,,2026-06-07T02:46:36.003322+00:00,,synthetic-seed
2483,12,PR_CREATED,PR,466,,"{""pr_number"": ""PR-2466""}",2026-06-08T02:46:36.003322+00:00,,synthetic-seed
2484,12,RFQ_CLOSED,PR,466,,,2026-06-17T02:46:36.003322+00:00,,synthetic-seed
2485,12,PO_CREATED,PO,405,,"{""po_number"": ""PO-3405""}",2026-06-25T02:46:36.003322+00:00,,synthetic-seed
2486,2,RR_CREATED,RR,548,,"{""rr_number"": ""RR-1548""}",2025-12-17T23:46:36.003322+00:00,,synthetic-seed
2487,3,DOA_APPROVED,RR,548,,,2025-12-18T23:46:36.003322+00:00,,synthetic-seed
2488,13,PR_CREATED,PR,467,,"{""pr_number"": ""PR-2467""}",2025-12-19T23:46:36.003322+00:00,,synthetic-seed
2489,15,NFA_APPROVED,PR,467,,,2025-12-24T23:46:36.003322+00:00,,synthetic-seed
2490,13,PO_CREATED,PO,406,,"{""po_number"": ""PO-3406""}",2025-12-25T23:46:36.003322+00:00,,synthetic-seed
2491,3,RR_CREATED,RR,549,,"{""rr_number"": ""RR-1549""}",2026-05-15T17:46:36.003322+00:00,,synthetic-seed
2492,3,DOA_APPROVED,RR,549,,,2026-05-18T17:46:36.003322+00:00,,synthetic-seed
2493,13,PR_CREATED,PR,468,,"{""pr_number"": ""PR-2468""}",2026-05-19T17:46:36.003322+00:00,,synthetic-seed
2494,15,NFA_APPROVED,PR,468,,,2026-05-22T17:46:36.003322+00:00,,synthetic-seed
2495,13,PO_CREATED,PO,407,,"{""po_number"": ""PO-3407""}",2026-05-23T17:46:36.003322+00:00,,synthetic-seed
2496,6,RR_CREATED,RR,550,,"{""rr_number"": ""RR-1550""}",2026-07-17T15:46:36.003322+00:00,,synthetic-seed
2497,2,DOA_APPROVED,RR,550,,,2026-07-18T15:46:36.003322+00:00,,synthetic-seed
2498,24,PR_CREATED,PR,469,,"{""pr_number"": ""PR-2469""}",2026-07-20T15:46:36.003322+00:00,,synthetic-seed
2499,15,NFA_APPROVED,PR,469,,,2026-07-26T15:46:36.003322+00:00,,synthetic-seed
2500,24,PO_CREATED,PO,408,,"{""po_number"": ""PO-3408""}",2026-07-27T15:46:36.003322+00:00,,synthetic-seed
2501,24,RR_CREATED,RR,551,,"{""rr_number"": ""RR-1551""}",2026-06-07T23:46:36.003322+00:00,,synthetic-seed
2502,3,DOA_APPROVED,RR,551,,,2026-06-11T23:46:36.003322+00:00,,synthetic-seed
2503,5,PR_CREATED,PR,470,,"{""pr_number"": ""PR-2470""}",2026-06-12T23:46:36.003322+00:00,,synthetic-seed
2504,5,RFQ_CLOSED,PR,470,,,2026-06-22T23:46:36.003322+00:00,,synthetic-seed
2505,3,NFA_APPROVED,PR,470,,,2026-07-01T23:46:36.003322+00:00,,synthetic-seed
2506,5,PO_CREATED,PO,409,,"{""po_number"": ""PO-3409""}",2026-07-02T23:46:36.003322+00:00,,synthetic-seed
2507,17,RR_CREATED,RR,552,,"{""rr_number"": ""RR-1552""}",2026-01-08T16:46:36.003322+00:00,,synthetic-seed
2508,2,DOA_APPROVED,RR,552,,,2026-01-25T16:46:36.003322+00:00,,synthetic-seed
2509,12,PR_CREATED,PR,471,,"{""pr_number"": ""PR-2471""}",2026-01-28T16:46:36.003322+00:00,,synthetic-seed
2510,12,RFQ_CLOSED,PR,471,,,2026-02-04T16:46:36.003322+00:00,,synthetic-seed
2511,12,PO_CREATED,PO,410,,"{""po_number"": ""PO-3410""}",2026-02-05T16:46:36.003322+00:00,,synthetic-seed
2512,2,RR_CREATED,RR,553,,"{""rr_number"": ""RR-1553""}",2026-05-26T05:46:36.003322+00:00,,synthetic-seed
2513,15,APPROVAL_ESCALATED,RR,553,,,2026-05-28T05:46:36.003322+00:00,,synthetic-seed
2514,4,RR_CREATED,RR,554,,"{""rr_number"": ""RR-1554""}",2026-03-06T23:46:36.003322+00:00,,synthetic-seed
2515,2,DOA_APPROVED,RR,554,,,2026-03-28T23:46:36.003322+00:00,,synthetic-seed
2516,12,PR_CREATED,PR,472,,"{""pr_number"": ""PR-2472""}",2026-03-30T23:46:36.003322+00:00,,synthetic-seed
2517,3,NFA_APPROVED,PR,472,,,2026-04-02T23:46:36.003322+00:00,,synthetic-seed
2518,12,PO_CREATED,PO,411,,"{""po_number"": ""PO-3411""}",2026-04-03T23:46:36.003322+00:00,,synthetic-seed
2519,9,RR_CREATED,RR,555,,"{""rr_number"": ""RR-1555""}",2025-12-13T09:46:36.003322+00:00,,synthetic-seed
2520,2,DOA_APPROVED,RR,555,,,2025-12-16T09:46:36.003322+00:00,,synthetic-seed
2521,12,PR_CREATED,PR,473,,"{""pr_number"": ""PR-2473""}",2025-12-18T09:46:36.003322+00:00,,synthetic-seed
2522,12,RFQ_CLOSED,PR,473,,,2025-12-25T09:46:36.003322+00:00,,synthetic-seed
2523,15,NFA_APPROVED,PR,473,,,2026-01-23T09:46:36.003322+00:00,,synthetic-seed
2524,12,PO_CREATED,PO,412,,"{""po_number"": ""PO-3412""}",2026-01-24T09:46:36.003322+00:00,,synthetic-seed
2525,4,RR_CREATED,RR,556,,"{""rr_number"": ""RR-1556""}",2026-02-25T07:46:36.003322+00:00,,synthetic-seed
2526,3,DOA_APPROVED,RR,556,,,2026-02-26T07:46:36.003322+00:00,,synthetic-seed
2527,24,PR_CREATED,PR,474,,"{""pr_number"": ""PR-2474""}",2026-03-01T07:46:36.003322+00:00,,synthetic-seed
2528,24,RFQ_CLOSED,PR,474,,,2026-03-10T07:46:36.003322+00:00,,synthetic-seed
2529,12,RR_CREATED,RR,557,,"{""rr_number"": ""RR-1557""}",2025-12-25T23:46:36.003322+00:00,,synthetic-seed
2530,15,DOA_APPROVED,RR,557,,,2026-01-26T23:46:36.003322+00:00,,synthetic-seed
2531,13,PR_CREATED,PR,475,,"{""pr_number"": ""PR-2475""}",2026-01-27T23:46:36.003322+00:00,,synthetic-seed
2532,13,RFQ_CLOSED,PR,475,,,2026-02-04T23:46:36.003322+00:00,,synthetic-seed
2533,3,NFA_APPROVED,PR,475,,,2026-02-16T09:46:36.003322+00:00,,synthetic-seed
2534,13,PO_CREATED,PO,413,,"{""po_number"": ""PO-3413""}",2026-02-17T09:46:36.003322+00:00,,synthetic-seed
2535,19,RR_CREATED,RR,558,,"{""rr_number"": ""RR-1558""}",2026-01-11T06:46:36.003322+00:00,,synthetic-seed
2536,2,DOA_APPROVED,RR,558,,,2026-02-09T06:46:36.003322+00:00,,synthetic-seed
2537,24,PR_CREATED,PR,476,,"{""pr_number"": ""PR-2476""}",2026-02-11T06:46:36.003322+00:00,,synthetic-seed
2538,24,RFQ_CLOSED,PR,476,,,2026-02-21T06:46:36.003322+00:00,,synthetic-seed
2539,24,PO_CREATED,PO,414,,"{""po_number"": ""PO-3414""}",2026-02-22T06:46:36.003322+00:00,,synthetic-seed
2540,3,RR_CREATED,RR,559,,"{""rr_number"": ""RR-1559""}",2026-02-11T19:46:36.003322+00:00,,synthetic-seed
2541,3,DOA_APPROVED,RR,559,,,2026-02-15T19:46:36.003322+00:00,,synthetic-seed
2542,12,PR_CREATED,PR,477,,"{""pr_number"": ""PR-2477""}",2026-02-16T19:46:36.003322+00:00,,synthetic-seed
2543,12,RFQ_CLOSED,PR,477,,,2026-02-25T19:46:36.003322+00:00,,synthetic-seed
2544,3,NFA_APPROVED,PR,477,,,2026-03-07T06:46:36.003322+00:00,,synthetic-seed
2545,12,PO_CREATED,PO,415,,"{""po_number"": ""PO-3415""}",2026-03-08T06:46:36.003322+00:00,,synthetic-seed
2546,3,RR_CREATED,RR,560,,"{""rr_number"": ""RR-1560""}",2026-01-23T12:46:36.003322+00:00,,synthetic-seed
2547,2,DOA_APPROVED,RR,560,,,2026-01-24T12:46:36.003322+00:00,,synthetic-seed
2548,24,PR_CREATED,PR,478,,"{""pr_number"": ""PR-2478""}",2026-01-26T12:46:36.003322+00:00,,synthetic-seed
2549,24,RFQ_CLOSED,PR,478,,,2026-02-06T12:46:36.003322+00:00,,synthetic-seed
2550,15,NFA_APPROVED,PR,478,,,2026-02-20T23:46:36.003322+00:00,,synthetic-seed
2551,24,PO_CREATED,PO,416,,"{""po_number"": ""PO-3416""}",2026-02-21T23:46:36.003322+00:00,,synthetic-seed
2552,13,RR_CREATED,RR,561,,"{""rr_number"": ""RR-1561""}",2026-07-02T06:46:36.003322+00:00,,synthetic-seed
2553,13,RR_CREATED,RR,562,,"{""rr_number"": ""RR-1562""}",2026-01-29T17:46:36.003322+00:00,,synthetic-seed
2554,15,DOA_APPROVED,RR,562,,,2026-02-10T17:46:36.003322+00:00,,synthetic-seed
2555,24,PR_CREATED,PR,479,,"{""pr_number"": ""PR-2479""}",2026-02-13T17:46:36.003322+00:00,,synthetic-seed
2556,21,RR_CREATED,RR,563,,"{""rr_number"": ""RR-1563""}",2026-08-16T01:46:36.003322+00:00,,synthetic-seed
2557,15,DOA_APPROVED,RR,563,,,2026-08-19T01:46:36.003322+00:00,,synthetic-seed
2558,12,PR_CREATED,PR,480,,"{""pr_number"": ""PR-2480""}",2026-08-22T01:46:36.003322+00:00,,synthetic-seed
2559,15,NFA_APPROVED,PR,480,,,2026-08-25T01:46:36.003322+00:00,,synthetic-seed
2560,12,PO_CREATED,PO,417,,"{""po_number"": ""PO-3417""}",2026-08-26T01:46:36.003322+00:00,,synthetic-seed
2561,20,RR_CREATED,RR,564,,"{""rr_number"": ""RR-1564""}",2025-12-14T02:46:36.003322+00:00,,synthetic-seed
2562,2,APPROVAL_ESCALATED,RR,564,,,2025-12-16T02:46:36.003322+00:00,,synthetic-seed
2563,14,RR_CREATED,RR,565,,"{""rr_number"": ""RR-1565""}",2026-07-10T16:46:36.003322+00:00,,synthetic-seed
2564,19,RR_CREATED,RR,566,,"{""rr_number"": ""RR-1566""}",2026-06-28T14:46:36.003322+00:00,,synthetic-seed
2565,2,DOA_APPROVED,RR,566,,,2026-06-29T14:46:36.003322+00:00,,synthetic-seed
2566,5,PR_CREATED,PR,481,,"{""pr_number"": ""PR-2481""}",2026-07-01T14:46:36.003322+00:00,,synthetic-seed
2567,3,NFA_APPROVED,PR,481,,,2026-07-04T14:46:36.003322+00:00,,synthetic-seed
2568,5,PO_CREATED,PO,418,,"{""po_number"": ""PO-3418""}",2026-07-05T14:46:36.003322+00:00,,synthetic-seed
2569,18,RR_CREATED,RR,567,,"{""rr_number"": ""RR-1567""}",2025-12-11T20:46:36.003322+00:00,,synthetic-seed
2570,3,DOA_APPROVED,RR,567,,,2025-12-14T20:46:36.003322+00:00,,synthetic-seed
2571,12,PR_CREATED,PR,482,,"{""pr_number"": ""PR-2482""}",2025-12-17T20:46:36.003322+00:00,,synthetic-seed
2572,12,RFQ_CLOSED,PR,482,,,2025-12-26T20:46:36.003322+00:00,,synthetic-seed
2573,12,PO_CREATED,PO,419,,"{""po_number"": ""PO-3419""}",2025-12-27T20:46:36.003322+00:00,,synthetic-seed
2574,2,RR_CREATED,RR,568,,"{""rr_number"": ""RR-1568""}",2025-12-09T10:46:36.003322+00:00,,synthetic-seed
2575,2,DOA_APPROVED,RR,568,,,2025-12-10T10:46:36.003322+00:00,,synthetic-seed
2576,24,PR_CREATED,PR,483,,"{""pr_number"": ""PR-2483""}",2025-12-11T10:46:36.003322+00:00,,synthetic-seed
2577,24,RFQ_CLOSED,PR,483,,,2026-01-17T10:46:36.003322+00:00,,synthetic-seed
2578,24,PO_CREATED,PO,420,,"{""po_number"": ""PO-3420""}",2026-01-18T10:46:36.003322+00:00,,synthetic-seed
2579,12,RR_CREATED,RR,569,,"{""rr_number"": ""RR-1569""}",2026-05-10T16:46:36.003322+00:00,,synthetic-seed
2580,15,DOA_APPROVED,RR,569,,,2026-05-13T16:46:36.003322+00:00,,synthetic-seed
2581,24,PR_CREATED,PR,484,,"{""pr_number"": ""PR-2484""}",2026-05-15T16:46:36.003322+00:00,,synthetic-seed
2582,3,NFA_APPROVED,PR,484,,,2026-05-19T16:46:36.003322+00:00,,synthetic-seed
